# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.9 on 2024-06-13 at 21:00:51
#
# Requested input R.A. = 75.2662665 degrees
# Requested input Dec. = 0.056 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460474.12052659 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 227 406 13 4 ZTF_g 753191825115 0 2.5908 119.824 6.87101 26.2144 6.0598e-06 0.0347223 -0.0450504 1.23332e-05 1281 30. 0.051621 0.051191 20.1029 26.2144 3 2458507.6918287 406120151 -8.76843741287 37.029671 -0.263407 1.010380 41.77813485803 58.801140 0.715284 1.120213 null null null null null 2458344.983229 2458372.000440 57
 228 406 13 4 ZTF_g 753192745115 0 2.4984 119.42 6.96835 26.2143 5.1292e-06 0.0322831 -0.050527 1.0303e-05 1293 30. 0.047311 0.045801 20.1264 26.2143 1 2458507.6927431 406120151 5.63020685841 38.227882 0.163832 0.922373 13.31654927447 62.591152 0.214187 1.108769 null null null null null 2458344.983229 2458372.000440 57
 229 406 13 4 ZTF_r 753214185115 0 2.0207 257.296 8.63663 26.1193 2.1897e-06 0.0217881 0.0865093 4.04978e-06 1347 30. 0.03997 0.040636 19.9635 26.1193 3 2458507.7141898 406120251 -4.43356002334 39.499462 -0.124858 0.911618 -16.29983268903 73.259529 -0.223993 1.058654 null null null null null 2458338.981493 2458371.978171 57
 230 406 13 4 ZTF_r 753215105115 0 2.5099 252.424 8.79812 26.1183 2.6488e-06 0.02393 0.0734203 4.92076e-06 1346 30. 0.049726 0.039436 19.7471 26.1183 1 2458507.7151042 406120251 33.33941986971 43.470116 0.853143 0.936858 -4.238056446 74.670273 -0.057139 1.051970 null null null null null 2458338.981493 2458371.978171 57
 231 406 13 4 ZTF_g 755189295115 0 4.1272 117.842 5.28078 26.196 1.03747e-05 0.0414389 -0.0151225 2.43864e-05 1134 30. 0.079317 0.073765 19.9438 26.196 3 2458509.689294 406120151 23.99802932116 41.623997 0.641337 0.918466 26.64929446849 52.122559 0.514725 1.234679 null null null null null 2458344.983229 2458372.000440 57
 232 406 13 4 ZTF_g 756190315115 0 4.5335 111.746 5.52046 26.1413 1.18627e-05 0.0412747 -0.0353358 2.93035e-05 1005 30. 0.078277 0.088243 19.7542 26.1413 3 2458510.6903125 406120151 47.97564483156 45.073792 1.184000 0.929338 56.20131888378 54.415024 1.039783 1.246868 null null null null null 2458344.983229 2458372.000440 57
 233 406 13 4 ZTF_g 756205865115 0 3.6636 82.1809 6.44285 25.8133 1.33851e-05 0.0421167 -0.0465219 3.38813e-05 961 30. 0.064654 0.066909 19.4692 25.8133 1 2458510.7058681 406120151 13.02173507284 43.152378 0.335675 1.019292 45.58292338837 57.242603 0.801674 1.141742 null null null null null 2458344.983229 2458372.000440 57
 234 406 13 4 ZTF_r 756232145115 0 3.5636 165.015 9.93426 25.6537 1.24862e-05 0.0455382 0.100411 2.39134e-05 1055 30. 0.076535 0.075858 18.8764 25.6537 3 2458510.7321412 406120251 69.47399187793 65.047630 1.188080 1.137382 95.69453480233 86.915436 1.108423 1.168775 null null null null null 2458338.981493 2458371.978171 57
 235 406 13 4 ZTF_r 756244975115 0 2.8946 166.562 10.0275 25.6665 8.0891e-06 0.0408863 0.0753692 1.51173e-05 1295 30. 0.054129 0.054466 19.0557 25.6665 1 2458510.7449769 406120251 -13.75213381432 55.545307 -0.275409 0.962904 -14.945838915 85.770424 -0.175428 1.074028 null null null null null 2458338.981493 2458371.978171 57
 236 406 13 4 ZTF_g 757152765115 0 2.7206 116.045 5.14398 26.1685 6.3361e-06 0.03623 -0.0282046 1.23685e-05 1317 30. 0.059343 0.05699 20.2886 26.1685 3 2458511.6527662 406120151 17.90819618218 30.242443 0.658703 0.979899 -49.13015358888 45.856865 -1.078596 1.142778 null null null null null 2458344.983229 2458372.000440 57
 237 406 13 4 ZTF_r 757206755115 0 2.9415 240.784 6.9631 26.0639 2.8396e-06 0.0247789 0.0711523 5.28205e-06 1351 30. 0.054242 0.048592 19.8182 26.0639 3 2458511.7067593 406120251 20.48452284123 40.835968 0.558005 0.956161 22.32860456359 62.995991 0.356832 1.065683 null null null null null 2458338.981493 2458371.978171 57
 238 406 13 4 ZTF_r 760130725115 0 1.8358 253.985 5.69289 26.118 2.1529e-06 0.0215883 0.082055 4.01792e-06 1352 30. 0.042645 0.049721 20.503 26.118 3 2458514.6307292 406120251 10.04895005821 21.379803 0.522844 0.996905 44.93442506191 42.034161 1.076198 1.045115 null null null null null 2458338.981493 2458371.978171 57
 239 406 13 4 ZTF_r 760131645115 0 1.8579 256.872 5.71301 26.1172 1.9985e-06 0.0208121 0.0852679 3.70777e-06 1355 30. 0.039275 0.04585 20.4471 26.1172 1 2458514.6316435 406120251 30.7094354893 26.467350 1.290673 0.864661 13.62347213137 50.565865 0.271235 1.046440 null null null null null 2458338.981493 2458371.978171 57
 240 406 13 4 ZTF_g 760189655115 0 3.0181 108.379 4.73957 26.1047 6.1969e-06 0.0348182 -0.0160178 1.26471e-05 1251 30. 0.05917 0.084144 20.2898 26.1047 1 2458514.6896528 406120151 9.04498845294 32.157436 0.312883 0.990286 3.15961580576 46.471493 0.068448 1.243140 null null null null null 2458344.983229 2458372.000440 57
 241 406 13 4 ZTF_g 760204885115 0 2.7053 113.915 4.71681 26.15 5.1897e-06 0.03319 -0.0196136 1.00063e-05 1337 30. 0.054064 0.071127 20.4354 26.15 3 2458514.7048843 406120151 26.88836710018 29.702600 1.006989 0.900127 19.03351915341 45.191139 0.424015 1.169365 null null null null null 2458344.983229 2458372.000440 57
 242 406 13 4 ZTF_g 768147925115 8 3.5869 116.299 5.33514 26.1907 1.0386e-05 0.0394129 -0.0135843 2.50066e-05 1048 30. 0.071216 0.119803 20.0453 26.1907 3 2458522.6479282 406120151 60.1753257776 44.470467 1.505226 0.917393 133.39250281879 59.983665 2.238791 1.420236 null null null null null 2458344.983229 2458372.000440 57
 243 406 13 4 ZTF_g 769129985115 0 4.5608 119.045 5.37441 26.2019 7.5993e-06 0.034216 -0.0225477 1.55136e-05 966 30. 0.052754 0.082823 20.3415 26.2019 3 2458523.6299884 406120151 27.76041564559 31.855080 0.969398 1.011797 30.16531784873 48.237305 0.629564 1.224734 null null null null null 2458344.983229 2458372.000440 57
 244 406 13 4 ZTF_r 769180495115 0 1.8158 257.716 6.2966 26.1197 1.8735e-06 0.0201107 0.0874362 3.47769e-06 1350 30. 0.0347 0.045214 20.3781 26.1197 3 2458523.6804977 406120251 32.76285467257 25.997606 1.401855 0.903950 89.44545372294 49.740208 1.810364 1.052453 null null null null null 2458338.981493 2458371.978171 57
 245 406 13 4 ZTF_r 769181415115 0 1.9202 257.985 6.25514 26.1343 1.6562e-06 0.0188856 0.083786 3.07494e-06 1349 30. 0.035063 0.04084 20.3512 26.1343 1 2458523.681412 406120251 0.65476839538 25.459700 0.028608 1.069829 59.45667984044 49.271053 1.214854 1.046021 null null null null null 2458338.981493 2458371.978171 57
 246 406 13 4 ZTF_g 780185845115 0 3.4187 112.305 16.0637 26.1522 2.29445e-05 0.0411578 -0.0149719 6.24197e-05 609 30. 0.07053 0.09024 18.8553 26.1522 3 2458534.6858449 406120151 -304.31081025513 116.160690 -2.914157 0.964575 -300.30733879506 156.706238 -1.929278 1.280120 null null null null null 2458344.983229 2458372.000440 57
 247 406 13 4 ZTF_g 780187665115 0 2.7092 111.848 16.1038 26.1412 1.47043e-05 0.0390412 -0.0210251 3.83696e-05 780 30. 0.055172 0.079613 19.0811 26.1412 1 2458534.687662 406120151 190.81635477421 100.002373 2.122561 0.897176 222.37103131003 149.645874 1.495990 1.231002 null null null null null 2458344.983229 2458372.000440 57
 248 406 13 4 ZTF_g 784170245115 0 2.6455 46.2682 7.52638 25.1681 1.67025e-05 0.0451795 -0.0224702 4.19438e-05 889 30. 0.046393 0.065296 19.0769 25.1681 1 2458538.6702431 406120151 36.86061613902 40.706577 1.007286 0.999046 -18.19393976887 67.201927 -0.272559 1.126200 null null null null null 2458344.983229 2458372.000440 57
 249 406 13 4 ZTF_r 785186285115 0 2.3921 248.745 6.84462 26.0891 4.3498e-06 0.0306138 0.0855747 8.05539e-06 1350 30. 0.056009 0.058001 20.0343 26.0891 3 2458539.6862847 406120251 32.03698584092 34.499607 1.032981 1.012534 33.92821054989 58.068008 0.588219 1.076036 null null null null null 2458338.981493 2458371.978171 57
 250 406 13 4 ZTF_g 786149875115 8 5.3631 116.449 5.50195 26.183 1.31321e-05 0.0405829 -0.0174145 2.83721e-05 839 30. 0.084213 0.135519 20.1822 26.183 3 2458540.6498727 406120151 46.80733442986 41.709412 1.248345 1.026022 46.54984908815 60.428032 0.775524 1.385124 null null null null null 2458344.983229 2458372.000440 57
 251 406 13 4 ZTF_r 786192065115 0 1.7331 250.406 7.01177 26.0853 2.2487e-06 0.021992 0.0910855 4.17409e-06 1345 30. 0.040289 0.051465 20.2712 26.0853 3 2458540.6920602 406120251 4.00733767003 28.525934 0.156268 0.947210 73.16081470367 53.003990 1.389585 1.070114 null null null null null 2458338.981493 2458371.978171 57
 252 406 13 4 ZTF_g 788137525115 0 2.1462 115.937 5.41434 26.1919 4.1534e-06 0.0299303 -0.0755943 7.70578e-06 1343 30. 0.051484 0.04154 20.4685 26.1919 1 2458542.6375231 406120151 -19.81391549342 23.833738 -0.924768 1.073093 -52.71487031548 43.031338 -1.233285 1.072667 null null null null null 2458344.983229 2458372.000440 57
 253 406 13 4 ZTF_g 788138435115 0 2.2732 116.066 5.40727 26.1924 4.2836e-06 0.0303789 -0.073249 7.99627e-06 1344 30. 0.055118 0.040325 20.4218 26.1924 3 2458542.6384375 406120151 7.30253557825 28.430384 0.285723 0.916244 11.12888531709 49.925697 0.224410 1.076067 null null null null null 2458344.983229 2458372.000440 57
 254 406 13 4 ZTF_r 788147635115 0 1.9463 252.034 6.79395 26.0915 2.2016e-06 0.0217264 0.0909239 4.08095e-06 1347 30. 0.042048 0.052462 20.2871 26.0915 1 2458542.6476389 406120251 8.549744082 31.879316 0.298331 0.960974 -7.10015802718 57.406601 -0.124515 1.081420 null null null null null 2458338.981493 2458371.978171 57
 255 406 13 4 ZTF_r 793145975115 0 1.8681 253.704 6.6536 26.1017 1.9454e-06 0.0204555 0.0910165 3.60166e-06 1350 30. 0.037432 0.044952 20.3074 26.1017 1 2458547.6459722 406120251 -22.02505626628 25.061777 -0.977597 1.034052 -55.04629404254 47.446003 -1.168002 1.057812 null null null null null 2458338.981493 2458371.978171 57
 256 406 13 4 ZTF_g 793212815115 0 11.2165 105.197 6.49397 26.0603 5.8899e-06 0.0341836 -0.0130091 1.20463e-05 1286 30. 0.042789 0.059212 20.0688 26.0603 1 2458547.7128125 406120151 9.58422841568 33.645206 0.316876 1.091970 -4.18819725055 53.324047 -0.079071 1.145283 null null null null null 2458344.983229 2458372.000440 57
 257 406 13 4 ZTF_g 793213715115 0 2.3022 105.288 6.50061 26.0667 5.6215e-06 0.0335319 -0.0252717 1.13839e-05 1287 30. 0.043422 0.055873 20.1074 26.0667 3 2458547.7137153 406120151 9.13627346262 33.725643 0.301345 0.954173 92.12518259481 55.856976 1.660413 1.113500 null null null null null 2458344.983229 2458372.000440 57
 258 406 13 4 ZTF_g 803151165115 8 5.2553 110.231 11.2953 26.163 3.29697e-05 0.0428337 -0.034117 9.70183e-05 499 30. 0.079119 0.098634 18.8442 26.163 1 2458557.651169 406120151 44.79725459029 105.413528 0.472726 1.016587 108.35522035669 123.735947 0.881595 1.443626 null null null null null 2458344.983229 2458372.000440 57
 259 406 13 4 ZTF_g 803163745115 8 4.6327 107.098 11.5426 26.1373 2.51333e-05 0.0420106 -0.0153977 6.85858e-05 578 30. 0.078718 0.091958 18.9184 26.1373 3 2458557.66375 406120151 -101.67515840789 101.652580 -1.112631 0.946351 -67.16387344806 123.010704 -0.549678 1.350461 null null null null null 2458344.983229 2458372.000440 57
 260 406 13 4 ZTF_r 803205135115 8 5.0033 232.785 13.1106 26.036 2.00179e-05 0.0469576 0.104452 4.18548e-05 759 30. 0.098963 0.083873 18.6435 26.036 3 2458557.7051389 406120251 -32.84179412724 114.229279 -0.319819 1.026155 -49.63210193787 133.296356 -0.374852 1.329064 null null null null null 2458338.981493 2458371.978171 57
 261 406 13 4 ZTF_g 804121445115 0 2.9493 113.24 13.0736 26.1681 1.43761e-05 0.0430994 -0.0337739 3.66325e-05 939 30. 0.05937 0.075858 19.2613 26.1681 3 2458558.6214468 406120151 -49.29868145481 80.629631 -0.680135 0.949866 -28.91271817957 120.805435 -0.240945 1.133399 null null null null null 2458344.983229 2458372.000440 57
 262 406 13 4 ZTF_r 804150495115 0 2.9798 244.151 12.2181 26.0696 7.9115e-06 0.041019 0.089165 1.46395e-05 1331 30. 0.070823 0.086421 19.2096 26.0696 3 2458558.6504977 406120251 115.7100425594 68.354279 1.883043 0.870403 115.46767258174 101.523247 1.145012 1.092455 null null null null null 2458338.981493 2458371.978171 57
 263 406 13 4 ZTF_r 805186785115 0 2.947 235.133 13.0828 26.0386 9.3382e-06 0.0443083 0.0899629 1.71641e-05 1307 30. 0.063691 0.080099 19.1217 26.0386 3 2458559.6867824 406120251 31.99309722655 72.248062 0.492589 0.940176 -18.72749325544 108.022095 -0.174535 1.097240 null null null null null 2458338.981493 2458371.978171 57
 264 406 13 4 ZTF_g 806166825115 0 3.0458 107.519 13.6221 26.1112 1.46741e-05 0.0416704 -0.0233326 3.79522e-05 868 30. 0.063466 0.085449 19.1147 26.1112 3 2458560.6668287 406120151 62.42505483771 80.396561 0.863727 0.958097 23.79614459703 117.571503 0.203760 1.135088 null null null null null 2458344.983229 2458372.000440 57
 265 406 13 4 ZTF_g 807192615115 0 3.3814 94.9423 17.2357 25.9743 2.45748e-05 0.043061 -0.0380129 6.6655e-05 608 30. 0.064032 0.073294 18.6206 25.9743 3 2458561.6926157 406120151 12.37382222268 106.993759 0.128647 0.983750 30.21009229029 149.869370 0.202934 1.109312 null null null null null 2458344.983229 2458372.000440 57
 266 406 13 4 ZTF_g 807193515115 0 3.8733 94.7189 17.2698 25.9826 3.37311e-05 0.042955 -0.0635126 9.74823e-05 491 30. 0.06762 0.089338 18.5107 25.9826 1 2458561.6935185 406120151 -0.41905037065 126.036942 -0.003698 0.875181 58.712269487 162.028625 0.364798 1.158161 null null null null null 2458344.983229 2458372.000440 57
 267 406 13 4 ZTF_r 808122285115 0 2.5983 180.947 16.1835 25.7913 2.32447e-05 0.0635098 0.0869171 4.43727e-05 1108 30. 0.052869 0.052499 18.7414 25.7913 3 2458562.6222801 406120251 -79.61448854609 81.346519 -1.088699 1.053389 -171.48059731099 130.529312 -1.322581 1.077874 null null null null null 2458338.981493 2458371.978171 57
 268 406 13 4 ZTF_g 808183915115 0 2.7243 93.6833 20.5901 25.9882 2.2389e-05 0.0419557 -0.0400943 6.08402e-05 637 30. 0.058262 0.05985 18.6244 25.9882 3 2458562.683912 406120151 -199.87871492343 107.641251 -2.065583 1.130452 -70.21823017974 168.746155 -0.418920 1.100134 null null null null null 2458344.983229 2458372.000440 57
 269 406 13 4 ZTF_r 820132295115 33554432 1.8411 51.7468 15.2968 24.3966 2.52457e-05 0.0469056 0.0618358 5.36037e-05 626 30. 0.042676 0.051974 17.6595 24.3966 1 2458574.6322917 406120251 17.84500578294 61.061310 0.325091 0.915390 -43.60885684015 120.803986 -0.363420 1.048327 null null null null null 2458338.981493 2458371.978171 57
 270 406 13 4 ZTF_r 820132785115 33554432 1.8641 43.5881 15.7404 24.2114 3.0135e-05 0.0456304 0.0892445 6.64731e-05 522 30. 0.043971 0.051664 17.4254 24.2114 3 2458574.6327894 406120251 21.8938479989 70.127197 0.347289 0.983271 -43.25238966707 135.975174 -0.320233 1.051933 null null null null null 2458338.981493 2458371.978171 57
 271 406 13 4 ZTF_g 820151785115 48 2.0107 2.33438 10.9227 22.3865 0.0243794 0.0904406 -0.348376 0.0860904 18 30. 0.059252 0.066938 15.9315 22.3865 1 2458574.6517824 406120151 84.90647951728 57.254364 1.649632 0.847127 151.40146045298 104.635040 1.456693 1.100010 null null null null null 2458344.983229 2458372.000440 57
 272 406 13 4 ZTF_g 954475205115 0 2.4319 95.5479 6.07287 25.9158 6.1029e-06 0.0340401 -0.0130892 1.28168e-05 1261 30. 0.065484 0.065273 20.0368 25.9158 1 2458708.9752083 406120151 -59.89814905441 33.920151 -1.964312 0.920986 -75.9507473468 54.903286 -1.392672 1.116896 null null null null null 2458344.983229 2458372.000440 57
 273 406 13 4 ZTF_g 959485785115 0 2.2719 101.672 13.1638 25.9871 1.09898e-05 0.0394243 -0.0222085 2.73303e-05 1013 30. 0.066291 0.070915 19.2779 25.9871 1 2458713.985787 406120151 78.04560520312 63.486870 1.367475 0.905206 232.66933265794 107.926270 2.170337 1.090506 null null null null null 2458344.983229 2458372.000440 57
 274 406 13 4 ZTF_r 959508095115 0 1.7691 232.302 14.0912 26.0066 3.5693e-06 0.0276583 0.0901944 6.6209e-06 1350 30. 0.044886 0.047323 19.4267 26.0066 1 2458714.0080903 406120251 77.34491742014 58.959946 1.459249 0.953393 84.22617387302 113.983521 0.743910 1.055312 null null null null null 2458338.981493 2458371.978171 57
 275 406 13 4 ZTF_r 962481745115 0 1.8828 239.946 11.4767 26.0036 3.2305e-06 0.026249 0.0883122 5.99377e-06 1352 30. 0.044162 0.048408 19.7538 26.0036 1 2458716.9817477 406120251 25.54978728563 40.748165 0.697484 0.933711 -16.39363293895 77.139694 -0.213950 1.058102 null null null null null 2458338.981493 2458371.978171 57
 276 406 13 4 ZTF_g 962503545115 0 2.5211 108.478 11.2219 26.0562 1.00457e-05 0.0389095 -0.0149957 2.4252e-05 1058 30. 0.054445 0.057088 19.4853 26.0562 1 2458717.0035417 406120151 -8.22301703138 61.151993 -0.149581 1.053363 17.30129677082 97.154305 0.179280 1.132188 null null null null null 2458344.983229 2458372.000440 57
 277 406 13 4 ZTF_r 965476825115 0 2.6873 229.805 11.5635 25.9585 7.4521e-06 0.0398836 0.104329 1.37966e-05 1343 30. 0.074849 0.064752 19.2958 25.9585 1 2458719.9768287 406120251 5.3153309293 59.558418 0.099275 1.028452 -11.31809696575 93.231094 -0.122216 1.086622 null null null null null 2458338.981493 2458371.978171 57
 278 406 13 4 ZTF_g 965506345115 0 2.9674 97.0966 11.1108 25.9564 1.66031e-05 0.0457898 -0.0335359 4.16606e-05 921 30. 0.074933 0.066434 19.2286 25.9564 1 2458720.0063426 406120151 17.72409521691 67.808723 0.290759 0.934655 76.4251522028 100.223412 0.767684 1.123670 null null null null null 2458344.983229 2458372.000440 57
 279 406 13 4 ZTF_g 968463255115 0 1.7638 98.0931 5.3258 25.9476 3.9287e-06 0.0289071 -0.0343757 7.41662e-06 1342 30. 0.048045 0.052206 20.5354 25.9476 1 2458722.9632523 406120151 -5.97961402316 19.672592 -0.338117 0.925112 9.3563544147 36.393501 0.258820 1.084926 null null null null null 2458344.983229 2458372.000440 57
 280 406 13 4 ZTF_r 968498365115 0 1.7037 227.413 5.95335 25.9832 1.9363e-06 0.0204036 0.0869722 3.59506e-06 1341 30. 0.040971 0.049559 20.3453 25.9832 1 2458722.9983681 406120251 41.2924699173 24.418680 1.881064 0.916952 6.00835637413 47.569595 0.127157 1.047311 null null null null null 2458338.981493 2458371.978171 57
 281 406 13 4 ZTF_g 971477635115 0 1.9695 105.749 5.03309 26.0248 3.7795e-06 0.028524 -0.0250424 7.07513e-06 1343 30. 0.049381 0.054791 20.601 26.0248 1 2458725.9776389 406120151 10.14222718541 22.281857 0.506334 0.907570 21.08392256844 39.627739 0.535633 1.100013 null null null null null 2458344.983229 2458372.000440 57
 282 406 13 4 ZTF_r 971502715115 0 1.5334 235.408 6.05727 26.0176 1.8848e-06 0.0201538 0.089819 3.49421e-06 1350 30. 0.047608 0.055035 20.4153 26.0176 1 2458726.0027199 406120251 18.65870937741 22.479437 0.923317 0.981801 66.11114960372 44.735054 1.487791 1.049110 null null null null null 2458338.981493 2458371.978171 57
 283 406 13 4 ZTF_g 976432395115 0 2.2156 88.2322 5.25509 25.8311 5.8509e-06 0.0346675 -0.0223011 1.14826e-05 1316 30. 0.071394 0.063403 20.1817 25.8311 2 2458730.9323958 406120151 -9.93128387491 26.210903 -0.421481 0.912986 11.29838174887 45.616901 0.249348 1.088290 null null null null null 2458344.983229 2458372.000440 57
 284 406 13 4 ZTF_r 976479955115 0 1.9065 219.164 6.11103 25.9399 2.0803e-06 0.0211485 0.0898858 3.85263e-06 1344 30. 0.053231 0.046291 20.2252 25.9399 2 2458730.9799537 406120251 -1.14270953404 25.400938 -0.050043 0.973595 -46.67948796287 47.456955 -0.990242 1.062232 null null null null null 2458338.981493 2458371.978171 57
 285 406 13 4 ZTF_g 978457885115 0 2.5417 51.8262 5.13136 25.2212 0.000211127 0.18035 -0.00943088 0.000497519 1068 30. 0.069585 0.072738 19.4552 25.2212 1 2458732.9578819 406120151 -0.43029109153 27.630857 -0.017323 0.976238 -15.3271308916 44.006889 -0.350635 1.108260 null null null null null 2458344.983229 2458372.000440 57
 286 406 13 4 ZTF_r 981504065115 0 2.0915 239.351 5.55806 26.041 1.8279e-06 0.0197934 0.0824136 3.38346e-06 1346 30. 0.046568 0.046281 20.3138 26.041 1 2458736.0040625 406120251 9.45516329278 24.809944 0.423934 0.961200 -25.09211913396 45.314461 -0.557463 1.057553 null null null null null 2458338.981493 2458371.978171 57
 287 406 13 4 ZTF_g 984483045115 0 2.1341 110.169 8.85683 26.0843 6.5332e-06 0.0352609 -0.0374709 1.37302e-05 1253 30. 0.045663 0.050406 19.8952 26.0843 1 2458738.983044 406120151 -26.6566719662 39.184414 -0.756741 1.097345 -62.90536176923 68.836182 -0.919996 1.090060 null null null null null 2458344.983229 2458372.000440 57
 288 1451 6 1 ZTF_r 986473242015 0 2.0115 716.842 13.3915 26.1548 3.0206e-06 0.0261015 0.0984109 5.36234e-06 1404 30. 0.041534 0.047648 19.625 26.1548 2 2458740.9732407 1451120220 -28.4458110499 48.009228 -0.659096 1.049545 60.46220258689 89.496681 0.680130 1.045403 null null null null null 2458386.884583 2458771.911655 57
 289 1451 6 1 ZTF_r 986473692015 0 1.8756 718.894 13.2031 26.1456 2.9808e-06 0.0259309 0.101769 5.29414e-06 1403 30. 0.041231 0.048747 19.6988 26.1456 3 2458740.9736921 1451120220 -50.60992179372 48.308804 -1.165371 0.998269 -65.81041010157 92.683937 -0.714834 1.044368 null null null null null 2458386.884583 2458771.911655 57
 290 406 13 4 ZTF_r 987459955115 0 1.7122 225.399 13.2307 25.9742 4.1298e-06 0.0298646 0.0900414 7.63097e-06 1348 30. 0.05087 0.049353 19.4801 25.9742 1 2458741.9599537 406120251 16.34843558677 50.945366 0.356966 0.966002 100.49398920082 100.380219 1.007876 1.048939 null null null null null 2458338.981493 2458371.978171 57
 291 406 13 4 ZTF_g 987501265115 0 1.8683 107.46 14.2362 26.0655 6.8686e-06 0.0334977 -0.0381215 1.60696e-05 1113 30. 0.041742 0.049977 19.4575 26.0655 1 2458742.0012616 406120151 -30.59550452635 57.123611 -0.595795 1.047086 -143.99361968675 107.008171 -1.354695 1.074168 null null null null null 2458344.983229 2458372.000440 57
 292 406 13 4 ZTF_i 989499525115 0 1.8248 169.946 9.04014 25.3272 1.779e-06 0.0277819 0.188942 1.19347e-05 1354 30. 0.042926 0.04592 19.2986 25.3272 2 2458743.9995255 406120351 38.0394031371 36.130356 1.171160 0.903683 104.16345116338 68.962166 1.520616 1.053660 null null null null null 2458743.999525 2459517.829572 57
 293 406 13 4 ZTF_r 990461285115 0 2.4014 233.479 13.5578 26.0192 4.8561e-06 0.0321847 0.0952824 8.93477e-06 1340 30. 0.049543 0.047537 19.2262 26.0192 1 2458744.9612847 406120251 169.30036094674 66.309105 2.840138 0.997509 38.55674311675 108.745605 0.356947 1.082353 null null null null null 2458338.981493 2458371.978171 57
 294 406 13 4 ZTF_g 990521045115 0 2.5174 113.951 13.088 26.1221 1.09261e-05 0.0389108 -0.033965 2.7242e-05 993 30. 0.049535 0.054237 19.3532 26.1221 1 2458745.0210417 406120151 -104.20090541886 61.634041 -1.880640 1.197621 -164.69519637668 97.934036 -1.693021 1.116146 null null null null null 2458344.983229 2458372.000440 57
 295 406 13 4 ZTF_r 993461735115 0 1.871 231.696 12.1621 26.0129 3.3077e-06 0.0266754 0.0893494 6.1145e-06 1350 30. 0.047673 0.047211 19.5373 26.0129 1 2458747.9617361 406120251 79.67922697167 55.625202 1.593413 0.853663 129.93935000169 104.112282 1.256475 1.064571 null null null null null 2458338.981493 2458371.978171 57
