# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.9 on 2024-07-02 at 15:09:24
#
# Requested input R.A. = 250.836340896111 degrees
# Requested input Dec. = 61.594851830281 degrees
# Requested JD start = 2458216.1234 days
# Requested JD end = 2458450.0253 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 167 824 5 2 ZTF_r 512290621715 0 2.0413 183.108 11.9654 26.1963 6.007e-06 0.0250809 0.105198 1.00361e-05 693 30. 0.047596 0.051617 19.7388 26.275 2 2458266.790625 824120217 -89.22142853985 46.933388 -2.114667 1.159611 -88.75351298363 87.796494 -1.017709 1.040452 null null null null null 2458161.062419 2458222.938889 57
 168 824 5 2 ZTF_r 512323481715 0 1.6623 183.891 12.2342 26.1929 5.6061e-06 0.0243151 0.112529 9.36292e-06 698 30. 0.051651 0.04751 19.9181 26.275 2 2458266.8234838 824120217 20.26922671799 47.084702 0.478864 1.092285 41.46947271532 91.741539 0.455069 1.045785 null null null null null 2458161.062419 2458222.938889 57
 169 824 5 2 ZTF_r 512324391715 0 1.6355 183.127 11.8682 26.1913 6.0924e-06 0.0252855 0.11211 1.02137e-05 695 30. 0.051319 0.046969 19.9578 26.275 1 2458266.8243981 824120217 50.01169141958 43.431976 1.280904 1.137830 198.21499858028 85.939659 2.321978 1.044145 null null null null null 2458161.062419 2458222.938889 57
 170 824 5 2 ZTF_g 512410371715 0 2.705 84.5638 12.7548 26.1878 2.54283e-05 0.0425731 -0.0189265 5.77732e-05 506 30. 0.056129 0.064731 19.4028 26.1878 2 2458266.9103704 824120117 95.58645976905 71.245338 1.492433 0.907751 174.34936797551 108.660576 1.615339 1.111064 null null null null null 2458203.893137 2458231.971505 57
 171 824 5 2 ZTF_g 512425161715 0 6.8087 93.6057 14.0731 26.188 2.44976e-05 0.0406436 -0.0292597 5.72659e-05 477 30. 0.054769 0.067372 19.3303 26.325 1 2458266.925162 824120117 96.09738397473 87.050446 1.227992 0.979951 122.95748824234 126.424179 0.979129 1.121943 null null null null null 2458203.893137 2458231.971505 56,57
 172 824 5 2 ZTF_g 512426071715 0 3.1807 93.6295 14.0912 26.1885 2.77354e-05 0.0415653 -0.0363861 6.56769e-05 452 30. 0.058665 0.06923 19.2867 26.325 2 2458266.9260764 824120117 48.78170448412 87.391388 0.620931 0.982832 8.13883646812 123.655388 0.066262 1.134235 null null null null null 2458203.893137 2458231.971505 57
 173 824 5 2 ZTF_g 512449991715 0 2.326 83.52 12.5131 26.1699 2.02114e-05 0.0395459 -0.0337217 4.45452e-05 541 30. 0.051367 0.056322 19.554 26.1699 2 2458266.95 824120117 56.14909265714 58.473545 1.068164 1.004094 55.85691248072 95.115097 0.591211 1.101636 null null null null null 2458203.893137 2458231.971505 57
 174 824 5 2 ZTF_g 513220691715 0 1.6869 80.2399 14.9065 26.1473 1.49801e-05 0.0347867 -0.034597 3.24957e-05 562 30. 0.05105 0.052232 19.5543 26.1473 2 2458267.7206944 824120117 41.02987808339 65.342270 0.698491 0.946984 36.54763457835 122.171074 0.301166 1.061006 null null null null null 2458203.893137 2458231.971505 57
 175 824 5 2 ZTF_i 513260561715 0 1.6627 237.928 8.97516 25.6345 2.2256e-06 0.0234153 0.173987 1.10503e-05 699 30. 0.050195 0.062483 19.5732 25.6345 2 2458267.7605671 824120317 48.72858434682 36.495789 1.485237 1.061898 112.50534701487 74.918839 1.511810 1.032518 null null null null null 2458249.822338 2458379.615521 57
 176 824 5 2 ZTF_r 513346771715 33554481 2.0975 44.5054 32.2605 23.8667 0.00263159 0.134312 0.0546318 0.00525101 52 30. 0.074784 0.080446 16.2021 23.8667 2 2458267.8467708 824120217 116.73484049133 138.208084 0.939554 0.943517 60.29617280701 244.416306 0.248356 1.084407 null null null null null 2458161.062419 2458222.938889 57
 177 824 5 2 ZTF_r 513362231715 0 1.7034 193.101 42.503 25.6213 0.000150089 0.112372 0.0974145 0.000257471 583 30. 0.047192 0.054167 18.484 26.275 2 2458267.8622338 824120217 -7.99429479119 163.142197 -0.054509 0.913613 -98.01156348087 317.782074 -0.310501 1.045249 null null null null null 2458161.062419 2458222.938889 57
 178 824 5 2 ZTF_r 513387311715 0 1.9969 169.465 38.8888 25.6387 5.63021e-05 0.0651361 0.114465 9.76824e-05 528 30. 0.055643 0.062684 18.4614 26.275 2 2458267.8873148 824120217 111.87537994594 167.835144 0.741492 0.970933 57.59536490363 305.841736 0.189586 1.055377 null null null null null 2458161.062419 2458222.938889 57
 179 824 5 2 ZTF_g 513454241715 0 14.4708 82.5052 14.7148 26.1519 2.47966e-05 0.0394393 -0.0131078 5.84307e-05 456 30. 0.064849 0.072652 19.2251 26.1519 2 2458267.9542477 824120117 -40.56521846979 83.124779 -0.542848 1.034009 -107.17830196974 126.016014 -0.856242 1.116920 null null null null null 2458203.893137 2458231.971505 57
 180 824 5 2 ZTF_r 514378551715 0 1.9163 184.188 13.6227 26.1717 5.7324e-06 0.02446 0.101798 9.57125e-06 691 30. 0.043101 0.054954 19.6664 26.275 2 2458268.8785532 824120217 72.63133992841 55.427528 1.457650 0.981650 69.92860084994 107.674026 0.653821 1.036693 null null null null null 2458161.062419 2458222.938889 57
 181 824 5 2 ZTF_r 514403431715 0 1.9123 183.883 12.5447 26.216 5.3737e-06 0.0237589 0.0987545 9.01707e-06 694 30. 0.037631 0.046673 19.7757 26.275 2 2458268.9034375 824120217 74.41698201881 46.487076 1.780716 1.027280 194.29048738895 92.597389 2.112360 1.033120 null null null null null 2458161.062419 2458222.938889 57
 182 824 5 2 ZTF_g 515279321715 0 2.0584 81.552 11.8327 26.1896 1.52686e-05 0.0369773 -0.0556739 3.03769e-05 598 30. 0.04212 0.049565 19.6995 26.1896 2 2458269.7793287 824120117 31.15247037955 56.724537 0.610909 0.946085 57.30001708816 99.567612 0.579364 1.067786 null null null null null 2458203.893137 2458231.971505 57
 183 824 5 2 ZTF_g 515305901715 0 2.4442 86.4841 11.9772 26.2295 1.50688e-05 0.0353211 -0.0457217 3.18224e-05 575 30. 0.047308 0.05107 19.6054 26.2295 1 2458269.8059028 824120117 82.74960147259 60.490635 1.521712 0.952945 -77.99910056999 98.876587 -0.794166 1.080290 null null null null null 2458203.893137 2458231.971505 57
 184 824 5 2 ZTF_g 515307311715 0 2.3755 92.1418 12.5594 26.2431 1.5413e-05 0.0362342 -0.0542878 3.16652e-05 584 30. 0.044528 0.051245 19.6596 26.325 2 2458269.8073148 824120117 -7.12688672892 58.885483 -0.134631 1.022951 29.31185695694 97.687592 0.302078 1.079924 null null null null null 2458203.893137 2458231.971505 57
 185 824 5 2 ZTF_g 515330851715 0 2.267 87.0215 12.1006 26.2174 1.66279e-05 0.0375784 -0.0498396 3.44159e-05 581 30. 0.043755 0.052605 19.6316 26.2174 2 2458269.8308565 824120117 27.05546494687 58.955933 0.510484 0.947893 33.08326927797 98.678833 0.337520 1.083560 null null null null null 2458203.893137 2458231.971505 57
 186 824 5 2 ZTF_r 515343341715 0 2.2164 184.142 20.8455 25.8952 1.06784e-05 0.0333283 0.0970388 1.78505e-05 690 30. 0.04159 0.051044 19.081 26.275 2 2458269.8433449 824120217 48.62617907824 88.573593 0.610690 0.950621 223.63364652392 165.352417 1.361576 1.039126 null null null null null 2458161.062419 2458222.938889 57
 187 824 5 2 ZTF_r 515367821715 0 2.3865 183.803 10.9987 26.2274 5.8471e-06 0.0248648 0.0884155 9.78036e-06 694 30. 0.041841 0.0557 19.7213 26.275 2 2458269.8678241 824120217 -28.94351859864 50.964554 -0.631739 0.855930 -78.15848907921 92.579422 -0.849918 1.037077 null null null null null 2458161.062419 2458222.938889 57
 188 824 5 2 ZTF_r 515368721715 0 2.3504 183.936 12.2074 26.1806 5.9663e-06 0.0250361 0.0956126 9.96607e-06 695 30. 0.041455 0.053381 19.6279 26.275 1 2458269.8687269 824120217 37.55211015581 52.132542 0.801273 1.049628 7.73015893482 95.764740 0.081264 1.036975 null null null null null 2458161.062419 2458222.938889 57
 189 824 5 2 ZTF_r 515390941715 0 2.2803 183.889 10.9552 26.2357 5.4772e-06 0.0239586 0.0893055 9.14293e-06 694 30. 0.040698 0.052963 19.7838 26.275 2 2458269.8909491 824120217 34.483770024 49.492535 0.775050 0.860357 59.68641059062 92.227867 0.651521 1.037002 null null null null null 2458161.062419 2458222.938889 57
 190 824 5 2 ZTF_g 516263031715 0 2.0679 81.0614 9.30781 26.1594 1.22959e-05 0.0343959 -0.0502719 2.29721e-05 635 30. 0.043363 0.048416 19.9464 26.1594 2 2458270.7630324 824120117 4.17308796069 42.992233 0.107975 0.979950 111.07263640327 74.188431 1.507253 1.079051 null null null null null 2458203.893137 2458231.971505 57
 191 824 5 2 ZTF_g 516279561715 0 1.8703 82.4828 9.36431 26.18 1.17702e-05 0.033988 -0.0546316 2.17708e-05 648 30. 0.043702 0.050232 20.0354 26.18 2 2458270.7795602 824120117 54.57993153244 42.493134 1.428792 0.888331 50.83948514252 76.258980 0.671159 1.070605 null null null null null 2458203.893137 2458231.971505 57
 192 824 5 2 ZTF_r 516349731715 0 2.5056 183.854 10.5032 26.1989 5.2513e-06 0.0235594 0.0891269 8.78863e-06 696 30. 0.045681 0.055521 19.7549 26.275 2 2458270.8497338 824120217 32.90655952192 45.314289 0.807797 1.002259 -14.36490950798 80.254715 -0.180197 1.042624 null null null null null 2458161.062419 2458222.938889 57
 193 824 5 2 ZTF_r 516357491715 0 2.8431 183.881 10.5961 26.1981 6.2494e-06 0.0255723 0.0907679 1.04937e-05 693 30. 0.049107 0.059306 19.6539 26.275 2 2458270.8575 824120217 -35.96652934406 49.914127 -0.801549 0.952472 0.15987523112 84.387016 0.001907 1.044096 null null null null null 2458161.062419 2458222.938889 57
 194 824 5 2 ZTF_r 516380561715 0 2.3367 183.826 10.9021 26.1894 5.9128e-06 0.0249442 0.0991776 9.99055e-06 696 30. 0.053134 0.056808 19.7535 26.275 2 2458270.8805671 824120217 24.47777814621 42.652981 0.638377 1.009584 39.20789457422 75.699348 0.521431 1.047597 null null null null null 2458161.062419 2458222.938889 57
 195 824 5 2 ZTF_r 517388051715 0 1.956 183.767 9.32362 26.1926 4.4282e-06 0.0215664 0.106322 7.41792e-06 693 30. 0.042137 0.054261 20.081 26.275 2 2458271.8880556 824120217 62.97504558268 38.091549 1.839055 0.932428 123.67169501861 72.054695 1.727918 1.044145 null null null null null 2458161.062419 2458222.938889 57
 196 824 5 2 ZTF_g 518245051715 0 1.9621 92.0572 5.02171 26.1952 5.9967e-06 0.025194 -0.096882 9.98901e-06 700 30. 0.047245 0.045855 20.8011 26.325 2 2458272.7450579 824120117 4.43208301563 18.748552 0.262963 1.094213 23.26638754128 35.425747 0.661188 1.044194 null null null null null 2458203.893137 2458231.971505 57
 197 824 5 2 ZTF_g 518263111715 0 1.879 92.062 5.32496 26.1932 5.9253e-06 0.0250088 -0.0814877 9.98468e-06 695 30. 0.041181 0.045672 20.7726 26.325 2 2458272.7631134 824120117 26.3777035958 22.897242 1.281471 0.979215 3.50243887268 42.028622 0.083896 1.054686 null null null null null 2458203.893137 2458231.971505 57
 198 824 5 2 ZTF_g 518264011715 0 1.9373 92.0595 5.38724 26.1875 6.4398e-06 0.0261599 -0.0726609 1.07465e-05 701 30. 0.04002 0.043722 20.7408 26.325 1 2458272.7640162 824120117 25.2182840074 24.951155 1.124293 0.900504 77.01062600307 45.513489 1.703436 1.059727 null null null null null 2458203.893137 2458231.971505 57
 199 824 5 2 ZTF_r 518280011715 0 1.7441 183.085 7.22075 26.1803 5.445e-06 0.0239468 0.112247 9.10368e-06 700 30. 0.050485 0.049742 20.4753 26.275 2 2458272.7800116 824120217 15.24781133328 30.694378 0.552591 1.045358 -10.81027418142 58.398624 -0.186359 1.045169 null null null null null 2458161.062419 2458222.938889 57
 200 824 5 2 ZTF_r 518304691715 0 1.6195 183.177 7.60624 26.1949 5.0849e-06 0.0232232 0.107527 8.4965e-06 702 30. 0.050456 0.048079 20.4435 26.275 2 2458272.8046991 824120217 15.02638872949 28.043549 0.596041 1.256976 -39.23474473683 55.236500 -0.715089 1.040108 null null null null null 2458161.062419 2458222.938889 57
 201 824 5 2 ZTF_r 518322441715 0 1.5009 183.849 8.11987 26.2103 6.1805e-06 0.0255269 0.109094 1.0339e-05 700 30. 0.05932 0.050534 20.4217 26.275 1 2458272.8224421 824120217 35.13067602776 26.644096 1.466697 1.421908 77.06253042381 53.228642 1.457515 1.037394 null null null null null 2458161.062419 2458222.938889 57
 202 824 5 2 ZTF_r 518323351715 0 1.5341 183.163 7.84553 26.1991 6.0009e-06 0.0251252 0.107005 1.00484e-05 700 30. 0.056169 0.048364 20.4388 26.275 2 2458272.8233565 824120217 -1.37096610777 28.361057 -0.053772 1.034464 -41.91794820708 57.030544 -0.739959 1.036546 null null null null null 2458161.062419 2458222.938889 57
 203 824 5 2 ZTF_i 518365631715 0 1.4983 240.314 6.38201 25.6351 1.9973e-06 0.0221184 0.180862 1.00299e-05 699 30. 0.063566 0.054224 20.0004 25.6351 2 2458272.8656366 824120317 1.04547064605 28.058878 0.041447 1.396154 5.08139948213 57.901592 0.088350 1.037044 null null null null null 2458249.822338 2458379.615521 57
 204 824 5 2 ZTF_g 518385271715 0 1.7153 93.7497 8.88771 26.204 7.2142e-06 0.0273461 -0.0785889 1.24208e-05 685 30. 0.043127 0.043506 20.2676 26.325 2 2458272.8852778 824120117 27.51223879563 33.849598 0.904122 0.904508 53.46563884623 66.179665 0.813327 1.042665 null null null null null 2458203.893137 2458231.971505 57
 205 824 5 2 ZTF_g 519264661715 0 1.8684 92.0579 4.59614 26.23 6.0902e-06 0.0254234 -0.0937657 1.01273e-05 700 30. 0.043271 0.049513 20.9206 26.325 2 2458273.7646644 824120117 14.17353229461 18.978802 0.830738 0.917160 22.80949772051 35.910198 0.639460 1.049396 null null null null null 2458203.893137 2458231.971505 57
 206 824 5 2 ZTF_g 519281921715 0 2.0133 92.0432 4.60577 26.2275 5.9548e-06 0.0251494 -0.0798638 9.96235e-06 698 30. 0.042867 0.04648 20.8689 26.325 2 2458273.7819213 824120117 3.12340743813 19.153015 0.181404 0.934777 -33.68000026047 34.976719 -0.969412 1.056340 null null null null null 2458203.893137 2458231.971505 57
 207 824 5 2 ZTF_g 519299281715 0 1.725 92.0843 5.34818 26.2294 5.5945e-06 0.0243523 -0.0785033 9.38114e-06 698 30. 0.041132 0.047399 20.7947 26.325 2 2458273.7992824 824120117 2.71298987639 21.686914 0.139157 0.999855 -20.33366459903 40.913437 -0.500340 1.050507 null null null null null 2458203.893137 2458231.971505 57
 208 824 5 2 ZTF_r 519349051715 0 2.1719 183.744 7.26288 26.2185 5.1507e-06 0.0232545 0.107074 8.59796e-06 697 30. 0.048561 0.050607 20.4073 26.275 2 2458273.8490509 824120217 -3.52754479545 28.007824 -0.140103 1.140957 38.65195784011 53.430061 0.728284 1.044591 null null null null null 2458161.062419 2458222.938889 57
 209 824 5 2 ZTF_r 519371551715 0 1.6339 183.765 7.25214 26.223 6.1163e-06 0.0253142 0.107042 1.01798e-05 698 30. 0.046648 0.048983 20.5131 26.275 2 2458273.8715509 824120217 33.71476681381 24.386660 1.537881 1.059671 39.07253026066 48.765656 0.806627 1.033884 null null null null null 2458161.062419 2458222.938889 57
 210 824 5 2 ZTF_r 519386631715 0 1.7934 183.73 7.39678 26.2118 5.386e-06 0.0238309 0.117084 9.01362e-06 696 30. 0.039769 0.048425 20.4292 26.275 2 2458273.8866319 824120217 12.16784482246 25.904846 0.522501 1.226785 5.06177962301 49.568241 0.102805 1.044314 null null null null null 2458161.062419 2458222.938889 57
 211 824 5 2 ZTF_g 520267121715 0 2.0661 92.0359 4.02319 26.2554 5.627e-06 0.0243426 -0.10503 9.39508e-06 698 30. 0.039963 0.048765 20.9815 26.325 2 2458274.7671296 824120117 18.92690988515 17.571638 1.198180 0.960094 35.50468291779 32.191532 1.110348 1.044726 null null null null null 2458203.893137 2458231.971505 57
 212 824 5 2 ZTF_g 520282771715 0 2.1201 92.0296 3.97863 26.2521 5.8315e-06 0.0246729 -0.0952838 9.73727e-06 697 30. 0.04215 0.04573 20.9838 26.325 2 2458274.7827778 824120117 21.95890016501 17.677479 1.381800 0.893335 43.45081029274 31.898230 1.371344 1.050171 null null null null null 2458203.893137 2458231.971505 57
 213 824 5 2 ZTF_r 520303581715 0 1.8472 183.034 4.88204 26.229 4.1931e-06 0.0210289 0.108495 7.03072e-06 702 30. 0.04321 0.044979 20.8439 26.275 2 2458274.803588 824120217 -8.09563298238 18.694115 -0.481727 1.021272 -30.94194919195 36.041233 -0.864297 1.039056 null null null null null 2458161.062419 2458222.938889 57
 214 824 5 2 ZTF_r 520322871715 0 1.9867 183.694 5.6523 26.2344 4.4164e-06 0.0215489 0.105549 7.38435e-06 698 30. 0.036564 0.04672 20.6464 26.275 2 2458274.8228704 824120217 42.2161615923 20.836882 2.253725 1.178722 88.73837096599 39.517654 2.260661 1.041561 null null null null null 2458161.062419 2458222.938889 57
 215 824 5 2 ZTF_r 520344531715 0 1.9586 182.931 5.85259 26.2226 5.2578e-06 0.0234494 0.108139 8.79383e-06 698 30. 0.046793 0.048483 20.6821 26.275 2 2458274.844537 824120217 23.10967166201 23.406275 1.098288 1.184738 16.94264928229 45.377949 0.375882 1.040006 null null null null null 2458161.062419 2458222.938889 57
 216 824 5 2 ZTF_g 520384211715 0 2.3786 93.6584 6.43926 26.2445 8.8595e-06 0.0305668 -0.0842071 1.5034e-05 695 30. 0.042083 0.051766 20.3916 26.325 2 2458274.884213 824120117 18.69955407936 28.453444 0.731057 0.967899 -12.11407202791 48.946926 -0.249161 1.059824 null null null null null 2458203.893137 2458231.971505 57
 217 824 5 2 ZTF_r 521351751715 0 2.3815 182.878 5.32599 26.2311 4.2377e-06 0.0207905 0.0986541 7.07282e-06 685 30. 0.042299 0.053096 20.5231 26.275 2 2458275.8517593 824120217 12.23211937952 24.172983 0.562894 0.963800 -21.93418102879 42.294312 -0.522101 1.050384 null null null null null 2458161.062419 2458222.938889 57
 218 824 5 2 ZTF_r 521368931715 0 2.3787 182.897 5.55796 26.2285 4.345e-06 0.0212951 0.101614 7.21043e-06 695 30. 0.042942 0.049865 20.4886 26.275 2 2458275.8689352 824120217 33.42406149109 27.167210 1.368576 0.980518 41.65086800759 47.772831 0.877725 1.050074 null null null null null 2458161.062419 2458222.938889 57
 219 824 5 2 ZTF_r 521387031715 0 2.4957 182.916 5.72144 26.2291 4.5763e-06 0.0218225 0.0977241 7.62083e-06 694 30. 0.044398 0.052276 20.4044 26.275 1 2458275.887037 824120217 27.48713505838 26.316389 1.161871 1.057638 47.65996439767 45.419769 1.056389 1.052711 null null null null null 2458161.062419 2458222.938889 57
 220 824 5 2 ZTF_r 521387951715 0 2.344 182.95 5.72274 26.2237 3.8666e-06 0.0201129 0.102005 6.46932e-06 696 30. 0.04147 0.050005 20.4567 26.275 2 2458275.8879514 824120217 -5.8112387401 25.917242 -0.249422 0.994087 38.7754550791 45.962009 0.849323 1.051378 null null null null null 2458161.062419 2458222.938889 57
 221 824 5 2 ZTF_r 522288901715 0 2.1927 182.362 5.27502 26.2344 4.1715e-06 0.0206793 0.0979134 7.08969e-06 686 30. 0.041441 0.054334 20.6252 26.275 2 2458276.7889005 824120217 19.81555791161 22.753441 0.968755 1.365930 82.5781017337 43.288567 1.920467 1.038364 null null null null null 2458161.062419 2458222.938889 57
 222 824 5 2 ZTF_r 522306341715 0 2.1552 182.354 5.16032 26.2368 3.8314e-06 0.01995 0.100717 6.49848e-06 692 30. 0.039568 0.053553 20.6589 26.275 2 2458276.8063426 824120217 29.44121985459 21.470945 1.525315 0.991075 -1.83655668506 40.507988 -0.045643 1.038242 null null null null null 2458161.062419 2458222.938889 57
 223 824 5 2 ZTF_r 522322901715 0 2.3125 182.346 5.12822 26.2353 4.4149e-06 0.0214068 0.0975378 7.48732e-06 692 30. 0.041999 0.054 20.5873 26.275 2 2458276.8229051 824120217 7.46501361811 23.303329 0.356342 1.174027 14.84387763012 43.476429 0.343723 1.036904 null null null null null 2458161.062419 2458222.938889 57
 224 824 5 2 ZTF_g 522348811715 0 2.4146 93.1447 4.25038 26.2609 5.7897e-06 0.0245634 -0.128076 9.84919e-06 689 30. 0.038425 0.049092 20.7772 26.325 2 2458276.8488194 824120117 5.6785148093 19.396202 0.325666 0.904873 17.41657138963 34.527153 0.507829 1.041065 null null null null null 2458203.893137 2458231.971505 57
 225 824 5 2 ZTF_g 522364501715 0 2.3125 93.1499 4.42108 26.252 6.2828e-06 0.0254646 -0.124242 1.06225e-05 687 30. 0.042262 0.047856 20.7534 26.325 2 2458276.8645023 824120117 12.74809489763 21.782555 0.651015 0.868865 30.98874303274 39.152596 0.796817 1.042875 null null null null null 2458203.893137 2458231.971505 57
 226 824 5 2 ZTF_g 522384511715 0 2.3367 94.6456 5.22807 26.236 6.4023e-06 0.0258802 -0.108768 1.08895e-05 694 30. 0.040144 0.046192 20.5785 26.325 2 2458276.8845139 824120117 17.74469331652 23.991858 0.822734 0.997906 -62.28225443299 41.738918 -1.502236 1.050413 null null null null null 2458203.893137 2458231.971505 57
 227 824 5 2 ZTF_r 523284521715 0 1.9363 182.35 5.778 26.1939 4.5469e-06 0.0216832 0.0987231 7.6934e-06 689 30. 0.046339 0.055347 20.599 26.275 2 2458277.7845255 824120217 8.67439436323 21.672869 0.445223 1.263759 7.64434191737 43.103600 0.178543 1.034081 null null null null null 2458161.062419 2458222.938889 57
 228 824 5 2 ZTF_i 523299731715 0 1.8516 240.564 5.52341 25.6519 1.4377e-06 0.0186622 0.177122 7.28361e-06 693 30. 0.050028 0.061 20.1211 25.6519 2 2458277.7997338 824120317 -23.67075929266 21.210367 -1.241420 1.255479 -78.02950479578 42.820671 -1.834512 1.033941 null null null null null 2458249.822338 2458379.615521 57
 229 824 5 2 ZTF_g 523322731715 0 2.0269 92.8349 4.83837 26.1798 5.5067e-06 0.0240102 -0.0910557 9.40767e-06 691 30. 0.041058 0.044914 20.8245 26.325 2 2458277.8227315 824120117 28.39200859437 19.373852 1.630178 1.026431 44.3875969805 35.064404 1.274414 1.055506 null null null null null 2458203.893137 2458231.971505 57
 230 824 5 2 ZTF_g 523346311715 0 2.0331 82.3059 4.24858 26.1949 5.4243e-06 0.0237562 -0.0948132 9.17005e-06 692 30. 0.043243 0.046988 20.7931 26.1949 2 2458277.8463194 824120117 -0.96418398071 18.878786 -0.056812 0.927252 0.88483657476 35.398361 0.025165 1.043388 null null null null null 2458203.893137 2458231.971505 57
 231 824 5 2 ZTF_g 523363991715 0 2.084 93.1592 4.86117 26.1826 6.109e-06 0.0252374 -0.0861476 1.03074e-05 691 30. 0.038342 0.044888 20.7708 26.325 2 2458277.8639931 824120117 27.31498410132 20.116123 1.510468 1.000137 7.07838864522 36.798771 0.193649 1.050934 null null null null null 2458203.893137 2458231.971505 57
 232 824 5 2 ZTF_r 523384981715 0 1.8046 183.363 6.25079 26.1831 4.5991e-06 0.0218774 0.108701 7.77411e-06 692 30. 0.040141 0.04654 20.5727 26.275 2 2458277.8849884 824120217 36.04881925992 23.584358 1.700285 0.972651 24.25714175465 46.250103 0.528010 1.036301 null null null null null 2458161.062419 2458222.938889 57
 233 824 5 2 ZTF_r 523407451715 0 1.8954 183.354 6.77699 26.1624 4.5316e-06 0.021699 0.109754 7.70927e-06 691 30. 0.041715 0.046667 20.4328 26.275 2 2458277.9074537 824120217 -15.85415041682 27.417736 -0.643230 1.061336 -38.16887542795 52.685654 -0.729344 1.043031 null null null null null 2458161.062419 2458222.938889 57
 234 824 5 2 ZTF_r 524264881715 0 2.0604 182.602 5.74314 26.2151 3.9662e-06 0.0202932 0.0965057 6.72346e-06 697 30. 0.04513 0.05367 20.5807 26.275 2 2458278.7648843 824120217 21.66702618129 23.417576 1.029229 1.025769 -31.69721940362 45.377079 -0.703234 1.035672 null null null null null 2458161.062419 2458222.938889 57
 235 824 5 2 ZTF_r 524284511715 0 2.0954 182.892 5.64866 26.209 4.6804e-06 0.022163 0.102009 7.95133e-06 702 30. 0.041001 0.048014 20.5724 26.275 2 2458278.7845139 824120217 30.4535616582 24.340502 1.391757 0.975791 28.21099830331 45.530499 0.623780 1.041417 null null null null null 2458161.062419 2458222.938889 57
 236 824 5 2 ZTF_r 524309091715 0 2.0909 182.371 5.38008 26.2326 4.6143e-06 0.0219678 0.0957659 7.81786e-06 698 30. 0.040876 0.056849 20.6123 26.275 1 2458278.8090972 824120217 -0.10403510119 22.799809 -0.005076 1.018222 -30.55371000521 43.919437 -0.700362 1.036978 null null null null null 2458161.062419 2458222.938889 57
