SN2004dt   B         266.73  17.783   0.009
SN2004dt   B         267.74  17.856   0.011
SN2004dt   B         268.74  17.921   0.009
SN2004dt   B         269.68  17.947   0.017
SN2004dt   B         270.68  18.016   0.011
SN2004dt   B         271.79  18.041   0.011
SN2004dt   B         272.78  18.070   0.013
SN2004dt   B         273.79  18.107   0.012
SN2004dt   B         274.71  18.104   0.016
SN2004dt   B         275.74  18.152   0.023
SN2004dt   B         276.74  18.180   0.026
SN2004dt   B         277.69  18.189   0.032
SN2004dt   B         279.70  18.208   0.019
SN2004dt   B         280.71  18.220   0.016
SN2004dt   B         281.72  18.273   0.016
SN2004dt   B         284.83  18.305   0.013
SN2004dt   B         287.69  18.323   0.009
SN2004dt   B         289.77  18.356   0.010
SN2004dt   B         291.69  18.346   0.010
SN2004dt   B         293.73  18.382   0.026
SN2004dt   B         294.79  18.444   0.010
SN2004dt   B         295.75  18.439   0.010
SN2004dt   B         299.69  18.472   0.011
SN2004dt   B         305.75  18.549   0.019
SN2004dt   B         324.69  18.778   0.010
SN2004dt   B         329.70  18.854   0.014
SN2004dt   B         331.62  18.890   0.019
SN2004dt   B         341.61  19.021   0.012
SN2004dt   B         345.63  19.124   0.014
SN2004dt   B         349.61  19.141   0.012
SN2004dt   B         365.62  19.451   0.035
SN2004dt   V0        249.79  15.575   0.006
SN2004dt   V0        250.81  15.630   0.009
SN2004dt   V0        251.83  15.677   0.008
SN2004dt   V0        252.86  15.723   0.006
SN2004dt   V0        253.78  15.770   0.006
SN2004dt   V0        256.75  15.950   0.006
SN2004dt   V0        257.73  16.012   0.008
SN2004dt   V0        258.76  16.078   0.008
SN2004dt   V0        259.78  16.151   0.006
SN2004dt   V0        260.80  16.227   0.008
SN2004dt   V0        261.71  16.325   0.010
SN2004dt   V0        262.70  16.402   0.009
SN2004dt   V0        263.76  16.518   0.013
SN2004dt   V0        264.75  16.589   0.013
SN2004dt   V0        265.79  16.660   0.009
SN2004dt   V0        266.73  16.735   0.007
SN2004dt   V0        267.74  16.796   0.008
SN2004dt   V0        268.74  16.853   0.007
SN2004dt   V0        269.68  16.931   0.008
SN2004dt   V0        270.68  16.951   0.006
SN2004dt   V0        271.79  16.990   0.007
SN2004dt   V0        272.78  17.023   0.008
SN2004dt   V0        273.79  17.052   0.009
SN2004dt   V0        274.71  17.082   0.009
SN2004dt   V0        275.74  17.120   0.009
SN2004dt   V0        276.74  17.154   0.010
SN2004dt   V0        277.69  17.160   0.016
SN2004dt   V0        278.77  17.169   0.017
SN2004dt   V0        279.70  17.201   0.010
SN2004dt   V0        280.71  17.250   0.011
SN2004dt   V0        281.72  17.269   0.009
SN2004dt   V0        284.83  17.363   0.010
SN2004dt   V0        287.69  17.406   0.008
SN2004dt   V0        289.77  17.450   0.009
SN2004dt   V0        291.69  17.500   0.008
SN2004dt   V0        293.73  17.539   0.009
SN2004dt   V0        294.79  17.562   0.007
SN2004dt   V0        295.75  17.577   0.011
SN2004dt   V0        299.69  17.670   0.011
SN2004dt   V0        324.69  18.189   0.009
SN2004dt   V0        329.70  18.298   0.013
SN2004dt   V0        331.62  18.323   0.015
SN2004dt   V0        341.61  18.550   0.011
SN2004dt   V0        345.63  18.641   0.012
SN2004dt   V0        349.61  18.724   0.012
SN2004dt   V0        365.62  19.051   0.024
SN2004ef   u         256.65  18.406   0.015
SN2004ef   u         257.66  18.201   0.012
SN2004ef   u         258.63  18.041   0.014
SN2004ef   u         259.63  17.947   0.013
SN2004ef   u         260.66  17.875   0.012
SN2004ef   u         261.60  17.826   0.013
SN2004ef   u         262.57  17.829   0.026
SN2004ef   u         263.60  17.841   0.014
SN2004ef   u         264.60  17.869   0.013
SN2004ef   u         265.65  17.947   0.013
SN2004ef   u         266.63  18.033   0.014
SN2004ef   u         267.62  18.149   0.017
SN2004ef   u         268.64  18.255   0.014
SN2004ef   u         271.60  18.691   0.029
SN2004ef   u         272.65  18.681   0.031
SN2004ef   u         273.69  18.888   0.041
SN2004ef   u         274.64  19.078   0.052
SN2004ef   u         275.68  19.166   0.087
SN2004ef   u         276.65  19.533   0.129
SN2004ef   u         277.60  19.502   0.100
SN2004ef   u         278.61  19.582   0.063
SN2004ef   u         279.62  19.693   0.058
SN2004ef   u         280.61  19.968   0.053
SN2004ef   u         281.61  20.032   0.038
SN2004ef   u         282.58  20.205   0.045
SN2004ef   u         287.62  20.796   0.072
SN2004ef   u         289.63  20.768   0.051
SN2004ef   u         290.61  20.923   0.088
SN2004ef   u         291.60  20.948   0.063
SN2004ef   u         292.60  20.876   0.081
SN2004ef   u         294.61  21.133   0.086
SN2004ef   u         295.64  21.099   0.066
SN2004ef   u         298.58  21.301   0.102
SN2004ef   u         311.61  21.491   0.167
SN2004ef   g         255.69  17.861   0.005
SN2004ef   g         256.65  17.645   0.006
SN2004ef   g         257.66  17.454   0.005
SN2004ef   g         258.63  17.305   0.005
SN2004ef   g         259.63  17.179   0.005
SN2004ef   g         260.66  17.072   0.005
SN2004ef   g         261.60  17.006   0.006
SN2004ef   g         262.57  16.970   0.005
SN2004ef   g         263.60  16.930   0.006
SN2004ef   g         264.60  16.923   0.005
SN2004ef   g         265.65  16.931   0.005
SN2004ef   g         266.63  16.958   0.005
SN2004ef   g         267.62  16.998   0.005
SN2004ef   g         268.64  17.034   0.007
SN2004ef   g         271.60  17.237   0.005
SN2004ef   g         272.65  17.328   0.006
SN2004ef   g         273.69  17.419   0.009
SN2004ef   g         274.64  17.505   0.010
SN2004ef   g         275.68  17.639   0.014
SN2004ef   g         276.65  17.726   0.018
SN2004ef   g         277.60  17.833   0.016
SN2004ef   g         278.61  17.956   0.012
SN2004ef   g         279.62  18.070   0.009
SN2004ef   g         280.61  18.185   0.008
SN2004ef   g         281.61  18.306   0.007
SN2004ef   g         282.58  18.401   0.009
SN2004ef   g         287.62  18.918   0.010
SN2004ef   g         289.63  19.116   0.009
SN2004ef   g         290.61  19.215   0.010
SN2004ef   g         291.60  19.277   0.011
SN2004ef   g         292.60  19.334   0.012
SN2004ef   g         294.61  19.479   0.010
SN2004ef   g         295.64  19.535   0.011
SN2004ef   g         298.58  19.671   0.013
SN2004ef   g         300.60  19.764   0.022
SN2004ef   g         301.59  19.796   0.029
SN2004ef   g         302.61  19.758   0.034
SN2004ef   g         303.60  19.825   0.045
SN2004ef   g         305.61  19.814   0.047
SN2004ef   g         307.63  20.026   0.070
SN2004ef   g         308.61  19.916   0.039
SN2004ef   g         309.61  19.913   0.017
SN2004ef   g         310.60  19.930   0.013
SN2004ef   g         311.61  19.948   0.015
SN2004ef   g         312.56  19.977   0.014
SN2004ef   g         321.59  20.120   0.017
SN2004ef   g         329.57  20.272   0.046
SN2004ef   r         255.69  17.800   0.005
SN2004ef   r         256.65  17.588   0.007
SN2004ef   r         257.66  17.394   0.005
SN2004ef   r         258.63  17.242   0.005
SN2004ef   r         259.63  17.115   0.005
SN2004ef   r         260.66  17.016   0.005
SN2004ef   r         261.60  16.949   0.007
SN2004ef   r         262.57  16.900   0.005
SN2004ef   r         263.60  16.867   0.009
SN2004ef   r         264.60  16.824   0.006
SN2004ef   r         265.65  16.802   0.006
SN2004ef   r         266.63  16.802   0.005
SN2004ef   r         267.62  16.820   0.007
SN2004ef   r         268.64  16.836   0.007
SN2004ef   r         271.60  17.029   0.006
SN2004ef   r         272.65  17.108   0.007
SN2004ef   r         273.69  17.178   0.008
SN2004ef   r         274.64  17.241   0.008
SN2004ef   r         275.68  17.318   0.012
SN2004ef   r         276.65  17.345   0.012
SN2004ef   r         277.60  17.364   0.018
SN2004ef   r         278.61  17.422   0.011
SN2004ef   r         279.62  17.446   0.008
SN2004ef   r         280.61  17.457   0.007
SN2004ef   r         281.61  17.477   0.008
SN2004ef   r         282.58  17.498   0.007
SN2004ef   r         287.62  17.689   0.005
SN2004ef   r         289.63  17.837   0.006
SN2004ef   r         290.61  17.936   0.006
SN2004ef   r         291.60  18.027   0.007
SN2004ef   r         292.60  18.105   0.006
SN2004ef   r         294.61  18.259   0.009
SN2004ef   r         295.64  18.319   0.007
SN2004ef   r         298.58  18.473   0.008
SN2004ef   r         300.60  18.535   0.010
SN2004ef   r         301.59  18.590   0.012
SN2004ef   r         302.61  18.594   0.013
SN2004ef   r         303.60  18.643   0.017
SN2004ef   r         305.61  18.734   0.019
SN2004ef   r         307.63  18.800   0.020
SN2004ef   r         308.61  18.842   0.016
SN2004ef   r         309.61  18.866   0.012
SN2004ef   r         310.60  18.882   0.010
SN2004ef   r         311.61  18.922   0.010
SN2004ef   r         312.56  18.967   0.012
SN2004ef   r         321.59  19.261   0.010
SN2004ef   r         329.57  19.535   0.022
SN2004ef   i         255.69  18.015   0.009
SN2004ef   i         256.65  17.760   0.009
SN2004ef   i         257.66  17.584   0.007
SN2004ef   i         258.63  17.439   0.008
SN2004ef   i         259.63  17.356   0.007
SN2004ef   i         260.66  17.321   0.007
SN2004ef   i         261.60  17.313   0.009
SN2004ef   i         262.57  17.334   0.008
SN2004ef   i         263.60  17.347   0.011
SN2004ef   i         264.60  17.369   0.008
SN2004ef   i         265.65  17.363   0.008
SN2004ef   i         266.63  17.370   0.007
SN2004ef   i         267.62  17.380   0.011
SN2004ef   i         268.64  17.428   0.010
SN2004ef   i         271.60  17.695   0.010
SN2004ef   i         272.65  17.843   0.012
SN2004ef   i         273.69  17.912   0.013
SN2004ef   i         274.64  17.976   0.016
SN2004ef   i         275.68  18.015   0.019
SN2004ef   i         276.65  18.041   0.020
SN2004ef   i         277.60  18.042   0.027
SN2004ef   i         278.61  18.006   0.017
SN2004ef   i         279.62  17.966   0.015
SN2004ef   i         280.61  17.939   0.012
SN2004ef   i         281.61  17.899   0.011
SN2004ef   i         282.58  17.881   0.011
SN2004ef   i         287.62  17.801   0.008
SN2004ef   i         289.63  17.862   0.008
SN2004ef   i         290.61  17.950   0.008
SN2004ef   i         291.60  18.049   0.010
SN2004ef   i         292.60  18.134   0.010
SN2004ef   i         294.61  18.327   0.011
SN2004ef   i         295.64  18.403   0.011
SN2004ef   i         298.58  18.590   0.011
SN2004ef   i         300.60  18.701   0.013
SN2004ef   i         301.59  18.748   0.016
SN2004ef   i         302.61  18.845   0.016
SN2004ef   i         303.60  18.830   0.022
SN2004ef   i         305.61  18.909   0.023
SN2004ef   i         307.63  19.091   0.035
SN2004ef   i         308.61  19.101   0.025
SN2004ef   i         309.61  19.184   0.019
SN2004ef   i         310.60  19.178   0.020
SN2004ef   i         311.61  19.209   0.017
SN2004ef   i         312.56  19.213   0.028
SN2004ef   i         321.59  19.597   0.025
SN2004ef   i         329.57  19.900   0.038
SN2004ef   B         255.69  17.970   0.005
SN2004ef   B         256.65  17.756   0.007
SN2004ef   B         257.66  17.552   0.008
SN2004ef   B         258.63  17.416   0.008
SN2004ef   B         259.63  17.273   0.005
SN2004ef   B         260.66  17.182   0.006
SN2004ef   B         261.60  17.113   0.007
SN2004ef   B         262.57  17.082   0.006
SN2004ef   B         263.60  17.060   0.009
SN2004ef   B         264.60  17.054   0.005
SN2004ef   B         265.65  17.087   0.005
SN2004ef   B         266.63  17.105   0.005
SN2004ef   B         267.62  17.149   0.007
SN2004ef   B         268.64  17.215   0.005
SN2004ef   B         269.59  17.328   0.009
SN2004ef   B         270.59  17.381   0.007
SN2004ef   B         271.60  17.478   0.008
SN2004ef   B         272.65  17.588   0.008
SN2004ef   B         273.69  17.722   0.011
SN2004ef   B         274.64  17.827   0.014
SN2004ef   B         275.68  17.925   0.016
SN2004ef   B         276.65  18.105   0.025
SN2004ef   B         277.60  18.198   0.018
SN2004ef   B         278.61  18.322   0.016
SN2004ef   B         279.62  18.497   0.015
SN2004ef   B         280.61  18.606   0.015
SN2004ef   B         281.61  18.740   0.011
SN2004ef   B         287.62  19.351   0.013
SN2004ef   B         289.63  19.553   0.015
SN2004ef   B         290.61  19.640   0.022
SN2004ef   B         291.60  19.705   0.018
SN2004ef   B         292.60  19.802   0.020
SN2004ef   B         294.61  19.915   0.020
SN2004ef   B         295.64  19.939   0.018
SN2004ef   B         300.60  20.136   0.037
SN2004ef   B         301.59  20.119   0.071
SN2004ef   B         302.61  20.228   0.080
SN2004ef   B         303.60  20.121   0.099
SN2004ef   B         305.61  20.317   0.076
SN2004ef   B         309.61  20.461   0.083
SN2004ef   B         310.60  20.359   0.045
SN2004ef   B         321.59  20.426   0.030
SN2004ef   V0        255.69  17.875   0.006
SN2004ef   V0        256.65  17.644   0.007
SN2004ef   V0        257.66  17.476   0.007
SN2004ef   V0        258.63  17.334   0.006
SN2004ef   V0        259.63  17.209   0.005
SN2004ef   V0        260.66  17.104   0.006
SN2004ef   V0        261.60  17.028   0.006
SN2004ef   V0        262.57  16.994   0.005
SN2004ef   V0        263.60  16.949   0.007
SN2004ef   V0        264.60  16.919   0.007
SN2004ef   V0        265.65  16.910   0.005
SN2004ef   V0        266.63  16.914   0.005
SN2004ef   V0        267.62  16.929   0.007
SN2004ef   V0        268.64  16.952   0.005
SN2004ef   V0        270.59  17.015   0.005
SN2004ef   V0        271.60  17.063   0.006
SN2004ef   V0        272.65  17.125   0.006
SN2004ef   V0        273.69  17.191   0.007
SN2004ef   V0        274.64  17.267   0.008
SN2004ef   V0        275.68  17.319   0.012
SN2004ef   V0        276.65  17.415   0.014
SN2004ef   V0        277.60  17.480   0.012
SN2004ef   V0        278.61  17.551   0.011
SN2004ef   V0        279.62  17.612   0.009
SN2004ef   V0        280.61  17.692   0.008
SN2004ef   V0        281.61  17.767   0.008
SN2004ef   V0        287.62  18.165   0.008
SN2004ef   V0        289.63  18.353   0.009
SN2004ef   V0        290.61  18.429   0.010
SN2004ef   V0        291.60  18.528   0.010
SN2004ef   V0        292.60  18.607   0.011
SN2004ef   V0        294.61  18.743   0.010
SN2004ef   V0        295.64  18.834   0.010
SN2004ef   V0        300.60  19.028   0.016
SN2004ef   V0        301.59  19.111   0.025
SN2004ef   V0        302.61  19.080   0.027
SN2004ef   V0        303.60  19.174   0.035
SN2004ef   V0        305.61  19.182   0.027
SN2004ef   V0        308.61  19.262   0.028
SN2004ef   V0        309.61  19.256   0.027
SN2004ef   V0        310.60  19.315   0.017
SN2004ef   V0        311.61  19.343   0.014
SN2004ef   V0        321.59  19.599   0.020
SN2004ef   V0        329.57  19.761   0.037
SN2004ef   Ydw       269.70  17.897   0.042
SN2004ef   Ydw       277.63  17.835   0.025
SN2004ef   Ydw       281.59  17.590   0.021
SN2004ef   Ydw       281.60  17.574   0.021
SN2004ef   Ydw       328.58  19.161   0.051
SN2004ef   Ydw       328.59  19.211   0.061
SN2004ef   Jdw       269.70  17.946   0.056
SN2004ef   Jdw       269.68  17.919   0.068
SN2004ef   Jdw       277.63  18.679   0.049
SN2004ef   Jdw       277.64  18.559   0.047
SN2004ef   Jdw       281.59  18.463   0.036
SN2004ef   Jdw       281.60  18.384   0.036
SN2004ef   Hdw       269.70  17.817   0.096
SN2004ef   Hdw       277.63  17.764   0.050
SN2004ef   Hdw       277.64  17.829   0.052
SN2004ef   Hdw       281.59  17.747   0.037
SN2004ef   Hdw       281.60  17.732   0.039
SN2004eo   u         266.52  18.465   0.016
SN2004eo   u         267.52  17.855   0.016
SN2004eo   u         268.52  17.352   0.012
SN2004eo   u         271.55  16.475   0.012
SN2004eo   u         272.55  16.325   0.012
SN2004eo   u         273.54  16.174   0.014
SN2004eo   u         274.51  16.101   0.013
SN2004eo   u         275.52  16.079   0.017
SN2004eo   u         276.58  16.030   0.018
SN2004eo   u         277.51  16.049   0.014
SN2004eo   u         278.51  16.070   0.012
SN2004eo   u         279.52  16.092   0.012
SN2004eo   u         280.51  16.173   0.010
SN2004eo   u         281.51  16.274   0.011
SN2004eo   u         282.51  16.380   0.011
SN2004eo   u         287.56  17.075   0.014
SN2004eo   u         288.56  17.252   0.011
SN2004eo   u         289.57  17.407   0.012
SN2004eo   u         290.57  17.584   0.012
SN2004eo   u         291.55  17.735   0.012
SN2004eo   u         292.55  17.910   0.013
SN2004eo   u         294.50  18.253   0.017
SN2004eo   u         295.50  18.375   0.017
SN2004eo   u         298.53  18.732   0.023
SN2004eo   u         300.51  18.945   0.054
SN2004eo   u         301.51  19.001   0.040
SN2004eo   u         302.51  19.065   0.046
SN2004eo   u         303.51  19.115   0.043
SN2004eo   u         305.51  19.283   0.047
SN2004eo   u         307.55  19.394   0.078
SN2004eo   u         308.52  19.418   0.029
SN2004eo   u         309.51  19.489   0.028
SN2004eo   u         310.52  19.555   0.032
SN2004eo   u         311.52  19.560   0.028
SN2004eo   u         312.51  19.610   0.028
SN2004eo   u         321.54  19.995   0.085
SN2004eo   g         266.52  17.412   0.004
SN2004eo   g         267.52  16.995   0.004
SN2004eo   g         268.52  16.636   0.004
SN2004eo   g         271.55  15.908   0.004
SN2004eo   g         272.55  15.759   0.004
SN2004eo   g         273.54  15.639   0.007
SN2004eo   g         274.51  15.554   0.004
SN2004eo   g         275.52  15.482   0.007
SN2004eo   g         280.51  15.385   0.004
SN2004eo   g         281.51  15.412   0.004
SN2004eo   g         287.56  15.777   0.004
SN2004eo   g         288.56  15.864   0.004
SN2004eo   g         289.57  15.971   0.004
SN2004eo   g         290.57  16.074   0.004
SN2004eo   g         291.55  16.187   0.004
SN2004eo   g         292.55  16.301   0.004
SN2004eo   g         294.50  16.532   0.005
SN2004eo   g         295.50  16.644   0.009
SN2004eo   g         298.53  16.961   0.007
SN2004eo   g         300.51  17.148   0.009
SN2004eo   g         301.51  17.242   0.012
SN2004eo   g         302.51  17.347   0.014
SN2004eo   g         303.51  17.403   0.010
SN2004eo   g         304.52  17.483   0.010
SN2004eo   g         305.51  17.580   0.010
SN2004eo   g         307.55  17.698   0.012
SN2004eo   g         308.52  17.780   0.008
SN2004eo   g         309.51  17.829   0.013
SN2004eo   g         310.52  17.878   0.009
SN2004eo   g         311.52  17.921   0.013
SN2004eo   g         312.51  17.982   0.010
SN2004eo   g         321.54  18.253   0.008
SN2004eo   g         329.53  18.356   0.019
SN2004eo   g         341.54  18.577   0.026
SN2004eo   r         266.52  17.201   0.004
SN2004eo   r         267.52  16.825   0.005
SN2004eo   r         268.52  16.520   0.004
SN2004eo   r         271.55  15.849   0.004
SN2004eo   r         272.55  15.710   0.004
SN2004eo   r         273.54  15.597   0.004
SN2004eo   r         274.51  15.509   0.004
SN2004eo   r         275.52  15.448   0.008
SN2004eo   r         276.58  15.395   0.004
SN2004eo   r         280.51  15.319   0.004
SN2004eo   r         281.51  15.323   0.004
SN2004eo   r         287.56  15.557   0.004
SN2004eo   r         288.56  15.620   0.004
SN2004eo   r         289.57  15.689   0.004
SN2004eo   r         290.57  15.742   0.004
SN2004eo   r         291.55  15.784   0.004
SN2004eo   r         292.55  15.826   0.004
SN2004eo   r         294.50  15.894   0.004
SN2004eo   r         295.50  15.924   0.004
SN2004eo   r         298.53  16.021   0.005
SN2004eo   r         300.51  16.098   0.009
SN2004eo   r         301.51  16.150   0.004
SN2004eo   r         302.51  16.191   0.004
SN2004eo   r         303.51  16.258   0.005
SN2004eo   r         304.52  16.313   0.004
SN2004eo   r         305.51  16.384   0.006
SN2004eo   r         307.55  16.536   0.005
SN2004eo   r         308.52  16.619   0.004
SN2004eo   r         309.51  16.692   0.006
SN2004eo   r         310.52  16.763   0.005
SN2004eo   r         311.52  16.829   0.005
SN2004eo   r         312.51  16.889   0.005
SN2004eo   r         321.54  17.281   0.007
SN2004eo   r         329.53  17.534   0.009
SN2004eo   r         341.54  17.918   0.013
SN2004eo   i         266.52  17.379   0.007
SN2004eo   i         267.52  16.984   0.007
SN2004eo   i         268.52  16.660   0.006
SN2004eo   i         271.55  16.023   0.004
SN2004eo   i         272.55  15.903   0.006
SN2004eo   i         273.54  15.808   0.006
SN2004eo   i         274.51  15.760   0.004
