# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.9 on 2024-06-07 at 14:19:38
#
# Requested input R.A. = 259.0307884 degrees
# Requested input Dec. = 40.7867113 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460468.10124568 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 221 724 11 3 ZTF_r 503318904215 0 2.1781 274.534 4.97144 26.3025 2.8953e-06 0.0225877 0.115778 5.70542e-06 1057 30. 0.048659 0.057877 20.7585 26.3025 2 2458257.8189005 724120242 4.01611970796 24.545094 0.182011 1.057705 -13.16444868072 41.880566 -0.316450 1.069885 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 222 724 11 3 ZTF_r 503344734215 0 2.418 273.992 4.78614 26.3023 3.0712e-06 0.0232393 0.115267 6.04508e-06 1055 30. 0.055764 0.054986 20.7299 26.3023 2 2458257.8447338 724120242 -124.07352545122 25.024746 -5.515238 1.056088 -201.63704986797 41.370522 -4.906757 1.076800 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 223 724 11 3 ZTF_r 503372814215 0 2.7297 274.174 4.76815 26.3096 4.1182e-06 0.0268564 0.121778 8.05712e-06 1057 30. 0.062502 0.060064 20.568 26.3096 2 2458257.8728125 724120242 -119.14652888561 30.254478 -4.380731 1.107840 -93.99336825689 46.038582 -2.055372 1.099849 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 224 724 11 3 ZTF_r 503388594215 0 2.571 274.68 4.70314 26.3013 3.4143e-06 0.0245672 0.121305 6.69979e-06 1059 30. 0.055622 0.056454 20.6692 26.3013 2 2458257.8885995 724120242 -16.23978876948 27.883474 -0.647871 1.069482 72.13494797511 44.718048 1.623970 1.082739 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 225 724 11 3 ZTF_r 503405574215 0 2.4665 273.649 4.68312 26.2956 3.9902e-06 0.0265231 0.12175 7.851e-06 1058 30. 0.056007 0.056115 20.69 26.2956 2 2458257.9055787 724120242 -59.12193430688 24.670507 -2.665786 1.126177 -12.06611899435 39.260525 -0.309405 1.090587 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 226 724 11 3 ZTF_g 504318614215 0 2.7169 115.758 3.76056 26.2645 6.0579e-06 0.032767 -0.0469083 1.20312e-05 1057 30. 0.069518 0.059243 20.778 26.2645 2 2458258.8186111 724120142 -2.92941510595 23.727535 -0.137336 0.974008 43.20455185747 36.729233 1.184221 1.103294 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 227 724 11 3 ZTF_g 504342344215 0 2.9815 116.293 3.70395 26.2692 5.2532e-06 0.0304974 -0.0459301 1.04214e-05 1061 30. 0.06863 0.051689 20.8409 26.2692 2 2458258.8423495 724120142 -18.91095047074 22.969009 -0.915853 1.116757 25.12074632816 35.146309 0.719562 1.115481 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 228 724 11 3 ZTF_g 504364784215 0 2.77 117.882 3.65307 26.2701 4.8549e-06 0.0293744 -0.0413274 9.5989e-06 1061 30. 0.066342 0.05289 20.911 26.2701 2 2458258.8647801 724120142 -51.45200677006 22.551752 -2.537914 1.030453 -94.58713222242 35.040321 -2.717560 1.121918 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 229 724 11 3 ZTF_g 504368594215 0 2.3979 117.805 3.64457 26.2699 4.8995e-06 0.0295052 -0.0413688 9.73195e-06 1064 30. 0.06684 0.056392 20.9089 26.2699 1 2458258.8685995 724120142 -49.92298555483 20.959957 -2.649507 1.231295 -19.25829428 32.732243 -0.592321 1.114643 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 230 724 11 3 ZTF_r 504380874215 0 2.6402 275.382 4.83142 26.3149 5.5202e-06 0.0300281 0.122819 1.10316e-05 976 30. 0.07018 0.080199 20.4029 26.3149 1 2458258.8808796 724120242 -390.70863605391 37.661198 -11.540209 5.246233 17.23777459632 53.961304 0.321598 1.189967 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 231 724 11 3 ZTF_r 504381794215 0 4.4944 275.118 4.88995 26.3133 6.2595e-06 0.0309073 0.126212 1.2381e-05 922 30. 0.072286 0.077458 20.3145 26.3133 2 2458258.881794 724120242 -330.05537557272 35.114552 -10.455733 1.362747 -202.95266711015 48.796143 -4.187207 1.180902 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 232 724 11 3 ZTF_r 504408544215 0 2.9418 275.952 5.0019 26.3156 5.4411e-06 0.0306997 0.127585 1.07884e-05 1041 30. 0.07269 0.080867 20.2388 26.3156 2 2458258.9085417 724120242 -478.80133134631 38.402889 -13.869036 1.798501 -121.66012704465 53.136360 -2.305004 1.206524 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 233 724 11 3 ZTF_r 504423844215 0 4.9888 275.964 5.08264 26.3169 5.7623e-06 0.0302845 0.126343 1.13899e-05 962 30. 0.071874 0.078827 20.2032 26.3169 2 2458258.9238426 724120242 -353.54919779204 39.177040 -10.038598 1.583244 -55.46998843642 53.457497 -1.044635 1.195182 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 234 724 11 3 ZTF_r 505298154215 33554480 2.4962 8.1459 8.43177 22.4341 0.000667707 0.0654095 0.121333 0.00173183 72 30. 0.058108 0.084599 16.1418 22.4341 2 2458259.7981597 724120242 24.06047177736 46.350178 0.577441 0.923301 -85.79997821026 74.387772 -1.161183 1.093476 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 235 724 11 3 ZTF_g 505412164215 33554432 2.6906 55.0502 4.19115 25.4473 1.24573e-05 0.0427579 -0.0321518 3.00815e-05 918 30. 0.06604 0.057347 19.8536 25.4473 2 2458259.9121644 724120142 -65.55946117379 25.943638 -2.810990 0.923483 -66.58675934475 38.289761 -1.750735 1.135798 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 236 724 11 3 ZTF_r 505454584215 0 2.3579 258.663 4.60003 26.2272 3.9958e-06 0.0264985 0.118659 7.89584e-06 1058 30. 0.056278 0.060847 20.6015 26.2272 2 2458259.9545833 724120242 -185.54656566511 28.612080 -7.213704 1.344355 11.46494394291 44.556927 0.259043 1.117752 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 237 724 11 3 ZTF_r 507331374215 0 2.8957 273.801 6.95827 26.3034 6.697e-06 0.0336019 0.133322 1.32954e-05 1023 30. 0.076826 0.091974 19.8854 26.3034 2 2458261.8313773 724120242 -526.67400815407 53.264233 -10.999198 1.545481 -46.35055732961 73.472237 -0.635107 1.220043 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 238 724 11 3 ZTF_g 507428374215 0 3.0145 120.594 3.87362 26.2882 8.1825e-06 0.036601 -0.0251785 1.6901e-05 988 30. 0.079684 0.07801 20.6093 26.325 2 2458261.9283796 724120142 -133.45539931578 30.918959 -4.801380 1.033301 -28.43037479005 42.808392 -0.668604 1.196097 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 56
 239 724 11 3 ZTF_g 507429304215 0 2.7686 118.415 3.77725 26.2839 6.5761e-06 0.0340468 -0.0290452 1.31492e-05 1051 30. 0.075363 0.06951 20.6966 26.2839 1 2458261.9293056 724120142 -161.35010849379 27.339243 -6.565043 1.057323 -109.34751519387 39.280960 -2.802477 1.169598 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 240 724 11 3 ZTF_g 507448594215 0 2.7056 116.756 3.77069 26.2779 6.0973e-06 0.0327939 -0.0280606 1.22395e-05 1057 30. 0.072341 0.069534 20.7179 26.2779 2 2458261.9485995 724120142 -125.46627270312 25.501841 -5.472809 1.058775 -46.32106595571 37.041199 -1.258951 1.160011 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 241 724 11 3 ZTF_r 508341444215 0 2.416 281.536 7.49821 26.3411 6.0012e-06 0.0323309 0.121301 1.18681e-05 1042 30. 0.063398 0.070925 20.119 26.3411 2 2458262.8414468 724120242 -470.02221776572 52.292126 -9.998547 1.388356 -297.82673083241 76.989021 -3.894485 1.186729 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 242 724 11 3 ZTF_r 508364744215 0 2.6512 282.324 7.19406 26.3315 8.0818e-06 0.0340632 0.130817 1.56495e-05 866 30. 0.06328 0.077133 19.9576 26.3315 2 2458262.8647454 724120242 -486.85875630575 49.301521 -10.984934 1.482523 -194.08235517141 69.643852 -2.805553 1.205315 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 243 724 11 3 ZTF_r 508396074215 0 4.4075 282.848 6.47546 26.3443 5.7193e-06 0.0302452 0.124049 1.13028e-05 971 30. 0.064993 0.082346 20.0382 26.3443 2 2458262.8960764 724120242 -311.44567084795 46.428402 -7.461967 1.310308 -100.27846079702 63.476803 -1.590405 1.220773 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 244 724 11 3 ZTF_g 508408764215 0 2.9681 122.585 4.95904 26.3262 8.3978e-06 0.0365313 -0.00548873 1.82418e-05 960 30. 0.067016 0.078171 20.3493 26.3262 2 2458262.9087616 724120142 -130.94936402 36.425407 -3.999022 1.099071 21.60189896759 50.301857 0.432338 1.224026 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 245 724 11 3 ZTF_g 508431884215 0 2.7778 121.883 3.63093 26.3106 6.0472e-06 0.0325659 -0.0249004 1.2132e-05 1051 30. 0.072098 0.061175 20.8081 26.3106 2 2458262.9318866 724120142 -171.38778816511 23.952141 -7.959583 1.087397 -129.25688841971 34.869244 -3.731869 1.168095 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 246 724 11 3 ZTF_g 508455894215 0 3.4473 119.504 3.65811 26.3026 7.7637e-06 0.0364538 -0.0308354 1.60015e-05 1024 30. 0.081569 0.070611 20.5528 26.3026 2 2458262.9558912 724120142 -135.74857110114 29.418438 -5.132990 1.196526 -40.49158385307 39.384640 -1.035030 1.218418 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 247 724 11 3 ZTF_g 509297404215 0 2.4107 122.796 10.3289 26.3221 9.4755e-06 0.0374275 -0.0144874 2.26854e-05 922 30. 0.048832 0.058019 19.8196 26.3221 2 2458263.7974074 724120142 -58.58481681231 58.883965 -1.106733 1.014540 -130.70556648956 91.368301 -1.440170 1.121863 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 248 724 11 3 ZTF_i 509339524215 0 2.3591 276.021 7.51535 25.7905 1.7391e-06 0.0258324 0.203493 1.1534e-05 1059 30. 0.051972 0.058959 19.7273 25.7905 2 2458263.8395255 724120342 -99.19004214401 35.852539 -3.077535 1.056673 -15.97707547742 59.534264 -0.270175 1.072302 1.5400811819081 18.0249997711182 0.152999997138977 5.89699983596802 0.691999971866608 2458227.892940 2458371.787593 0
 249 724 11 3 ZTF_r 509371904215 0 3.3596 284.637 8.24666 26.3605 7.6553e-06 0.0366406 0.123478 1.50572e-05 1053 30. 0.071869 0.076851 19.6824 26.3605 2 2458263.8719097 724120242 -414.25787527888 59.282135 -7.773234 1.171245 -182.2741431587 78.008553 -2.352329 1.213871 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 250 724 11 3 ZTF_r 509405264215 0 4.5178 284.95 7.72747 26.3545 7.3195e-06 0.0329303 0.120461 1.44148e-05 898 30. 0.06455 0.075894 19.8234 26.3545 2 2458263.9052662 724120242 -476.23802716668 52.573021 -10.076645 1.451514 -105.62350461935 71.398911 -1.489307 1.202677 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 251 724 11 3 ZTF_r 509436134215 0 3.1572 284.952 6.02062 26.3501 4.9872e-06 0.0295184 0.126509 9.82798e-06 1047 30. 0.06328 0.068991 20.1019 26.3501 2 2458263.9361343 724120242 -250.22893597076 43.774918 -6.358681 1.179541 -70.04598227926 59.662888 -1.181937 1.171517 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 252 724 11 3 ZTF_g 509456134215 0 3.1202 121.223 3.96573 26.3117 5.342e-06 0.0307657 -0.0364441 1.06638e-05 1050 30. 0.065211 0.058029 20.7387 26.3117 2 2458263.9561343 724120142 -46.58981695175 25.931177 -1.998589 0.992724 -25.97495617569 38.420620 -0.680621 1.140526 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 253 724 11 3 ZTF_g 509477774215 0 3.3417 120.701 6.51818 26.3051 8.4755e-06 0.0365757 -0.0161223 1.90989e-05 971 30. 0.060116 0.065158 20.1018 26.325 2 2458263.9777778 724120142 -37.33816698242 42.700935 -0.972681 1.001624 21.57355387343 59.727509 0.363632 1.161457 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 254 1762 2 4 ZTF_r 512308630715 0 1.5394 445.226 11.9429 26.1814 3.739e-06 0.0261466 0.0923093 7.47461e-06 1089 30. 0.046277 0.046265 19.8898 26.1814 2 2458266.8086343 1762120207 88.81973368402 44.798996 2.205444 1.018377 32.94063790845 93.277702 0.355524 1.035300 1.40842538017453 17.0969995498657 0.0799999982118607 6.42700004577637 0.393999993801117 2458263.847778 2458680.787755 0
 255 1762 2 4 ZTF_r 512309090715 0 1.5633 446.796 11.9414 26.1884 3.3674e-06 0.0247919 0.0892844 6.76532e-06 1089 30. 0.04749 0.044475 19.8816 26.1884 2 2458266.8090972 1762120207 28.68563916547 42.695213 0.747378 1.053694 -93.70295818543 88.963242 -1.060371 1.033215 1.40842538017453 17.0969995498657 0.0799999982118607 6.42700004577637 0.393999993801117 2458263.847778 2458680.787755 0
 256 724 11 3 ZTF_r 512316884215 0 1.7909 263.001 12.1757 26.3193 3.9395e-06 0.0262483 0.109246 7.70026e-06 1053 30. 0.039082 0.048984 19.8586 26.275 2 2458266.8168866 724120242 19.81860452094 47.972168 0.459556 1.109842 161.66338480207 88.702332 1.834813 1.051642 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 56
 257 724 11 3 ZTF_r 512332404215 0 1.799 262.99 12.1472 26.3254 3.8461e-06 0.0259263 0.106983 7.54108e-06 1050 30. 0.043739 0.052026 19.871 26.275 1 2458266.8324074 724120242 7.83782816372 54.502312 0.159969 0.992724 108.39080072089 100.557556 1.085158 1.054484 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 258 724 11 3 ZTF_r 512340554215 0 1.6587 263.06 12.0374 26.328 3.6154e-06 0.0251544 0.107898 7.06953e-06 1050 30. 0.04161 0.050195 19.9266 26.275 2 2458266.8405556 724120242 20.32478306399 47.755039 0.473436 1.058108 90.1746584869 90.765892 1.000177 1.047850 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 259 724 11 3 ZTF_r 512367194215 0 2.2512 262.923 11.9952 26.3203 5.2209e-06 0.0302264 0.120983 1.0246e-05 1052 30. 0.042005 0.054018 19.74 26.275 2 2458266.8671991 724120242 29.24325317604 54.374889 0.598249 0.971269 170.25370649125 91.553970 1.872124 1.071441 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 260 724 11 3 ZTF_g 512403334215 0 2.6412 120.224 14.1202 26.3004 1.32825e-05 0.0407066 -0.0145047 3.42116e-05 800 30. 0.048986 0.056279 19.4553 26.3004 2 2458266.9033333 724120142 72.50492227216 76.768150 1.050609 1.080273 248.09637563589 119.270218 2.094130 1.111196 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 261 724 11 3 ZTF_g 512436364215 0 2.8113 119.951 13.8413 26.2954 1.51334e-05 0.0411424 -0.00200743 4.091e-05 720 30. 0.0531 0.063267 19.3618 26.2954 2 2458266.9363657 724120142 -98.14700680769 81.738533 -1.335688 0.984542 -99.68365882254 119.840752 -0.837403 1.136789 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 262 724 11 3 ZTF_g 512444814215 0 2.7459 118.188 13.7651 26.2945 1.3163e-05 0.0393693 -0.0135861 3.4932e-05 762 30. 0.047519 0.058454 19.4019 26.2945 1 2458266.9448148 724120142 -80.47571618961 79.469749 -1.126465 1.086636 -132.86668622381 119.860649 -1.115975 1.117250 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 263 724 11 3 ZTF_g 512445764215 0 2.6081 118.949 13.7618 26.2867 1.20413e-05 0.0388997 -0.00911389 3.14063e-05 799 30. 0.045725 0.054337 19.4776 26.2867 2 2458266.9457639 724120142 -106.04703380674 77.732750 -1.517572 0.999252 -204.79266064781 121.644142 -1.694878 1.104722 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 264 724 11 3 ZTF_i 513257244215 0 1.7464 268.587 11.382 25.7656 1.3698e-06 0.0231335 0.191219 8.86566e-06 1063 30. 0.048175 0.053449 19.5114 25.7656 2 2458267.7572454 724120342 68.14948723667 39.433731 1.922426 1.141424 -124.1542241571 77.365715 -1.615579 1.035956 1.5400811819081 18.0249997711182 0.152999997138977 5.89699983596802 0.691999971866608 2458227.892940 2458371.787593 0
 265 1762 2 4 ZTF_r 514392990715 0 1.7719 454.137 12.2934 26.1984 2.9809e-06 0.0233238 0.0837869 5.95307e-06 1084 30. 0.038852 0.045743 19.8571 26.1984 2 2458268.8929977 1762120207 -76.16698084768 47.078281 -1.799703 0.940939 -124.8012861573 93.302086 -1.346613 1.039316 1.40842538017453 17.0969995498657 0.0799999982118607 6.42700004577637 0.393999993801117 2458263.847778 2458680.787755 0
 266 1762 2 4 ZTF_r 514393440715 0 1.6081 454.762 12.22 26.1855 3.4717e-06 0.0252249 0.0894592 6.95423e-06 1083 30. 0.045136 0.044226 19.834 26.1855 2 2458268.8934491 1762120207 12.41180370518 45.963997 0.300381 1.015404 -21.95509517084 94.497513 -0.233900 1.035692 1.40842538017453 17.0969995498657 0.0799999982118607 6.42700004577637 0.393999993801117 2458263.847778 2458680.787755 0
 267 724 11 3 ZTF_g 515274514215 0 2.2192 81.0403 16.8736 25.9108 1.8033e-05 0.040675 -0.0422251 5.12132e-05 628 30. 0.04191 0.049855 18.9719 25.9108 2 2458269.7745139 724120142 -102.87646909932 82.050240 -1.394733 1.080912 -5.85426618045 139.163956 -0.042351 1.080434 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 268 724 11 3 ZTF_g 515297604215 0 2.5655 120.706 13.244 26.3252 9.7371e-06 0.0357512 -0.0269234 2.48319e-05 832 30. 0.046787 0.051797 19.552 26.325 2 2458269.7976042 724120142 -111.71377840183 79.367493 -1.565737 0.978581 -131.04689561824 125.468826 -1.051492 1.105532 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 269 724 11 3 ZTF_g 515320034215 0 2.5579 121.467 15.867 26.2221 1.26181e-05 0.038506 -0.0317028 3.33177e-05 748 30. 0.043156 0.055125 19.351 26.325 1 2458269.8200347 724120142 -12.62197210354 90.078842 -0.155869 0.979679 -40.19288758959 141.023926 -0.286927 1.103204 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 270 724 11 3 ZTF_g 515321014215 0 2.3287 103.927 14.6215 26.1629 1.34861e-05 0.0395408 -0.0233234 3.61688e-05 750 30. 0.044299 0.051998 19.3518 26.1629 2 2458269.8210185 724120142 -76.81373942036 79.663528 -1.072591 1.005232 26.49069464741 130.584869 0.204228 1.093262 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 271 724 11 3 ZTF_r 515344314215 0 1.8789 262.78 27.5718 25.882 1.16427e-05 0.0434962 0.11515 2.27452e-05 974 30. 0.037757 0.046914 18.8847 26.275 1 2458269.8443171 724120242 36.45696062962 115.627037 0.350732 1.060341 104.32076266139 213.564896 0.491763 1.052768 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 272 724 11 3 ZTF_r 515345234215 0 1.7792 263.443 33.5589 25.7522 1.20806e-05 0.0429614 0.109937 2.38376e-05 917 30. 0.03959 0.048702 18.7155 26.275 2 2458269.8452315 724120242 -34.85085183792 129.711166 -0.298876 0.986160 -635.66037976959 243.786560 -2.625008 1.053804 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 273 724 11 3 ZTF_r 515370114215 0 1.7349 263.638 11.9441 26.3242 3.1772e-06 0.0236549 0.103553 6.25317e-06 1053 30. 0.036739 0.043416 19.8808 26.275 2 2458269.8701157 724120242 -23.59215155792 45.607052 -0.575427 0.961957 36.78989196094 88.161278 0.420113 1.038183 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 274 724 11 3 ZTF_r 515392324215 0 1.8233 263.666 10.3736 26.3562 2.8787e-06 0.0224308 0.0995011 5.6636e-06 1048 30. 0.036364 0.043442 20.0291 26.275 2 2458269.8923264 724120242 108.82370941484 37.611183 3.218558 1.219117 465.00048895314 72.504799 6.456570 1.039657 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
 275 724 11 3 ZTF_g 516267244215 0 2.5218 120.64 11.1997 26.2645 8.9519e-06 0.0360072 -0.0256109 2.1477e-05 903 30. 0.045651 0.050976 19.738 26.325 2 2458270.7672454 724120142 144.39669935891 56.782337 2.828778 1.122972 282.33709045157 90.564461 3.138523 1.101325 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 276 724 11 3 ZTF_g 516284024215 0 1.8984 120.683 11.1046 26.2748 7.5939e-06 0.0344837 -0.0305839 1.68828e-05 969 30. 0.040148 0.046652 19.9764 26.325 2 2458270.7840278 724120142 17.75437432445 50.049366 0.394604 0.959860 37.3886651888 89.136810 0.422278 1.075143 1.55254520106888 17.8850004196167 0.061999998986721 5.61999988555908 0.254000008106232 2458203.998449 2458227.865208 0
 277 724 11 3 ZTF_r 516351624215 0 1.8337 263.709 10.7697 26.3157 3.4216e-06 0.0245011 0.10978 6.74363e-06 1052 30. 0.039115 0.048397 19.9739 26.275 2 2458270.8516204 724120242 38.71295910651 39.624172 1.086803 1.048575 -15.48966521359 74.640610 -0.208921 1.044569 1.73415993687782 17.0260004043579 0.0689999982714653 6.76399993896484 0.321999996900558 2458155.059722 2458219.001319 0
