MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60659.331134,17.527,0.975,354,345,o,0,1.12,163.55204,-6.20916,9842.01,5855.26,2.38,2.22,-2.0,-0.439,15.24,15.19,04a60659o0669o
60659.335208,19.649,3.027,50,152,o,0,1.17,163.55204,-6.20916,9821.22,5817.0,2.45,1.87,-6.8,-0.477,17.02,17.09,04a60659o0678o
60659.342971,19.561,1.748,54,95,o,0,0.97,163.55204,-6.20916,9879.66,5895.3,2.33,2.09,-0.1,-0.39,17.07,18.43,04a60659o0695o
60659.348426,20.286,1.248,28,35,o,0,1.51,163.55204,-6.20916,9900.26,5779.5,2.09,2.04,72.8,-0.466,18.45,18.76,04a60659o0707o
60659.356604,-18.695,0.634,-121,77,o,0,0.89,163.55204,-6.20916,9861.84,5838.91,2.09,1.98,85.1,-0.456,17.92,18.18,04a60659o0725o
60660.556318,-19.853,0.512,-42,21,o,0,1.11,163.55204,-6.20916,4552.66,4502.94,2.45,1.82,32.4,-0.444,18.73,19.16,02a60660o0799o
60660.558126,-21.196,1.903,-12,23,o,0,1.35,163.55204,-6.20916,4571.03,4541.03,2.42,1.81,32.4,-0.438,18.71,19.17,02a60660o0803o
60660.565409,19.485,0.368,58,22,o,0,1.12,163.55204,-6.20916,4512.28,4464.09,2.47,1.84,33.3,-0.445,18.75,19.2,02a60660o0819o
60660.579063,19.029,0.247,89,22,o,0,1.5,163.55204,-6.20916,4490.74,4581.66,2.65,1.88,32.2,-0.433,18.75,19.25,02a60660o0848o
60661.029711,20.855,1.919,16,32,o,0,0.97,163.55204,-6.20916,5938.8,6067.06,2.31,2.11,-59.5,-0.423,18.53,18.96,03a60661o0571o
60661.033795,19.412,0.479,62,30,o,0,0.77,163.55204,-6.20916,5919.19,6028.69,2.48,2.12,-54.8,-0.402,18.49,19.0,03a60661o0580o
60661.056069,20.451,1.144,24,27,o,0,1.0,163.55204,-6.20916,5978.97,6106.44,2.28,2.03,-57.5,-0.423,18.66,19.14,03a60661o0628o
60661.071072,21.16,1.723,12,22,o,0,1.24,163.55204,-6.20916,6003.85,5993.22,2.24,1.99,-54.5,-0.428,18.71,19.2,03a60661o0661o
60668.585108,-22.172,2.163,-5,11,o,0,2.06,163.55204,-6.20916,2533.31,2659.31,2.22,1.88,30.5,-0.45,19.31,20.4,02a60668o0856o
60668.588673,22.018,2.277,6,13,o,0,1.11,163.55204,-6.20916,2548.04,2698.73,2.3,1.96,31.6,-0.439,19.35,20.54,02a60668o0863o
60668.592753,22.905,4.81,2,12,o,0,1.85,163.55204,-6.20916,2492.14,2619.97,2.29,1.95,31.6,-0.441,19.38,20.56,02a60668o0872o
60668.598663,-20.683,0.646,-19,12,o,0,1.07,163.55204,-6.20916,2472.26,2737.28,2.4,2.07,32.7,-0.437,19.35,20.57,02a60668o0885o
60669.075706,21.018,1.03,14,15,o,0,1.5,163.55204,-6.20916,7941.26,7945.77,2.86,2.54,-49.7,-0.404,19.13,20.51,03a60669o0653o
60669.082524,20.291,0.597,28,17,o,0,1.15,163.55204,-6.20916,7921.39,7906.37,2.92,2.63,-47.0,-0.389,19.03,20.47,03a60669o0668o
60669.085682,20.822,0.932,17,16,o,0,1.72,163.55204,-6.20916,7979.88,7985.28,2.98,2.69,-46.8,-0.389,18.98,20.4,03a60669o0675o
60669.09777,20.748,1.149,18,21,o,0,1.66,163.55204,-6.20916,8008.28,7872.05,2.61,2.35,-52.3,-0.406,18.69,19.4,03a60669o0700o
60669.310443,21.542,1.521,9,13,o,0,1.63,163.55204,-6.20916,7999.34,7905.28,2.0,1.76,-15.7,-0.457,19.3,20.52,04a60669o0590o
60669.313621,21.152,1.18,13,15,o,0,1.19,163.55204,-6.20916,7979.3,7866.54,2.04,1.76,-16.8,-0.455,19.28,20.54,04a60669o0597o
60669.318739,20.896,0.928,16,15,o,0,1.74,163.55204,-6.20916,8037.67,7944.44,1.97,1.74,-28.5,-0.482,19.26,20.54,04a60669o0608o
60671.309635,-21.383,1.23,-10,12,o,0,2.1,163.55204,-6.20916,8272.24,3550.17,2.14,1.94,-21.6,-0.455,19.37,20.72,04a60671o0611o
60671.313258,21.6,1.959,8,16,o,0,1.24,163.55204,-6.20916,8251.99,3511.45,2.09,1.94,-26.6,-0.459,19.37,20.71,04a60671o0619o
60671.318701,22.761,5.118,3,15,o,0,1.68,163.55204,-6.20916,8309.93,3588.79,2.13,1.95,-21.8,-0.456,19.38,20.7,04a60671o0631o
60671.330084,20.403,0.486,25,12,o,0,2.0,163.55204,-6.20916,8331.54,3472.38,2.16,1.97,-23.3,-0.463,19.41,20.82,04a60671o0656o
60672.550858,21.727,1.694,7,12,o,0,1.39,163.55204,-6.20916,294.12,7126.57,2.26,2.09,-2.3,-0.388,19.49,20.93,02a60672o0772o
60672.553703,21.855,1.845,7,12,o,0,1.1,163.55204,-6.20916,314.85,7165.48,2.21,2.04,-3.0,-0.38,19.49,20.94,02a60672o0778o
60672.556415,-19.44,3.978,-61,242,o,0,0.02,163.55204,-6.20916,10525.63,7153.0,2.58,2.12,-57.2,-0.45,19.54,21.0,02a60672o0784o
60672.55777,21.198,0.772,12,9,o,0,1.82,163.55204,-6.20916,255.24,7086.75,2.16,1.96,-2.6,-0.369,19.55,20.97,02a60672o0787o
60672.572417,-19.771,0.304,-45,14,o,0,1.76,163.55204,-6.20916,10485.56,7111.96,2.58,2.13,-59.4,-0.448,19.58,21.05,02a60672o0819o
60672.573773,19.998,0.289,36,10,o,0,1.04,163.55204,-6.20916,231.56,7202.37,2.16,1.99,-9.2,-0.38,19.58,21.02,02a60672o0822o
60672.579561,21.102,1.011,13,13,o,0,1.14,163.55204,-6.20916,10461.33,7231.58,2.49,2.05,-59.8,-0.446,19.62,21.09,02a60672o0834o
60674.573647,21.366,0.966,10,10,o,0,1.42,163.55204,-6.20916,7561.57,1401.76,2.39,2.3,15.0,-0.457,19.64,21.1,01a60674o0812o
60674.590923,20.582,0.453,21,10,o,0,1.45,163.55204,-6.20916,7540.43,1362.87,2.49,2.46,13.1,-0.45,19.56,21.06,01a60674o0848o
60674.593681,-21.241,0.785,-12,9,o,0,1.22,163.55204,-6.20916,7597.47,1441.2,2.42,2.37,25.1,-0.459,19.63,21.06,01a60674o0854o
60674.606344,21.984,1.68,6,10,o,0,1.13,163.55204,-6.20916,7619.4,1325.21,2.34,2.29,20.5,-0.462,19.65,21.09,01a60674o0881o
60675.316918,19.885,0.277,40,11,o,0,1.41,163.55204,-6.20916,7456.16,1418.68,1.98,1.88,-53.7,-0.479,19.38,20.69,04a60675o0627o
60675.320087,-20.683,0.586,-19,11,o,0,1.36,163.55204,-6.20916,7436.53,1380.31,2.0,1.89,-48.9,-0.489,19.37,20.75,04a60675o0634o
60675.344187,21.541,1.302,9,11,o,0,1.73,163.55204,-6.20916,7496.45,1459.05,1.95,1.88,-46.5,-0.499,19.42,20.77,04a60675o0685o
60675.360099,-22.337,4.034,-4,17,o,0,1.49,163.55204,-6.20916,7519.14,1343.5,2.16,1.94,-30.5,-0.466,19.03,20.02,04a60675o0719o
60676.648819,21.754,1.643,7,12,o,0,1.62,163.55204,-6.20916,1590.01,5752.26,2.41,1.96,33.8,-0.533,19.51,20.96,02a60676o0611o
60676.652949,20.475,0.429,24,10,o,0,2.11,163.55204,-6.20916,1572.29,5710.77,2.4,2.02,36.5,-0.435,19.52,20.94,02a60676o0620o
60676.658112,21.661,1.471,8,12,o,0,1.15,163.55204,-6.20916,1625.16,5782.48,2.31,1.89,32.6,-0.441,19.54,20.88,02a60676o0631o
60676.668297,22.455,4.312,4,16,o,0,1.34,163.55204,-6.20916,1646.38,5672.76,2.32,1.92,35.3,-0.438,19.18,19.98,02a60676o0653o
60677.009245,21.234,0.972,12,11,c,0,1.1,163.55204,-6.20916,1575.4,5673.51,2.46,2.28,-53.0,-0.409,19.52,21.34,03a60677o0506c
60677.011048,21.919,1.65,6,10,c,0,1.26,163.55204,-6.20916,1558.85,5634.15,2.39,2.21,-49.1,-0.411,19.56,21.35,03a60677o0510c
60677.015126,-20.989,0.548,-15,8,c,0,1.67,163.55204,-6.20916,1617.08,5712.49,2.41,2.24,-50.8,-0.414,19.57,21.38,03a60677o0519c
60677.02511,21.381,1.0,10,10,c,0,1.62,163.55204,-6.20916,1639.7,5596.76,2.67,2.53,-54.9,-0.399,19.42,21.39,03a60677o0541c
60678.579957,19.809,0.27,43,12,o,0,1.02,163.55204,-6.20916,10153.01,9765.1,2.6,2.42,-52.3,-0.452,19.59,20.91,01a60678o0822o
60678.581784,20.6,0.438,21,9,o,0,2.0,163.55204,-6.20916,10131.91,9724.77,2.6,2.46,-52.5,-0.447,19.58,20.91,01a60678o0826o
