MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60656.091141,21.09,1.659,13,22,o,0,1.66,163.3693,-32.94444,3768.04,8821.18,2.75,2.33,-42.8,-0.366,18.5,19.62,03a60656o0692o
60657.248334,19.901,0.738,40,29,o,0,1.08,163.3693,-32.94444,3817.8,8896.81,2.45,1.81,-75.6,-0.429,18.6,19.25,04a60657o0499o
60657.251145,20.196,1.141,30,35,o,0,0.96,163.3693,-32.94444,3800.97,8856.62,2.3,1.9,-59.7,-0.427,18.51,19.26,04a60657o0505o
60657.256304,19.362,0.459,65,30,o,0,1.18,163.3693,-32.94444,3859.59,8936.65,2.31,1.81,-77.2,-0.46,18.65,19.31,04a60657o0516o
60657.281971,19.887,0.694,40,28,o,0,0.81,163.3693,-32.94444,3876.62,8822.24,2.15,1.68,-71.8,-0.471,18.83,19.54,04a60657o0568o
60658.293554,19.582,0.358,53,19,o,0,1.48,163.3693,-32.94444,1060.97,4888.73,2.03,1.9,87.3,-0.409,18.74,19.47,04a60658o0594o
60658.296722,19.83,0.439,42,19,o,0,1.24,163.3693,-32.94444,1040.3,4849.71,2.12,1.9,84.4,-0.395,18.76,19.48,04a60658o0601o
60658.302346,18.968,0.238,94,22,o,0,1.4,163.3693,-32.94444,1096.43,4928.53,2.11,1.93,81.2,-0.412,18.79,19.5,04a60658o0613o
60658.312459,19.388,0.315,64,20,o,0,1.18,163.3693,-32.94444,1114.91,4814.35,2.16,2.01,83.4,-0.399,18.79,19.64,04a60658o0634o
60658.348873,19.013,0.185,90,17,o,0,1.37,163.3693,-32.94444,1075.79,4872.83,2.03,1.88,85.3,-0.422,19.05,20.02,04a60658o0712o
60659.03863,19.98,1.328,37,49,o,0,1.35,163.3693,-32.94444,1083.25,4777.22,2.44,2.0,-69.1,-0.392,18.41,19.11,03a60659o0584o
60659.041817,19.728,0.828,47,39,o,0,1.08,163.3693,-32.94444,1065.83,4737.17,2.29,1.99,-57.5,-0.411,18.65,19.19,03a60659o0591o
60659.049172,19.948,0.58,38,22,o,0,1.42,163.3693,-32.94444,1121.58,4817.22,2.34,2.03,-64.4,-0.407,18.73,19.24,03a60659o0606o
60659.06029,19.036,0.252,88,22,o,0,1.43,163.3693,-32.94444,1149.37,4701.38,2.37,2.11,-59.2,-0.403,18.72,19.32,03a60659o0626o
60661.291595,18.702,0.355,120,43,o,0,1.12,163.3693,-32.94444,7104.21,5116.27,2.14,1.91,-42.8,-0.475,18.28,18.73,04a60661o0565o
60661.296858,-19.229,1.955,-74,144,o,0,0.74,163.3693,-32.94444,7087.44,5076.76,2.17,2.11,76.6,-0.403,16.96,16.76,04a60661o0574o
60661.300668,18.154,0.919,199,183,o,0,1.15,163.3693,-32.94444,7145.28,5154.05,2.16,2.04,-86.6,-0.437,16.65,16.44,04a60661o0582o
60661.310529,18.622,0.363,129,47,o,0,1.07,163.3693,-32.94444,7162.2,5040.41,2.18,1.97,-34.2,-0.46,17.92,18.51,04a60661o0603o
60662.185024,19.443,0.494,61,30,o,0,1.7,163.3693,-32.94444,2370.6,537.99,2.53,1.92,47.0,-0.41,18.25,18.73,04a60662o0340o
60662.1889,19.797,0.669,44,29,o,0,1.41,163.3693,-32.94444,2348.93,501.73,2.36,1.81,46.2,-0.419,18.37,18.76,04a60662o0348o
60662.224294,19.57,0.462,54,25,o,0,1.11,163.3693,-32.94444,2409.42,582.57,2.25,1.75,45.8,-0.441,18.58,19.12,04a60662o0423o
60662.241558,19.342,0.405,67,27,o,0,0.82,163.3693,-32.94444,2429.5,466.57,2.21,1.74,46.0,-0.448,18.66,19.19,04a60662o0459o
60663.024325,19.496,0.445,58,26,o,0,1.14,163.3693,-32.94444,2508.23,474.22,2.55,2.39,-46.0,-0.372,18.53,19.31,03a60663o0547o
60663.028399,19.477,0.432,59,25,o,0,0.99,163.3693,-32.94444,2490.06,434.54,2.59,2.43,-37.1,-0.367,18.54,19.32,03a60663o0556o
60664.043496,20.017,0.465,36,17,o,0,1.45,163.3693,-32.94444,5091.41,6654.9,2.35,2.02,-47.6,-0.396,18.93,19.68,03a60664o0581o
60664.051339,19.819,0.458,43,20,o,0,0.86,163.3693,-32.94444,5074.36,6616.08,2.29,1.97,-48.4,-0.405,18.95,19.71,03a60664o0597o
60664.054533,19.604,0.393,52,20,o,0,1.08,163.3693,-32.94444,5130.7,6695.63,2.32,1.99,-48.5,-0.396,18.93,19.72,03a60664o0604o
60664.067844,19.247,0.288,73,21,o,0,0.86,163.3693,-32.94444,5156.76,6579.91,2.28,2.06,-44.4,-0.407,19.01,19.84,03a60664o0632o
