MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60656.318966,19.329,0.583,67,39,o,0,1.52,15.41057,40.76519,6957.71,1241.53,2.41,2.37,3.9,-0.454,18.21,18.6,01a60656o0274o
60656.322281,18.789,0.657,111,73,o,0,0.97,15.41057,40.76519,6976.82,1280.28,2.42,2.37,22.4,-0.453,16.87,17.7,01a60656o0281o
60657.335829,19.569,0.546,54,30,o,0,1.05,15.41057,40.76519,6963.44,1234.36,2.4,2.28,24.7,-0.449,18.65,18.81,01a60657o0285o
60657.340433,19.195,0.32,76,24,o,0,1.32,15.41057,40.76519,6983.5,1273.52,2.41,2.31,17.9,-0.45,18.62,18.8,01a60657o0295o
60657.346975,19.135,0.353,80,28,o,0,0.92,15.41057,40.76519,6926.68,1195.37,2.52,2.37,30.2,-0.421,18.55,18.78,01a60657o0309o
60657.357104,19.019,0.285,90,26,o,0,1.3,15.41057,40.76519,6910.5,1313.25,2.49,2.4,21.3,-0.445,18.56,18.75,01a60657o0331o
60658.359141,19.586,0.544,53,29,o,0,1.18,15.41057,40.76519,5744.22,5317.75,2.49,1.99,34.5,-0.417,18.38,18.67,02a60658o0385o
60659.340467,19.086,0.363,84,31,o,0,0.94,15.41057,40.76519,5743.21,5315.17,2.4,1.85,34.5,-0.435,18.46,18.77,02a60659o0330o
60659.344185,19.554,0.592,55,32,o,0,1.09,15.41057,40.76519,5723.77,5274.89,2.48,1.86,33.0,-0.431,18.43,18.72,02a60659o0338o
60659.358011,19.365,0.413,65,27,o,0,1.66,15.41057,40.76519,5782.62,5352.02,2.39,1.87,33.7,-0.433,18.39,18.66,02a60659o0368o
60659.363587,18.409,0.169,157,27,o,0,1.13,15.41057,40.76519,5802.52,5237.14,2.44,1.86,35.0,-0.434,18.36,18.65,02a60659o0380o
60659.38681,19.086,0.341,84,29,o,0,0.87,15.41057,40.76519,4830.44,5229.69,2.62,2.44,38.3,-0.417,18.48,18.59,01a60659o0425o
60659.390076,20.244,1.087,29,32,o,0,0.89,15.41057,40.76519,4850.05,5268.3,2.68,2.46,36.8,-0.409,18.46,18.6,01a60659o0432o
60659.395175,18.621,0.303,129,39,o,0,1.02,15.41057,40.76519,4788.63,5191.98,2.68,2.51,36.9,-0.41,18.2,18.33,01a60659o0443o
