objname, ra, dec, z, MJDs, MJDe, origin, mu, mu_err, st, st_err, Tmax, Tmax_err, EBVhost, EBVhost_err, hostMass, hostMass_err
2023abdv, 17.78523155404982, -13.944130611739116, 0.052, 60296.79734775, 60342.04917965, ATLAS, 37.65801186475368, 0.16128522809073947, 1.4189862344785649, 0.15043454899754505, 60307.34834763754, 2.4628549126197807, -0.0742805840156907, 0.1462786906376127, 9.106052225138164, 0.04069200151682838
2022xkq, 76.3487977104891, -11.882253212859856, 0.007735, 59866.60842465, 60014.12444225, ATLAS, 33.12791709090213, 0.022328312822334086, 0.5675326634475042, 0.007211102590392156, 59878.97340154963, 0.05901857803413419, -0.28128433200259256, 0.01078745086405827, nan, []
2021agej, 22.491984809554648, 19.43918211115813, 0.04, 59557.27892655, 59615.23565325, ATLAS, 37.96871204298962, 0.213810325977793, 1.0574187280140341, 0.13056697274246348, 59589.95931111205, 1.3194759961086318, -0.12027476619735694, 0.1757157953174615, 10.009293562787725, 0.0023065127158425625
2020dq, 195.07903069437515, -33.62975678539297, 0.046, 58849.62279855, 58883.54786355, ATLAS, 37.354188472568666, 0.19637844279336883, 0.8262203858413468, 0.12031092501739983, 58861.67643811408, 0.500012563986996, 0.42868634412088247, 0.21481279920663676, 10.528831978885831, 0.0359032951134015
2024jhk, 162.8512114449619, 8.558299085325991, 0.02315, 60452.33804475, 60490.97549505, ATLAS, 35.39672334161901, 0.09341852341219854, 0.4010262400032515, 0.01859368834550879, 60460.92791547643, 0.2822642674406925, 0.11449211531692922, 0.04759079344292457, 10.717597614530817, 0.0005467162453691708
2021bls, 250.83634089611053, 61.594851830280966, 0.019, 59238.63045375, 59298.56669435, ATLAS, 35.04404484823891, 0.4755161275570416, 0.3357752880390644, 0.08825647461072167, 59246.96881185698, 0.5604340085979993, -0.08807995701613883, 0.07987301050238439, 10.690134763061476, 0.00042944945706021567
2022ydr, 264.7369415088767, 74.82995898557314, 0.024931, 59871.27977755, 59907.21929055, ATLAS, 35.593776423981545, 0.1467661240076768, 0.4188819404877952, 0.05428653709234927, 59882.894000850836, 0.2824307781738962, -0.3218937066555578, 0.10654896872828393, 10.627211602301852, 0.0011031908574760728
2019cp, 163.7085070947211, -7.38096439111269, 0.05, 58486.59136235, 58610.37815865, ATLAS, 37.687424977792794, 0.5381631986037453, 0.7135672725460678, 0.2968654870898216, 58493.40869060278, 1.281250199875644, 0.07258696684714246, 0.12578651922694703, 10.54711612988143, 0.0023269572276193662
2021fnr, 219.50783765468793, 10.184075515070733, 0.026949, 59287.61540915, 59336.39578095, ATLAS, 36.30979403391335, 0.10346083860007027, 0.5137064520670186, 0.04780630249474714, 59294.10749428722, 0.29175534143534154, 0.11819785004967233, 0.07830423023937128, 10.287436116011223, 0.0011406832616291658
2022aecb, 74.75937846380604, -0.4419266446851301, 0.015, 59935.17999835, 60000.27427125, ATLAS, 34.66842614987539, 0.20107685070523923, 0.34882744224518886, 0.028024618323006692, 59942.18840286133, 0.2720325345576937, 0.3326148094430937, 0.10215713293748692, 9.343034383797137, 0.0029055562056948775
2021agnf, 97.9791536881518, 35.55658245184793, 0.027, 59571.58672475, 59616.34750125, ATLAS, 35.917615898001436, 0.28441031428976504, 0.41886483719910556, 0.0697952177700141, 59573.74861483333, 0.38124010910774764, -0.30189963178447476, 0.2132103160780698, 10.947190900139208, 0.002397489194073335
2019be, 195.0605280377852, 27.95679209010926, 0.02, 58483.62853255, 58529.51429045, ATLAS, 36.10696831587911, 0.11076254525224158, 0.3925583159531347, 0.024479075923559385, 58488.894536021464, 0.34484907074835414, 0.025562748041565792, 0.046466546914818926, 10.757611545644629, 0.00038517114109421353
2022omn, 341.8629271758788, -25.66482783660629, 0.05, 59767.04287225, 59825.21797725, ATLAS, 37.52709010001097, 0.16098006301017623, 1.0194402844293002, 0.06976765948148926, 59763.95549212941, 1.8317932570718467, 0.04018332105291713, 0.16415786580817243, 8.002245848661948, 0.06677605996871594
2022ihz, 145.70094821679152, -3.607061832271141, 0.006, 59694.31112255, 59766.98077765, ATLAS, 33.333968359813106, 0.08993747509060597, 0.44478193702688334, 0.017577147140920384, 59703.73552317909, 0.18568605108974262, -0.13019214057958273, 0.046062767560995525, 0.0, 0.0
2022dsu, 211.37838920703345, 15.720950635018797, 0.07, 59610.62636385, 59688.50373495, ATLAS, 38.2873307540681, 0.14109099751470097, 1.4725354639476127, 0.0970641009330696, 59645.93392572437, 1.5425933771123157, -0.007282543788436129, 0.0753060270698153, 10.258346269556945, 0.0036019101922798984
2021diu, 240.66641094775812, 15.76214896375523, 0.037372, 59267.54879655, 59347.47490155, ATLAS, 37.29834469751029, 0.9240063041110516, 0.5043359141858547, 0.36019849372307366, 59269.08081143267, 2.6420756675945216, -0.12882864816450035, 0.3393609823551761, 10.646105484522206, 0.0012154080245486674
2021mab, 178.79425241592884, -7.843156338771086, 0.021, 59304.44045585, 59692.37141005, ATLAS, 35.55522953695329, 0.15511622710609516, 0.4792579205580341, 0.034802809160654334, 59338.47355028197, 0.3748117551915115, -0.18540856840586248, 0.08149922085931323, 10.713022716938031, 0.00037423560637777904
2023acdv, 203.1880694320544, -13.047160534577925, 0.023, 60306.59172345, 60444.78292425, ATLAS, 35.505464561846686, 0.04630165647324666, 0.4913171118307463, 0.017869741244235102, 60315.75872438608, 0.23703265986481206, -0.32176572853719343, 0.05363253548105832, nan, []
2021zqs, 45.879972978556346, 27.68219875824718, 0.036465, 59485.61957435, 59529.44588875, ATLAS, 37.89012871558549, 0.6215045953931342, 1.3692299128324965, 0.1534158351421169, 59497.94620613658, 0.00033127949941994927, 0.11727561788182857, 0.48945759775638203, 11.368436726427328, 0.0012292703565977665
2023cvq, 129.54407756604917, 25.101520167165358, 0.0286, 59998.33307715, 60047.36043675, ATLAS, 37.46384841255694, 0.4126913110832889, 1.0981685873952207, 0.26993473939757895, 60011.90262655569, 3.672008335375742, 0.34176860512707286, 0.35412586955694664, 10.547609098927339, 0.0009310322625326865
2023fwb, 320.9141590918043, 39.58090292249856, 0.027, 60050.60428095, 60170.48626405, ATLAS, 35.81776638037461, 0.1413369178453036, 0.43433758088536645, 0.03474307358651708, 60058.545538105274, 0.3318596277906836, -0.3305346185532644, 0.05666453714961626, 8.083420755485886, 0.029802813525155545
2023fot, 185.44815147159014, 10.59147506777273, 0.026467, 60048.15254185, 60088.80852305, ATLAS, 36.3684593425814, 0.7397742245355213, 1.22294192596357, 0.4871390178978683, 60066.08187936531, 4.114780277346497, 1.0421520917248597, 0.6267934222927966, 10.60069767104924, 0.0010828350223605655
2020mfd, 259.0307883569117, 40.786711283988375, 0.048, 59010.44736155, 59062.36462975, ATLAS, 38.261577861522646, 0.386221708783047, 1.102593118265088, 0.32665987214761655, 59015.19644501479, 3.0865592443149565, 0.14222784681282027, 0.2218026404820844, 10.501635412079967, 0.0016352035078946753
2019op, 35.424387026612415, -25.927123010010185, 0.04, 58491.28400175, 58679.57638905, ATLAS, 36.83482768036866, 0.24706038652913687, 0.4728191482469733, 0.055137271291302206, 58496.71672171526, 0.6840765565122179, -0.2542146585757894, 0.0991946550389351, 8.40685425462122, 0.0035269244904225774
2023vjh, 60.663261124483185, 25.233542294649613, 0.019, 60235.49047755, 60287.42146725, ATLAS, 35.62126303113099, 0.10264913707935704, 0.387129538723212, 0.023112075712343066, 60245.21203742032, 0.2675261915597577, -0.2416041617066729, 0.0808001580091316, 10.650404500305129, 0.002056533560023752
2021jbp, 201.24160193091643, -24.180784840289967, 0.042, 59305.54117615, 59661.26071985, ATLAS, 37.6763251425609, 0.15241164268306187, 1.071666375364688, 0.07002411075432606, 59317.43234017231, 0.6876994949975748, -0.09717042530815287, 0.08202631649726591, 0.0, 0.0
2022xhh, 64.17339308094819, -12.18356267210426, 0.0315, 59838.59263395, 60014.10670815, ATLAS, 36.541255101896766, 0.08874401360696817, 0.47549684130666175, 0.03468390278703997, 59866.8011002009, 0.4382520412165554, -0.2629462192102236, 0.10483902622592806, 10.79645631191364, 0.0017011828138871884
2021uve, 29.135696203526695, 3.8604084062493347, 0.055, 59428.58149315, 59596.26493355, ATLAS, 38.10849310840413, 0.1364235834546202, 0.7795906174385339, 0.06219336360868136, 59440.3480043988, 0.37605768755218744, -0.2859104970707141, 0.06530003449971988, 7.813528673239915, 0.07763466766209964
2022skw, 28.936148073710967, -25.248763345321876, 0.07, 59809.30440545, 59842.23453745, ATLAS, 37.36604479101612, 2.3070266501596803, 2.4489845886429236, 0.7365209887456101, 59791.16633869543, 29.541476644589938, -1.2669593954278169, 1.2221690711485764, 9.753736398646302, 0.06527938593441808
2022rjs, 244.12571260124486, 21.251364192883027, 0.037, 59799.26134245, 59843.27370145, ATLAS, 36.91314413020187, 0.11067585602697176, 0.9196485753467383, 0.06763026991318233, 59816.81317408306, 0.35945467816255733, 0.2843843891356741, 0.06856920866796032, 10.48999877821179, 0.0018017453246977574
2021jvp, 215.1956051172468, -19.78613155067654, 0.044, 59319.52496935, 59624.06991465, ATLAS, 37.11887142763758, 0.20728063284426027, 0.49354911274857627, 0.05184985522681656, 59327.05781780902, 0.5050558891605302, -0.09937698950466857, 0.11972703591546134, 10.95457116086164, 0.0010071414066509068
2022yv, 170.4280959305194, 34.358305929851426, 0.035426, 59591.49944235, 59734.27295425, ATLAS, 37.37083689062154, 0.14977328711708007, 1.0825635400658251, 0.14331943897063548, 59602.998734646004, 1.8987132991605906, 0.18295491323336888, 0.1136786006086868, 10.917175755717277, 0.0010493485218829883
2023bhm, 70.72920636772062, 0.6183744592240744, 0.015419, 59976.83921515, 60044.99866465, ATLAS, 34.43670983185497, 0.05363478129623657, 0.8999903627806135, 0.02769965686166414, 59992.22870528094, 0.12681734522957896, -0.20121730751537312, 0.026059998156900698, 10.944880130229151, 0.0007042302707270253
2020acoo, 145.30888148708254, 26.088601383976407, 0.044125, 59193.56125295, 59231.46868865, ATLAS, 38.30661650608373, 0.22667447313760125, 1.1891542511868267, 0.19957383263314873, 59201.94291859432, 0.6866565189813885, -0.40221433193329936, 0.1418222853879958, 10.685674382711474, 0.0012919791233251478
2019ecx, 139.17509236444656, 18.965033597613104, 0.029, 58595.31241675, 58845.50873145, ATLAS, 36.27136843714043, 0.11837602048798755, 0.4746390871656634, 0.027374152551864366, 58603.250184538054, 0.32184237205766636, -0.22460389096791727, 0.05915396123041283, 10.885391744707425, 0.0007733096933051221
2024bjb, 167.9824902652031, 3.1337018866174584, 0.0298, 60340.55316815, 60387.24992245, ATLAS, 36.4291937201953, 0.07261089769866454, 0.5113681438054103, 0.031048111175456763, 60346.46645692216, 0.3327900078463983, -0.14404871295537156, 0.05550662492449323, 10.881913964858091, 0.000479011282422774
2023omo, 214.2615808939578, 10.821996814290793, 0.025, 60157.79229395, 60170.98151945, ATLAS, 36.5488587553595, 0.21989421133757714, 0.23110887457497858, 0.04083424899182064, 60155.88334754431, 0.6432626747859678, -0.6796910651987074, 0.30358505440174877, 8.532431636705489, 0.2057674662995307
2019exc, 296.9899108210265, 3.9450551794102067, 0.06, 58592.62348705, 58668.48856905, ATLAS, 37.62442096318798, 0.20622501115221714, 1.0526190556320325, 0.08992779709058714, 58600.869216896885, 1.2109358505661176, -0.3741550593598792, 0.13001900684164996, 10.340690842692098, 0.0025695667618407902
2020fhs, 240.27615202948147, 19.45021417211042, 0.01438, 58937.52926285, 59053.30164045, ATLAS, 34.6777308934914, 0.025872030022381122, 0.49469553845624226, 0.008770348617294501, 58950.41320779161, 0.09276732656536749, -0.37951424220396857, 0.028996974605585642, 10.047730738592216, 0.0007263629335600534
2023mkp, 204.8457138175562, 51.04977363195092, 0.015293, 60106.33883255, 60172.27178905, ATLAS, 35.9430214520347, 0.23933652898264482, 0.4985871114670011, 0.07009078620007979, 60131.721508578485, 0.5286401878434042, -0.3631550879203838, 0.07188805195631816, 10.235440101474703, 0.0009147764240383092
2022oux, 334.1940942600142, 86.93250326590747, 0.019, 59773.48685265, 59811.56165795, ATLAS, 36.16229588370015, 0.24573844192710617, 1.323471341616771, 0.3045013235190618, 59774.52789300195, 5.807844852565272, 0.7201011256991775, 0.2765590325587251, 10.768114423095657, 0.0017432402130689096
2021gel, 186.63443073399623, 31.42834243488069, 0.06, 59291.50269805, 59641.42775205, ATLAS, 38.63626014358364, 1.3851509052003794, 0.9304348667647525, 0.671387373013503, 59288.27319852488, 11.81636226632631, -0.5143674789792253, 0.5959806549224457, 11.188940278116904, 0.0013298191181140184
2021pom, 184.5078288184616, -20.85760188127875, 0.032269, 59373.29040705, 59560.64036735, ATLAS, 37.48371976450004, 0.2776781045936811, 0.8926681872853005, 0.15274312596549947, 59383.80333455352, 0.3836184895290697, 0.012238820691983489, 0.10767303764871859, 10.663880527855868, 0.000928960190165358
2022ywc, 50.55047833824845, -42.884710249173125, 0.058, 59880.12562455, 59960.08117665, ATLAS, 37.90994761008528, 0.10284711002601428, 1.5722739231436946, 0.05358644805763835, 59888.57953435952, 0.6033238308617613, -0.4818099999326373, 0.05741614052984623, 10.869728464626363, 0.12569287012396524
