objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, t0, t0_err, x0, x0_err, x1, x1_err, c, c_err, mu, mu_err, hostMass, hostMass_err
2005bl, 181.051083, 20.406889, 0.0241, 0.022862017715528093, 53476.61, 53512.57, CSP, 53483.11222365715, 0.0176518696025596, 0.0005641343326630737, 3.2883004521728873e-06, -4.899815930005387, 0.06432932701254845, 0.5696528027948085, 0.0049809304376775025, 35.669306482214154, 0.01890091467511694, 8.920765377315602, 0.01764662955965954
2006bd, 174.618583, 20.526222, 0.0257, 0.0253714447313913, 53822.75, 53872.57, CSP, 53810.392280268905, 0.1417983373394236, 0.0012144236013851002, 1.8530835642414478e-05, -1.716150603001807, 0.04464864846680883, 0.3951992931126959, 0.008941717129528527, 35.843809567236434, 0.03211174589953519, 12.327227584343689, 0.0010375416044816365
2006gt, 14.072083, -1.629444, 0.0448, 0.04600529575943435, 54001.67, 54076.62, CSP, 54002.98352461894, 0.06217687519529136, 0.0007899719801907305, 3.155488409693971e-06, -2.269970801290972, 0.03289116292728078, 0.2165294602276597, 0.0036184703718589546, 36.758407457395286, 0.012665196390406306, 10.111136946318842, 0.0037506224022017622
2007ba, 229.177625, 7.396611, 0.0385, 0.038895352840109254, 54190.83, 54255.61, CSP, 54174.73505593769, 0.08562351142973057, 0.0018841666046932166, 1.3877957898817268e-05, 4.999999999980648, 0.0014571082247352152, 0.23007460099087648, 0.006007026767426056, 36.8865794340116, 0.019607304297952592, 11.141102329068884, 0.0008626674562506656
2008bd, 154.597167, -13.103111, 0.0301, 0.03057728292818762, 54541.7, 54607.65, CSP, 54522.0732025374, 0.1570283042747178, 0.001790247104186559, 3.3945008037353526e-05, -2.395453621546084, 0.058797452244801596, 0.08103204448829576, 0.013317885226446533, 36.254737653562906, 0.04560507704118184, 11.066906876654066, 0.0008724495479113708
2008bt, 162.570333, -12.108889, 0.0154, 0.015484189543022442, 54571.61, 54651.47, CSP, 54568.77543763968, 0.0010825368044606876, 0.003312846286230737, 9.588794435754784e-06, -2.22891911100925, 0.014269430700507346, 0.4385971329948794, 0.0024442578222385962, 34.546452706223874, 0.008227838844953704, 10.724456328263154, 0.0005206097319448586
2018ciw, 224.878291666667, 28.1830166666667, 0.056, 0.057014597284885005, 58214.36912039993, 58558.28313660016, ZTF, 58276.641273709065, 0.3571441306412453, 0.0005939077700204023, 0.00015697677169272027, -3.967804459971325, 0.41052517541180755, 0.029756994873214336, 0.1997702854807592, 37.36495255506699, 0.6638516424092313, 12.38697996711908, 0.004384734224813007
2018jag, 15.951294449789689, 10.592351746809557, 0.04, 0.04098889646986792, 58448.37828555, 58492.23770405, ATLAS-ZTF, 58453.68260618622, 0.2804376016938477, 0.00047320409030680627, 4.5210716915734395e-05, -0.7239842460767987, 0.15963209016384067, 0.5279310394905129, 0.06928611369587886, 36.6233746877936, 0.23235319961129858, 11.024363619703006, 0.0011197732616178959
2018lph, 250.902241666667, 33.5336, 0.08, 0.07935550115932011, 58204.446608799975, 58600.39467590023, ZTF, 58311.44534338365, 0.07945791876409203, 0.00029760165352747236, 3.2301947393735196e-06, -2.0736002049625704, 0.1100731105027819, 0.12461810290927029, 0.010452246157831548, 38.12228887222717, 0.037318667841670185, 10.34149581173226, 0.004396506937327917
2019bwi, 141.354254166667, 65.4675027777778, 0.02968, 0.028575857456268894, 58260.17395830015, 58855.49312500004, ZTF, 58569.77719313317, 0.09400735226881807, 0.0005643164276300817, 7.792387084427766e-06, 0.1749483587280687, 0.08404680247041219, 0.6067224114956337, 0.01043834495559536, 36.334927579983386, 0.03684740152460238, 8.839761027821579, 0.012505917069982822
