#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
04a60427o0318o,162.851225,8.5582975,>15.34,0.0,3.0,o,18.526,60427.09616825,7634.42,6696.67,192.0,161.9,17.8,39.8,171.0,5087.3,2324.9,0.82,2.41,1.96,1.0,3.0,-0.4177,581.1013194106986,1299.31643328909,14.42,30.0
04a60427o0331o,162.851225,8.5582975,>17.84,0.0,3.0,o,20.616,60427.10219235,7580.39,6615.51,160.0,187.4,-12.7,28.2,182.5,683.9,1795.0,1.26,2.35,1.95,1.0,3.0,-0.4257,-59.11054177458712,131.2533289797919,16.85,30.0
04a60427o0378o,162.851225,8.5582975,>18.64,0.0,3.0,o,21.317,60427.12357575,7568.23,6720.44,183.0,186.6,14.6,25.3,174.2,-1984.1,1512.0,1.2,2.36,1.97,1.0,3.0,-0.4117,35.68533928075517,61.83829341117164,17.74,30.0
02a60428o0232o,162.851225,8.5582975,>20.25,0.0,3.0,o,22.026,60428.33377055,1201.5,7859.07,180.0,181.8,-6.4,11.4,183.4,440.0,707.2,1.75,2.28,1.97,1.0,3.0,-0.4477,-8.130921953797985,14.483204730202662,19.38,30.0
02a60428o0241o,162.851225,8.5582975,>20.31,0.0,3.0,o,22.026,60428.33784965,1185.74,7820.39,177.0,182.1,0.7,10.1,178.8,563.5,612.9,1.49,2.38,2.03,1.0,3.0,-0.4437,0.953080930744833,13.751596286461162,19.36,30.0
02a60428o0255o,162.851225,8.5582975,>20.39,0.0,3.0,o,22.024,60428.34447365,1244.59,7898.75,188.0,182.7,-9.4,10.3,182.7,901.7,543.2,2.38,2.24,1.95,1.0,3.0,-0.4527,-11.6887811822483,12.807919806080584,19.4,30.0
02a60428o0277o,162.851225,8.5582975,>20.28,0.0,3.0,o,22.022,60428.35457515,1268.62,7781.51,188.0,181.1,3.5,11.0,182.8,190.8,602.4,1.59,2.29,1.98,1.0,3.0,-0.4537,4.530305215156502,14.238102104777576,19.36,30.0
03a60429o0281o,162.851225,8.5582975,>19.76,0.0,3.0,o,21.971,60428.90766245,9371.15,2856.91,197.0,181.7,7.3,12.7,179.7,837.3,833.0,1.52,2.64,2.28,1.0,3.0,-0.3867,12.360054316457543,21.50310819438504,18.83,30.0
03a60429o0288o,162.851225,8.5582975,>19.40883040812727,0.0,1.57,o,21.966,60428.91083815,9388.76,2896.79,226.0,182.0,17.3,11.0,182.3,619.5,651.7,1.44,2.81,2.42,1.0,3.0,-0.3727,32.81908995660526,20.867629452176757,18.77,30.0
03a60429o0303o,162.851225,8.5582975,>19.72,0.0,3.0,o,21.958,60428.91769865,9333.14,2817.18,169.0,180.1,8.9,11.4,180.1,874.9,780.0,1.34,2.83,2.43,1.0,3.0,-0.3757,17.248107927453262,22.093082064378336,18.73,30.0
03a60429o0330o,162.851225,8.5582975,>19.73,0.0,3.0,o,21.941,60428.93000715,9311.27,2931.94,197.0,182.7,12.3,13.0,180.0,194.3,774.1,1.06,2.63,2.24,1.0,3.0,-0.3847,20.915469774136145,22.10578106209511,18.76,30.0
02a60432o0191o,162.851225,8.5582975,>20.36,0.0,3.0,o,22.014,60432.31897515,3070.59,5813.19,173.0,182.5,-11.8,10.2,179.4,-199.6,617.1,1.75,2.3,1.96,1.0,3.0,-0.4507,-15.255437253284098,13.186903388432016,19.35,30.0
02a60432o0197o,162.851225,8.5582975,>19.825759707829125,0.0,1.67,o,22.021,60432.32181545,3054.04,5776.98,179.0,181.2,18.4,11.0,176.3,-702.2,692.0,2.11,2.28,1.99,1.0,3.0,-0.4497,23.766459620104243,14.208209555497106,19.31,30.0
02a60432o0210o,162.851225,8.5582975,>20.36,0.0,3.0,o,22.021,60432.32769535,3113.3,5855.24,188.0,182.6,8.9,10.5,179.4,-97.9,603.7,2.12,2.24,1.96,1.0,3.0,-0.4537,11.164848686961742,13.172012495853739,19.38,30.0
02a60432o0232o,162.851225,8.5582975,>20.3,0.0,3.0,o,22.02,60432.33765145,3137.87,5739.35,197.0,180.7,0.0,11.1,178.3,-498.4,583.7,2.01,2.25,1.95,1.0,3.0,-0.4547,0.0,13.941158138155094,19.37,30.0
03a60433o0259c,162.851225,8.5582975,>20.42,0.0,3.0,c,21.829,60432.81198385,7452.8,4843.57,166.0,182.0,-1.5,6.0,183.2,340.0,363.0,1.79,2.64,2.31,1.0,3.0,-0.3917,-2.9462250049350898,11.784900019740359,19.35,30.0
03a60433o0267c,162.851225,8.5582975,>20.53,0.0,3.0,c,21.931,60432.81563675,7469.01,4882.94,163.0,181.3,-4.6,6.0,179.9,-498.3,444.9,1.47,2.62,2.31,1.0,3.0,-0.3897,-8.147602789085072,10.627307985763139,19.47,30.0
03a60433o0279c,162.851225,8.5582975,>20.24,0.0,3.0,c,21.654,60432.82114475,7413.66,4805.17,183.0,187.6,-10.1,6.0,184.4,60.4,508.9,2.53,2.64,2.33,1.0,3.0,-0.3887,-23.444445583507083,13.9273934159448,19.17,30.0
03a60433o0302c,162.851225,8.5582975,>20.51,0.0,3.0,c,21.898,60432.83182365,7391.34,4922.02,162.0,182.5,-17.4,6.1,182.9,-76.6,345.6,1.47,2.59,2.27,1.0,3.0,-0.3927,-30.94807315970436,10.849611854838885,19.48,30.0
04a60435o0301o,162.851225,8.5582975,>16.89,0.0,3.0,o,18.768,60435.08452615,1063.93,624.56,147.0,180.4,6.2,13.2,179.8,-350.2,794.1,1.32,2.22,1.92,1.0,3.0,-0.4327,148.18513424704753,315.49093097758504,15.97,30.0
04a60435o0308o,162.851225,8.5582975,>18.3,0.0,3.0,o,20.143,60435.08768175,1086.9,661.72,173.0,186.1,4.1,13.3,185.2,569.7,700.8,0.98,2.2,1.86,1.0,3.0,-0.4237,26.295305875954245,85.29940686590037,17.4,30.0
04a60435o0320o,162.851225,8.5582975,>17.08,0.0,3.0,o,18.872,60435.09312925,1027.76,578.56,191.0,182.1,-12.0,13.3,181.1,723.1,652.8,1.41,2.14,1.83,1.0,3.0,-0.4357,-240.10701818291662,266.1186118193993,16.16,30.0
