#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a58984o0574o,259.0307475,40.78681625,>20.51,0.0,3.0,o,22.18,58984.54055815,8954.32,851.21,189.0,183.2,-56.2,11.1,186.2,652.0,601.9,2.6,2.25,1.86,1.0,3.0,-0.4377,-57.19927487187232,11.297365677540617,19.59,30.0
02a58984o0581o,259.0307475,40.78681625,>20.51,0.0,3.0,o,22.178,58984.54376815,8935.33,811.52,245.0,182.4,-6.8,12.2,185.0,1959.3,561.2,3.11,2.11,1.81,1.0,3.0,-0.4477,-6.385996676092311,11.457229330636203,19.61,30.0
02a58984o0656o,259.0307475,40.78681625,>20.47,0.0,3.0,o,22.175,58984.57857995,8994.58,890.59,96.0,179.9,-33.6,11.8,182.3,761.7,785.1,2.2,2.2,1.85,1.0,3.0,-0.4437,-33.59637590669206,11.798727252945426,19.55,30.0
02a58984o0716o,259.0307475,40.78681625,>20.54,0.0,3.0,o,22.167,58984.60643875,9011.62,773.47,94.0,179.4,-64.2,11.0,182.5,688.2,674.3,1.5,2.18,1.86,1.0,3.0,-0.4437,-64.42630305966567,11.038774667543963,19.57,30.0
01a58986o0513o,259.0307475,40.78681625,>20.68,0.0,3.0,o,22.253,58986.51164245,1314.67,1090.73,249.0,179.6,8.2,12.7,176.0,596.9,647.9,2.9,1.9,1.76,1.0,3.0,-0.4247,6.160824910936566,9.541765410840782,19.85,30.0
01a58986o0524o,259.0307475,40.78681625,>20.351576940745016,0.0,1.16,o,22.253,58986.51680095,1336.55,1129.82,161.0,181.0,12.1,10.4,180.4,814.0,610.1,2.53,2.03,1.87,1.0,3.0,-0.4107,10.187831655745418,8.756483406591103,19.79,30.0
01a58986o0533o,259.0307475,40.78681625,>20.68,0.0,3.0,o,22.254,58986.52096685,1278.48,1049.54,187.0,181.5,0.2,13.3,179.6,-46.5,537.1,1.93,1.86,1.73,1.0,3.0,-0.4257,0.14459317305411676,9.615446008098763,19.88,30.0
01a58986o0555o,259.0307475,40.78681625,>20.72,0.0,3.0,o,22.253,58986.53114155,1265.52,1166.57,162.0,180.2,-20.3,11.0,179.3,-65.2,566.5,2.72,2.03,1.83,1.0,3.0,-0.4147,-16.788114046502443,9.097007611405266,19.83,30.0
01a58986o0742o,259.0307475,40.78681625,>19.518822483695445,0.0,1.03,o,22.238,58986.61846325,1326.88,1102.3,166.0,182.3,20.9,20.3,173.7,-2322.2,1063.3,1.46,2.13,1.93,1.0,3.0,-0.4127,19.357173550940665,18.801465219334716,19.06,30.0
02a58988o0484c,259.0307475,40.78681625,>20.83,0.0,3.0,c,22.254,58988.45750755,9230.12,3097.95,167.0,181.6,-9.4,6.0,180.8,-77.0,371.3,1.23,2.62,2.37,1.0,3.0,-0.3977,-12.780158388700325,8.15754790768106,19.79,30.0
02a58988o0502c,259.0307475,40.78681625,>20.75,0.0,3.0,c,22.255,58988.46591385,9251.96,3135.43,175.0,181.9,-9.1,6.6,181.8,320.6,419.6,1.37,2.59,2.35,1.0,3.0,-0.4027,-12.172163126135116,8.828162267306787,19.79,30.0
02a58988o0508c,259.0307475,40.78681625,>20.83,0.0,3.0,c,22.256,58988.46867705,9194.56,3060.61,167.0,181.6,-11.7,5.9,180.7,164.0,367.0,1.93,2.63,2.4,1.0,3.0,-0.3987,-16.155172410185656,8.146625403426954,19.78,30.0
02a58988o0547c,259.0307475,40.78681625,>20.271969012227146,0.0,1.01,c,22.257,58988.48678185,1399.76,7392.47,167.0,181.2,7.4,7.3,180.8,132.8,536.9,1.21,2.53,2.32,1.0,3.0,-0.4017,9.519167550671067,9.390530151337673,19.76,30.0
02a58988o0828c,259.0307475,40.78681625,>19.97,0.0,3.0,c,22.212,58988.61804085,1354.03,7451.24,152.0,189.9,-21.4,13.3,192.9,-747.9,1019.7,1.33,2.54,2.34,1.0,3.0,-0.3997,-29.001608971496875,18.02436445424806,19.0,30.0
