#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a59610o0935o,211.378488333333,15.7210283333333,20.23,0.31,3.02,o,22.139,59610.62636385,7238.13,7344.73,235.0,180.5,28.4,9.4,176.1,167.9,525.1,1.67,2.17,1.87,1.0,3.0,-0.4507,29.45631569646362,9.749625617843593,19.68,30.0
02a59610o0944o,211.378488333333,15.7210283333333,>20.67,0.0,3.0,o,22.139,59610.63050615,7257.7,7384.73,188.0,181.1,-3.4,9.9,179.5,317.8,532.9,1.47,2.11,1.86,1.0,3.0,-0.4517,-3.413760601329817,9.940067633283878,19.73,30.0
01a59610o0941o,211.378488333333,15.7210283333333,>20.4,0.0,3.0,o,22.213,59610.63958365,1886.63,5507.53,166.0,181.3,-2.5,5.8,179.8,-248.1,461.3,1.19,3.1,2.95,1.0,3.0,-0.4467,-5.438541711669044,12.617416771072184,19.45,30.0
01a59610o0955o,211.378488333333,15.7210283333333,>20.46,0.0,3.0,o,22.214,59610.64651275,1869.06,5468.38,186.0,182.3,0.0,5.7,182.0,-53.4,413.9,1.1,3.04,2.91,1.0,3.0,-0.4487,0.0,12.006050715323857,19.46,30.0
02a59610o0983o,211.378488333333,15.7210283333333,>20.73,0.0,3.0,o,22.138,59610.64838815,7200.03,7307.9,211.0,182.3,-2.8,9.3,183.5,336.5,488.1,1.12,2.13,1.84,1.0,3.0,-0.4547,-2.817826201379178,9.359208454580841,19.74,30.0
01a59610o0981o,211.378488333333,15.7210283333333,>20.44,0.0,3.0,o,22.215,59610.65946775,1934.41,5542.0,178.0,183.4,-3.3,6.1,185.2,1058.1,449.0,1.13,2.99,2.81,1.0,3.0,-0.4557,-6.638197866393093,12.27060817727208,19.42,30.0
01a59610o0987o,211.378488333333,15.7210283333333,>20.36,0.0,3.0,o,22.213,59610.66277955,1953.08,5424.55,177.0,181.5,-9.1,6.6,180.2,-1108.3,565.2,1.29,2.95,2.82,1.0,3.0,-0.4547,-18.141419328062973,13.157512919254465,19.37,30.0
02a59610o1038o,211.378488333333,15.7210283333333,>18.55,0.0,3.0,o,21.072,59610.67413105,3409.86,3131.73,193.0,180.1,16.5,23.0,180.5,1969.6,1401.8,0.98,2.23,1.99,1.0,3.0,-0.4377,49.40838164501045,68.87228956577214,17.59,30.0
02a59612o0982c,211.378488333333,15.7210283333333,>20.67,0.0,3.0,c,22.187,59612.66003025,3355.27,3217.64,185.0,181.3,0.9,6.6,180.8,-468.6,388.8,1.04,2.58,2.37,1.0,3.0,-0.4117,1.2982828095965278,9.52074060370787,19.71,30.0
02a59612o0988c,211.378488333333,15.7210283333333,>20.64,0.0,3.0,c,22.189,59612.66299805,3335.57,3179.26,201.0,182.5,-2.0,6.5,182.5,256.6,406.0,1.03,2.65,2.41,1.0,3.0,-0.4047,-2.988488971305707,9.712589156743546,19.64,30.0
02a59612o0994c,211.378488333333,15.7210283333333,>20.55,0.0,3.0,c,22.189,59612.66622535,3394.19,3256.82,182.0,181.9,2.5,7.1,181.7,443.3,417.5,1.14,2.65,2.41,1.0,3.0,-0.4027,3.7287362979520418,10.589611086183796,19.57,30.0
02a59612o1000c,211.378488333333,15.7210283333333,>20.37,0.0,3.0,c,22.189,59612.66928555,3413.47,3140.37,195.0,181.0,3.2,8.7,181.7,-176.8,541.5,1.12,2.6,2.36,1.0,3.0,-0.4067,4.60250293941877,12.513054866544778,19.36,30.0
02a59613o0850c,211.378488333333,15.7210283333333,>20.55,0.0,3.0,c,22.185,59613.59308065,7231.02,7347.22,177.0,180.3,-6.7,7.0,180.5,24.7,497.7,0.82,2.66,2.43,1.0,3.0,-0.4077,-10.198151472092828,10.654785120096987,19.67,30.0
