#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a58825o0955o,195.0790225,-33.6296975,>20.27,0.0,3.0,o,22.079,58825.63222475,9507.55,7131.97,177.0,178.6,5.6,11.5,178.6,720.9,649.2,1.16,2.33,1.98,1.0,3.0,-0.4277,6.832315039822243,14.030646956777822,19.43,30.0
02a58825o0962o,195.0790225,-33.6296975,>19.831310272021017,0.0,1.59,o,22.086,58825.63552465,9529.41,7171.98,169.0,180.1,17.5,11.0,180.0,-281.3,596.5,0.8,2.43,2.02,1.0,3.0,-0.4207,22.42613524981331,14.096427871311223,19.37,30.0
02a58825o0976o,195.0790225,-33.6296975,>20.27,0.0,3.0,o,22.094,58825.64210185,9470.88,7093.87,158.0,181.7,-12.5,11.6,184.4,299.7,611.7,1.06,2.34,1.98,1.0,3.0,-0.4257,-15.078210637309983,13.992579471423662,19.43,30.0
02a58825o0997o,195.0790225,-33.6296975,>20.03,0.0,3.0,o,22.107,58825.65191945,9451.2,7209.03,194.0,180.4,7.0,12.9,179.6,-427.0,747.9,0.87,2.53,2.07,1.0,3.0,-0.4107,9.301385663933328,17.14112500924856,19.17,30.0
01a58827o0983o,195.0790225,-33.6296975,>19.87,0.0,3.0,o,22.212,58827.64136105,6001.95,1072.24,216.0,178.4,-0.2,11.3,179.0,383.9,754.8,1.0,3.0,2.54,1.0,3.0,-0.3927,-0.3452579696676378,19.507075286221532,18.91,30.0
01a58827o0994o,195.0790225,-33.6296975,>20.01,0.0,3.0,o,22.218,58827.64688645,5981.87,1033.47,175.0,181.1,6.0,10.6,183.1,769.7,652.0,0.79,2.9,2.49,1.0,3.0,-0.3937,9.770287437543645,17.260841139660442,19.1,30.0
01a58827o1003o,195.0790225,-33.6296975,>19.88,0.0,3.0,o,22.223,58827.65104395,6038.09,1110.71,179.0,177.5,4.8,11.4,176.4,82.5,825.2,0.91,2.99,2.53,1.0,3.0,-0.3877,8.105721764619103,19.251089190970376,18.97,30.0
01a58827o1016o,195.0790225,-33.6296975,>18.61900608044549,0.0,1.4,o,22.227,58827.65705505,6056.89,993.78,230.0,172.7,24.7,17.7,173.8,-1568.4,1539.7,1.1,3.76,2.83,1.0,3.0,-0.4217,60.31564535762101,43.22214262469198,18.12,30.0
01a58831o0925o,195.0790225,-33.6296975,>18.32,0.0,3.0,o,21.898,58831.63147475,6000.27,1070.88,81.0,22.0,-16.4,21.9,24.1,2920.9,2516.2,1.21,3.79,3.25,1.0,3.0,-0.3287,-57.613620058601924,76.93526093191355,17.55,30.0
01a58831o0932o,195.0790225,-33.6296975,>18.31,0.0,3.0,o,21.908,58831.63469945,5980.81,1032.14,-182.0,-75.3,-95.6,27.3,-59.9,8759.4,2123.6,0.94,3.37,2.98,1.0,3.0,-0.3157,-268.07900475181,76.55394173351897,17.63,30.0
01a58831o0944o,195.0790225,-33.6296975,>17.99,0.0,3.0,o,21.665,58831.64022785,6037.22,1110.56,223.0,194.8,-0.5,20.5,198.9,1927.9,2434.0,1.09,3.91,3.67,1.0,3.0,-0.3217,-2.5198319095643864,103.31310829213986,17.03,30.0
01a58831o0972o,195.0790225,-33.6296975,>17.82,0.0,3.0,o,21.6,58831.65334355,6055.4,992.83,162.0,203.2,3.7,24.7,205.4,617.3,2706.4,1.12,4.23,3.11,1.0,3.0,-0.3257,18.21634428466433,121.60640644086729,16.97,30.0
02a58837o0977o,195.0790225,-33.6296975,>19.13,0.0,3.0,o,21.433,58837.64252745,1418.81,5071.76,-207.0,-170.1,-23.7,19.0,-166.8,2989.5,1021.3,0.57,2.26,1.94,1.0,3.0,-0.4367,-50.23625547548613,40.273791309461465,17.55,30.0
02a58837o0984o,195.0790225,-33.6296975,>17.99,0.0,3.0,o,21.108,58837.64578055,1439.78,5109.86,213.0,223.0,-12.7,29.9,219.7,-1126.9,2265.7,1.05,2.43,2.43,1.0,3.0,-0.4277,-48.503716121617686,114.19378834932037,16.95,30.0
02a58837o0998o,195.0790225,-33.6296975,>19.95,0.0,3.0,o,22.135,58837.65228465,1382.05,5030.89,189.0,180.1,14.6,15.3,182.0,674.3,1063.8,0.72,2.44,2.0,1.0,3.0,-0.4277,17.894988476740682,18.752967376310444,19.1,30.0
02a58837o1012o,195.0790225,-33.6296975,>19.245866460354755,0.0,1.17,o,22.14,58837.65905765,1359.99,5147.71,170.0,178.1,13.9,11.9,176.3,89.4,962.1,1.01,3.04,2.74,1.0,3.0,-0.4047,28.339859443917046,24.26218182608726,18.68,30.0
01a58839o0865o,195.0790225,-33.6296975,>17.7146853239545,0.0,1.03,o,21.074,58839.60191845,2754.55,7544.68,234.0,217.6,8.0,7.8,218.3,257.0,933.2,0.74,4.9,4.54,1.0,3.0,-0.2577,101.5548490944966,99.01597786713418,17.26,30.0
01a58839o0871o,195.0790225,-33.6296975,>18.43,0.0,3.0,o,21.15,58839.60469715,2736.34,7506.36,197.0,214.3,-7.4,8.5,213.6,-89.8,791.3,0.96,3.89,3.71,1.0,3.0,-0.3137,-59.82930748121529,68.72285318788242,17.54,30.0
01a58839o0886o,195.0790225,-33.6296975,>17.18,0.0,3.0,o,19.709,58839.61209405,2796.32,7586.63,181.0,202.1,4.7,8.3,200.9,-391.4,952.6,1.15,3.61,3.42,1.0,3.0,-0.3147,122.68456042281504,216.65571308709892,16.19,30.0
01a58839o0907o,195.0790225,-33.6296975,>16.7,0.0,3.0,o,18.92,58839.62230225,2819.78,7472.33,212.0,183.1,6.0,8.8,183.8,794.4,722.1,0.88,3.06,2.87,1.0,3.0,-0.3397,235.78345045756672,345.8157273377646,15.53,30.0
02a58849o0338o,195.0790225,-33.6296975,19.57,0.26,3.69,o,22.146,58849.62279855,9313.22,5188.88,203.0,176.8,49.5,13.4,176.1,1724.8,803.6,0.97,2.25,1.93,1.0,3.0,-0.4357,53.839841331641296,14.57482573422209,19.39,30.0
01a58851o0717o,195.0790225,-33.6296975,19.09,0.17,5.96,o,22.215,58851.59052535,5186.6,3792.58,217.0,177.3,44.1,7.4,177.2,1025.5,626.0,0.87,3.17,2.69,1.0,3.0,-0.3807,84.02506884351996,14.099444658549837,19.31,30.0
01a58851o0724o,195.0790225,-33.6296975,19.03,0.15,6.96,o,22.222,58851.59421575,5167.37,3754.27,233.0,176.7,64.0,9.2,177.0,930.3,597.1,0.82,2.78,2.2,1.0,3.0,-0.4037,88.7577319388594,12.758923966211036,19.46,30.0
01a58851o0744o,195.0790225,-33.6296975,19.16,0.16,6.51,o,22.231,58851.60420955,5225.66,3832.94,230.0,177.3,59.9,9.2,175.8,991.9,540.6,0.84,2.66,2.21,1.0,3.0,-0.3927,78.38978584447345,12.039833552072716,19.51,30.0
