#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a58110o0231c,21.4667142857143,-1.36718285714286,>20.67,0.0,3.0,c,22.355,58110.30009805,7264.2,3091.09,156.0,181.0,-11.2,7.7,181.8,781.2,525.4,1.1,2.55,2.41,1.0,3.0,-0.415,-13.926885048043829,9.574733470530132,19.73,30.0
02a58110o0248c,21.4667142857143,-1.36718285714286,>20.61,0.0,3.0,c,22.353,58110.30817185,7247.95,3050.12,181.0,182.1,-7.4,7.4,184.0,285.4,527.7,0.78,2.67,2.53,1.0,3.0,-0.404,-10.040197307730832,10.040197307730832,19.71,30.0
02a58110o0265c,21.4667142857143,-1.36718285714286,>20.66,0.0,3.0,c,22.352,58110.31678675,7309.08,3127.51,199.0,182.0,-2.4,7.3,181.2,497.1,515.7,1.0,2.62,2.48,1.0,3.0,-0.408,-3.1466102942408187,9.57093964498249,19.74,30.0
02a58110o0282c,21.4667142857143,-1.36718285714286,>20.64,0.0,3.0,c,22.345,58110.32539645,7331.21,3010.72,197.0,181.7,7.5,7.8,181.1,-49.4,478.8,0.94,2.55,2.41,1.0,3.0,-0.413,9.386360535142984,9.761814956548703,19.77,30.0
01a58112o0200o,21.4667142857143,-1.36718285714286,>20.19,0.0,3.0,o,22.278,58112.27643025,4061.52,7462.93,189.0,181.0,-9.9,6.9,181.6,740.1,682.9,1.03,3.55,2.8,1.0,3.0,-0.42,-21.612267002966288,15.063095183885597,19.18,30.0
01a58112o0215o,21.4667142857143,-1.36718285714286,>19.719483970152627,0.0,1.59,o,22.279,58112.28362205,4084.76,7531.63,184.0,182.4,10.8,6.8,182.6,-335.0,577.0,0.97,3.68,2.86,1.0,3.0,-0.414,24.826548866901852,15.631530768049315,19.13,30.0
01a58112o0230o,21.4667142857143,-1.36718285714286,>20.09,0.0,3.0,o,22.276,58112.29078095,4030.27,7484.02,181.0,181.3,5.0,7.2,182.3,2414.7,573.8,1.01,3.66,2.83,1.0,3.0,-0.415,11.36360869824688,16.363596525475508,19.1,30.0
01a58112o0245o,21.4667142857143,-1.36718285714286,>20.16,0.0,3.0,o,22.275,58112.29795605,4015.46,7629.55,181.0,182.3,-10.0,7.4,181.4,-118.6,679.5,0.95,3.48,2.73,1.0,3.0,-0.426,-21.03878406881617,15.56870021092397,19.16,30.0
01a58116o0229o,21.4667142857143,-1.36718285714286,>18.86,0.0,3.0,o,22.276,58116.30293335,1363.02,7078.07,279.0,183.1,-28.4,21.5,189.0,1574.4,1666.5,1.03,3.68,2.94,1.0,3.0,-0.414,-67.23450849749645,50.89936382733006,18.43,30.0
01a58116o0246o,21.4667142857143,-1.36718285714286,>18.81,0.0,3.0,o,22.273,58116.31083455,1386.72,7147.22,178.0,186.0,8.5,20.9,191.3,2871.1,1728.5,1.42,3.79,3.07,1.0,3.0,-0.406,21.56131559539036,53.01547011101864,18.4,30.0
01a58116o0263o,21.4667142857143,-1.36718285714286,>18.73,0.0,3.0,o,22.27,58116.31889745,1331.93,7100.18,220.0,184.5,-22.8,19.2,189.2,3007.6,1641.2,1.23,4.04,3.37,1.0,3.0,-0.391,-66.68449371686464,56.15536312999126,18.26,30.0
01a58116o0280o,21.4667142857143,-1.36718285714286,>18.68,0.0,3.0,o,22.269,58116.32691105,1313.85,7246.55,182.0,188.8,-27.8,21.6,192.6,3750.4,1995.2,1.21,3.97,3.19,1.0,3.0,-0.394,-76.26139249640049,59.25345604036873,18.3,30.0
02a58118o0003o,21.4667142857143,-1.36718285714286,>19.9,0.0,3.0,o,22.228,58118.30330695,7771.19,886.81,176.0,180.5,-19.4,20.7,187.5,3204.7,1033.6,1.13,2.12,1.95,1.0,3.0,-0.48,-19.13599053514136,20.41829917924877,18.87,30.0
02a58118o0020o,21.4667142857143,-1.36718285714286,>19.83,0.0,3.0,o,22.225,58118.31131305,7829.3,963.67,168.0,182.0,-20.2,22.2,183.1,655.2,1255.1,0.85,2.1,1.94,1.0,3.0,-0.468,-19.527702019191917,21.461137862676267,18.82,30.0
02a58118o0037o,21.4667142857143,-1.36718285714286,>19.8,0.0,3.0,o,22.223,58118.31992355,7849.89,845.73,152.0,184.4,-25.9,22.5,185.3,2560.1,1232.4,0.93,2.12,1.96,1.0,3.0,-0.464,-25.51352358368228,22.164257939492327,18.84,30.0
02a58118o0041o,21.4667142857143,-1.36718285714286,None,None,None,o,22.221,58118.32180385,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.465,None,None,18.81,30.0
01a58120o0246o,21.4667142857143,-1.36718285714286,>18.91,0.0,3.0,o,22.275,58120.30020005,4337.37,7389.65,183.0,180.6,-16.3,17.2,185.8,3158.0,1449.2,1.12,3.84,3.36,1.0,3.0,-0.414,-46.061370045813675,48.604635876564124,18.31,30.0
01a58120o0263o,21.4667142857143,-1.36718285714286,>18.97,0.0,3.0,o,22.275,58120.30819545,4361.02,7458.72,187.0,182.3,-10.7,20.4,187.0,1734.8,1737.4,1.13,3.49,2.95,1.0,3.0,-0.424,-24.328199353289996,46.38273521561831,18.41,30.0
01a58120o0280o,21.4667142857143,-1.36718285714286,>18.9,0.0,3.0,o,22.272,58120.31623115,4306.67,7411.81,167.0,187.2,-19.4,18.3,185.9,-462.0,1683.3,1.14,3.76,3.23,1.0,3.0,-0.415,-51.79297318291186,48.85625820862304,18.31,30.0
01a58120o0297o,21.4667142857143,-1.36718285714286,>18.98,0.0,3.0,o,22.271,58120.32432955,4292.26,7556.88,198.0,190.6,-3.5,22.9,190.7,-74.4,1874.1,1.19,3.31,2.74,1.0,3.0,-0.437,-7.107638746888872,46.50426494393003,18.44,30.0
02a58122o0230o,21.4667142857143,-1.36718285714286,>19.11,0.0,3.0,o,21.995,58122.29313925,8015.5,3903.53,118.0,139.5,-11.0,17.8,135.5,-1591.9,1356.5,1.12,2.95,2.72,1.0,3.0,-0.438,-25.50717433397439,41.275245740431295,18.24,30.0
02a58122o0247o,21.4667142857143,-1.36718285714286,>19.77,0.0,3.0,o,22.213,58122.30098825,7999.22,3863.37,164.0,139.6,-20.7,14.8,141.3,-332.0,918.5,0.87,2.65,2.41,1.0,3.0,-0.437,-31.16822047253605,22.284524782296305,18.85,30.0
02a58122o0264o,21.4667142857143,-1.36718285714286,>19.72,0.0,3.0,o,22.238,58122.30889865,8058.99,3940.58,207.0,176.2,4.5,12.5,178.3,1374.0,938.1,1.2,2.98,2.73,1.0,3.0,-0.423,8.32664731848019,23.12957588466719,18.73,30.0
02a58122o0281o,21.4667142857143,-1.36718285714286,>19.71,0.0,3.0,o,22.232,58122.31743545,8080.13,3823.66,184.0,167.5,-22.9,13.2,169.8,-411.3,1131.3,1.01,2.92,2.64,1.0,3.0,-0.421,-40.37392816189656,23.272307936115045,18.74,30.0
01a58124o0213o,21.4667142857143,-1.36718285714286,>20.27,0.0,3.0,o,22.261,58124.29151825,1211.15,7417.11,185.0,185.2,6.3,7.4,184.6,78.0,555.7,0.92,3.15,2.69,1.0,3.0,-0.433,12.041542657939747,14.144034233135576,19.36,30.0
01a58124o0230o,21.4667142857143,-1.36718285714286,>20.33,0.0,3.0,o,22.259,58124.29936705,1234.16,7485.44,194.0,182.9,-1.4,7.0,181.5,-530.9,594.5,1.22,3.15,2.69,1.0,3.0,-0.434,-2.67836409724423,13.391820486221153,19.35,30.0
01a58124o0247o,21.4667142857143,-1.36718285714286,>20.29,0.0,3.0,o,22.254,58124.30722165,1179.15,7435.51,170.0,180.2,-9.9,6.8,180.4,-87.0,563.2,1.0,3.23,2.78,1.0,3.0,-0.431,-20.107647266929433,13.81131327425456,19.3,30.0
01a58124o0264o,21.4667142857143,-1.36718285714286,>20.17,0.0,3.0,o,22.251,58124.31513045,1163.19,7580.84,170.0,180.7,-14.1,7.2,182.9,357.8,573.4,0.96,3.36,2.82,1.0,3.0,-0.424,-30.136044163726037,15.388618296370744,19.26,30.0
01a58128o0081o,21.4667142857143,-1.36718285714286,>19.764383149579825,0.0,1.38,o,22.269,58128.28367005,1814.6,6138.35,171.0,181.8,9.5,6.9,179.7,206.2,551.2,1.17,3.53,2.76,1.0,3.0,-0.432,20.62937820619598,14.983443118184452,19.22,30.0
01a58128o0098o,21.4667142857143,-1.36718285714286,>20.16,0.0,3.0,o,22.266,58128.29154425,1838.01,6206.54,168.0,181.7,-2.9,6.7,179.5,-341.3,607.3,1.18,3.71,2.81,1.0,3.0,-0.422,-6.701267782803432,15.482239360269999,19.15,30.0
01a58128o0115o,21.4667142857143,-1.36718285714286,>20.17,0.0,3.0,o,22.263,58128.29940305,1782.37,6158.26,187.0,182.1,-1.4,6.4,181.8,23.4,617.3,1.15,3.77,2.86,1.0,3.0,-0.421,-3.3551671752737056,15.337907086965512,19.14,30.0
01a58128o0132o,21.4667142857143,-1.36718285714286,>20.01,0.0,3.0,o,22.259,58128.30729585,1766.37,6302.64,189.0,181.7,4.2,7.5,181.2,209.6,505.7,0.74,3.77,2.8,1.0,3.0,-0.425,9.945518217232133,17.75985395934309,19.12,30.0
02a58130o0185o,21.4667142857143,-1.36718285714286,>20.43,0.0,3.0,o,22.235,58130.27651235,5629.79,1217.68,187.0,180.8,4.7,9.1,180.9,1236.1,536.2,1.06,2.53,2.3,1.0,3.0,-0.438,6.307030924317745,12.211485406657758,19.45,30.0
02a58130o0201o,21.4667142857143,-1.36718285714286,>20.54,0.0,3.0,o,22.222,58130.28388065,5611.44,1178.15,188.0,183.6,-6.2,9.3,181.8,106.3,560.8,0.99,2.35,2.15,1.0,3.0,-0.449,-7.3786473924232645,11.067971088634899,19.49,30.0
02a58130o0218o,21.4667142857143,-1.36718285714286,>20.55,0.0,3.0,o,22.218,58130.29175855,5669.66,1256.28,170.0,182.2,-10.9,9.0,185.8,1010.1,648.8,1.1,2.4,2.16,1.0,3.0,-0.452,-13.40819248865851,11.07098462366299,19.48,30.0
02a58130o0235o,21.4667142857143,-1.36718285714286,>20.36,0.0,3.0,o,22.212,58130.29968035,5690.62,1138.41,178.0,182.6,-9.0,10.7,182.8,-588.9,611.4,0.82,2.39,2.15,1.0,3.0,-0.452,-11.00417822304644,13.082745220732988,19.44,30.0
01a58132o0103o,21.4667142857143,-1.36718285714286,>20.16,0.0,3.0,o,22.255,58132.27463275,2459.66,6292.46,196.0,180.0,2.6,6.4,178.4,84.5,583.3,0.99,3.58,3.01,1.0,3.0,-0.445,6.407691811785863,15.772779844395972,19.24,30.0
01a58132o0120o,21.4667142857143,-1.36718285714286,>20.06,0.0,3.0,o,22.257,58132.28245955,2481.95,6360.17,183.0,180.6,4.6,6.2,180.6,461.1,619.6,0.83,3.96,3.09,1.0,3.0,-0.416,12.522476988970551,16.878121159047264,19.17,30.0
01a58132o0139o,21.4667142857143,-1.36718285714286,>20.08,0.0,3.0,o,22.253,58132.29125435,2428.46,6314.61,172.0,180.6,-4.1,5.8,181.3,757.1,586.8,0.97,4.1,3.1,1.0,3.0,-0.405,-11.582655850163674,16.385220470963247,19.14,30.0
01a58132o0159o,21.4667142857143,-1.36718285714286,>20.03,0.0,3.0,o,22.249,58132.30049995,2414.29,6463.41,159.0,179.3,-10.1,6.1,179.4,-91.7,626.7,0.96,4.13,3.06,1.0,3.0,-0.41,-28.63331276885952,17.293386919806238,19.13,30.0
02a58134o0214c,21.4667142857143,-1.36718285714286,>20.235958683885602,0.0,1.43,c,22.294,58134.29585585,7142.35,3725.39,182.0,181.8,10.3,7.2,181.6,-68.1,511.5,1.18,2.58,2.41,1.0,3.0,-0.434,13.962163472342906,9.759958932123197,19.67,30.0
02a58134o0235c,21.4667142857143,-1.36718285714286,>20.57,0.0,3.0,c,22.284,58134.30566315,7125.39,3685.3,180.0,182.1,3.4,7.7,184.5,871.3,499.7,0.94,2.59,2.42,1.0,3.0,-0.434,4.688919668507887,10.619023955150212,19.65,30.0
02a58134o0256c,21.4667142857143,-1.36718285714286,>20.51,0.0,3.0,c,22.282,58134.31551335,7184.36,3762.63,185.0,181.3,-14.9,6.4,181.8,-416.0,439.4,1.02,2.92,2.74,1.0,3.0,-0.414,-25.70386478588868,11.040586216757552,19.53,30.0
02a58134o0277c,21.4667142857143,-1.36718285714286,>20.48,0.0,3.0,c,22.266,58134.32537125,7204.84,3646.31,178.0,182.2,-4.7,6.2,181.7,287.1,425.2,1.16,2.98,2.81,1.0,3.0,-0.407,-8.596055032257276,11.33947685106279,19.48,30.0
01a58136o0145o,21.4667142857143,-1.36718285714286,>20.12,0.0,3.0,o,22.268,58136.26069615,1116.35,7701.85,178.0,179.5,-6.9,6.6,180.7,270.5,577.9,1.03,3.7,2.96,1.0,3.0,-0.415,-16.6426036779321,15.919012213674181,19.23,30.0
01a58136o0159o,21.4667142857143,-1.36718285714286,>19.673877696554314,0.0,1.76,o,22.266,58136.26719495,1138.77,7764.1,173.0,178.1,12.0,6.8,178.4,56.3,568.6,0.75,3.68,2.94,1.0,3.0,-0.42,28.77763768241313,16.307328020034106,19.21,30.0
01a58136o0174o,21.4667142857143,-1.36718285714286,>20.1,0.0,3.0,o,22.264,58136.27408435,1084.71,7710.69,172.0,179.4,-6.9,6.4,176.9,-818.0,594.9,1.04,3.8,3.02,1.0,3.0,-0.413,-17.487123435841504,16.21994057817183,19.21,30.0
01a58136o0189o,21.4667142857143,-1.36718285714286,>20.11,0.0,3.0,o,22.261,58136.28101675,1068.63,7852.14,161.0,182.3,1.6,6.7,183.6,824.8,564.4,1.01,3.73,2.91,1.0,3.0,-0.421,3.870798363181242,16.208968145821448,19.2,30.0
01a58148o0076o,21.4667142857143,-1.36718285714286,>19.05,0.0,3.0,o,22.264,58148.24458765,4539.58,7043.94,163.0,176.5,-12.1,17.0,176.8,1643.5,1547.0,0.8,3.92,2.89,1.0,3.0,-0.422,-30.665357024761878,43.08355945627702,18.43,30.0
01a58148o0091o,21.4667142857143,-1.36718285714286,>19.01,0.0,3.0,o,22.259,58148.25177085,4563.07,7107.95,186.0,175.5,13.9,16.6,174.3,824.3,1817.5,1.15,4.03,2.98,1.0,3.0,-0.417,37.515855615343675,44.80310814494281,18.36,30.0
01a58148o0104o,21.4667142857143,-1.36718285714286,>18.98,0.0,3.0,o,22.255,58148.25787135,4506.77,7052.27,153.0,173.0,-5.7,17.4,174.5,1338.4,1461.8,1.01,3.98,2.96,1.0,3.0,-0.42,-15.20296809475938,46.40906049979179,18.33,30.0
01a58148o0118o,21.4667142857143,-1.36718285714286,>18.380801728967427,0.0,1.4,o,22.253,58148.26439675,4492.38,7189.42,230.0,175.5,25.3,18.1,176.4,1548.7,1946.0,1.09,4.23,3.14,1.0,3.0,-0.402,75.31288457120132,53.879968803902926,18.24,30.0
02a58149o0083o,21.4667142857143,-1.36718285714286,>19.46,0.0,3.0,o,22.121,58149.23720485,7604.32,4362.2,218.0,198.9,5.7,17.6,199.7,-1533.5,1247.1,1.15,3.01,2.19,1.0,3.0,-0.483,9.659712735649556,29.826481429374066,18.29,30.0
02a58149o0128o,21.4667142857143,-1.36718285714286,>19.26,0.0,3.0,o,22.097,58149.25851175,7663.18,4283.9,240.0,201.7,14.8,20.5,195.1,-508.5,1458.3,1.18,3.06,2.17,1.0,3.0,-0.5,25.82983435051669,35.77781109362109,18.2,30.0
01a58156o0010o,21.4667142857143,-1.36718285714286,>19.95,0.0,3.0,o,22.197,58156.23058935,2362.18,6861.25,191.0,180.5,-4.2,7.5,179.7,-350.1,585.6,0.93,3.39,3.12,1.0,3.0,-0.409,-10.38681336045968,18.547881000820855,19.02,30.0
01a58156o0031o,21.4667142857143,-1.36718285714286,>19.86,0.0,3.0,o,22.187,58156.24073715,2395.22,6933.02,178.0,178.9,-0.7,7.0,177.2,-878.4,650.1,0.99,3.79,3.2,1.0,3.0,-0.399,-1.9886848881511687,19.886848881511686,18.96,30.0
01a58156o0050o,21.4667142857143,-1.36718285714286,>19.77,0.0,3.0,o,22.177,58156.24984915,2342.04,6886.42,182.0,181.9,5.5,6.4,180.1,-316.7,637.3,1.21,4.19,3.42,1.0,3.0,-0.381,18.49615958263416,21.522803877974297,18.84,30.0
01a58156o0066o,21.4667142857143,-1.36718285714286,>19.74,0.0,3.0,o,22.171,58156.25739115,2328.76,7027.12,191.0,181.2,1.3,5.5,180.1,-11.1,626.4,1.19,4.59,3.73,1.0,3.0,-0.343,5.099688096893019,21.575603486855087,18.75,30.0
01a58160o0098o,21.4667142857143,-1.36718285714286,None,None,None,o,22.219,58160.24715655,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.393,None,None,18.69,30.0
01a58160o0102o,21.4667142857143,-1.36718285714286,>19.71,0.0,3.0,o,22.231,58160.24912765,881.47,9534.93,176.0,182.6,3.0,9.1,182.5,-381.4,752.3,1.17,3.9,2.86,1.0,3.0,-0.413,7.681227713424023,23.299724064052867,18.87,30.0
01a58160o0121o,21.4667142857143,-1.36718285714286,>19.7,0.0,3.0,o,22.222,58160.25809935,909.0,9600.1,182.0,171.1,-1.6,7.9,171.1,568.2,839.5,1.08,4.11,3.15,1.0,3.0,-0.406,-4.759387915981228,23.499477835157307,18.78,30.0
01a58160o0135o,21.4667142857143,-1.36718285714286,None,None,None,o,22.197,58160.26468485,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.388,None,None,18.58,30.0
01a58160o0137o,21.4667142857143,-1.36718285714286,>19.52,0.0,3.0,o,22.214,58160.26560955,855.97,9543.25,204.0,174.5,5.7,8.3,174.5,158.7,807.6,1.09,4.39,3.28,1.0,3.0,-0.384,18.599101518022085,27.08290221045321,18.69,30.0
01a58160o0150o,21.4667142857143,-1.36718285714286,None,None,None,o,22.183,58160.27169795,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.379,None,None,18.54,30.0
01a58160o0152o,21.4667142857143,-1.36718285714286,>19.56,0.0,3.0,o,22.206,58160.27268685,835.48,9680.87,134.0,176.4,0.0,8.7,177.3,851.0,852.9,0.88,4.21,3.13,1.0,3.0,-0.396,0.0,26.462107615264138,18.7,30.0
02a58162o0074c,21.4667142857143,-1.36718285714286,>20.42,0.0,3.0,c,22.268,58162.24040435,5918.61,2286.67,141.0,183.5,-18.0,8.6,186.6,863.7,538.2,0.89,2.62,2.44,1.0,3.0,-0.43,-25.694629986467774,12.276323215756824,19.46,30.0
02a58162o0096c,21.4667142857143,-1.36718285714286,>19.96552326447958,0.0,1.54,c,22.241,58162.25075075,5898.44,2248.34,179.0,182.7,13.7,8.9,183.2,538.6,515.4,0.86,2.57,2.37,1.0,3.0,-0.438,19.26108650666519,12.512676635716804,19.44,30.0
02a58162o0117c,21.4667142857143,-1.36718285714286,>20.45,0.0,3.0,c,22.23,58162.26064185,5956.59,2326.05,171.0,185.4,0.1,8.1,185.3,637.1,698.6,1.18,2.63,2.42,1.0,3.0,-0.436,0.1480641302116829,11.993194547146315,19.42,30.0
02a58162o0139c,21.4667142857143,-1.36718285714286,>20.38,0.0,3.0,c,22.207,58162.27106895,5976.44,2209.24,167.0,184.5,-0.7,7.6,184.8,20.5,625.2,0.97,2.78,2.55,1.0,3.0,-0.426,-1.1677819591919107,12.678775556940746,19.33,30.0
01a58164o0117o,21.4667142857143,-1.36718285714286,>19.7,0.0,3.0,o,22.21,58164.25707745,2010.72,9394.77,221.0,183.4,-1.5,8.7,184.7,983.8,716.6,1.07,3.99,2.9,1.0,3.0,-0.419,-4.086400210188362,23.701121219092496,18.8,30.0
01a58164o0136o,21.4667142857143,-1.36718285714286,>19.55,0.0,3.0,o,22.196,58164.26601525,2034.73,9457.85,131.0,179.9,-3.3,8.0,178.2,-1162.6,960.5,1.14,4.25,3.36,1.0,3.0,-0.388,-10.998181757030645,26.66225880492278,18.65,30.0
01a58164o0151o,21.4667142857143,-1.36718285714286,>19.55,0.0,3.0,o,22.175,58164.27303645,1979.39,9396.62,182.0,177.9,-0.9,8.7,177.5,88.0,936.2,0.94,4.15,3.11,1.0,3.0,-0.415,-2.807564487598901,27.139790046789376,18.7,30.0
01a58164o0165o,21.4667142857143,-1.36718285714286,>19.23,0.0,3.0,o,22.171,58164.27949665,1962.42,9528.63,176.0,176.0,-0.8,7.2,176.9,593.1,846.7,0.83,5.06,4.13,1.0,3.0,-0.328,-3.7365371176712037,33.628834059040834,18.41,30.0
02a58298o0594o,21.4667142857143,-1.36718285714286,16.63,0.03,35.8,o,22.214,58298.60678685,3399.57,6695.04,833.0,176.2,787.7,22.0,182.5,6469.8,1140.7,1.6,2.19,1.98,1.0,3.0,-0.445,806.7684310048598,22.532570118200983,18.86,30.0
02a58298o0611o,21.4667142857143,-1.36718285714286,16.68,0.04,28.69,o,22.225,58298.61523035,3416.65,6734.27,873.0,177.9,777.6,27.1,181.3,7036.5,1468.4,1.81,2.18,1.96,1.0,3.0,-0.448,774.0117652469601,26.974947065576927,18.68,30.0
02a58298o0628o,21.4667142857143,-1.36718285714286,16.62,0.09,11.72,o,22.249,58298.62342695,3358.99,6657.04,657.0,190.9,817.0,69.7,189.2,8191.3,3639.2,2.09,2.21,1.99,1.0,3.0,-0.46,814.6032752496113,69.49553033647236,17.68,30.0
02a58325o0658o,21.4667514285714,-1.36714928571429,18.47,0.13,8.14,o,22.225,58325.58335985,1630.9,7086.34,338.0,181.5,158.0,19.4,181.7,2295.8,926.7,1.2,2.11,1.9,1.0,3.0,-0.45,148.78936437710234,18.26907385389738,19.11,30.0
02a58325o0675o,21.4667514285714,-1.36714928571429,18.4,0.11,9.55,o,22.23,58325.59284405,1648.94,7126.03,328.0,182.3,176.7,18.5,182.4,950.3,976.6,1.01,2.06,1.87,1.0,3.0,-0.446,158.71724692330673,16.61725562015379,19.17,30.0
02a58325o0692o,21.4667514285714,-1.36714928571429,18.56,0.12,8.81,o,22.234,58325.60219055,1589.36,7049.9,316.0,182.4,149.8,17.0,184.6,1381.4,738.1,0.91,2.1,1.89,1.0,3.0,-0.441,136.60659220888454,15.502750784719872,19.24,30.0
02a58325o0707o,21.4667514285714,-1.36714928571429,18.73,0.12,8.25,o,22.243,58325.61076855,1568.37,7167.65,332.0,181.1,132.9,16.1,183.0,2159.6,744.5,1.26,2.04,1.85,1.0,3.0,-0.457,116.41410994141081,14.10283799892185,19.33,30.0
02a58326o0743o,21.4667514285714,-1.36714928571429,>16.96282348193995,0.0,1.06,o,21.023,58326.59853745,3939.27,9340.48,339.0,76.0,104.0,97.9,42.9,-1402.1,4967.8,1.2,2.19,1.96,1.0,3.0,-0.475,210.57764807438187,198.22645910078833,16.29,30.0
02a58326o0761o,21.4667514285714,-1.36714928571429,>17.4,0.0,3.0,o,21.23,58326.60692395,3956.69,9381.97,-130.0,-40.5,-516.7,80.8,105.0,73873.6,21806.8,3.99,2.16,1.95,1.0,3.0,-0.453,-1288.2660721541351,201.45519378760233,16.88,30.0
02a58326o0778o,21.4667514285714,-1.36714928571429,>17.9,0.0,3.0,o,21.537,58326.61584425,3896.87,9304.09,-31.0,82.3,-34.0,65.0,83.3,2575.4,3698.2,1.4,2.21,1.99,1.0,3.0,-0.461,-66.61975211848888,127.36129081475814,17.45,30.0
02a58326o0796o,21.4667514285714,-1.36714928571429,>17.81,0.0,3.0,o,21.21,58326.62420955,3876.48,9421.1,53.0,-4.3,44.1,53.0,-2.5,5681.3,2958.3,1.71,2.19,1.98,1.0,3.0,-0.461,115.93822306706858,139.336186452486,16.88,30.0
01a58328o0645o,21.4667514285714,-1.36714928571429,>17.939989916400656,0.0,2.5,o,21.895,58328.55445985,9083.86,2138.82,212.0,99.6,79.1,31.7,106.1,5229.2,2723.0,1.06,2.98,2.69,1.0,3.0,-0.464,201.6618620108798,80.81771208274196,17.4,30.0
01a58328o0662o,21.4667514285714,-1.36714928571429,>18.214232676146175,0.0,2.48,o,21.99,58328.56245885,9062.99,2099.3,371.0,178.5,62.3,25.1,180.2,2703.5,2304.6,1.23,3.1,2.77,1.0,3.0,-0.454,155.17017675477723,62.516395450159045,17.62,30.0
01a58328o0679o,21.4667514285714,-1.36714928571429,>15.48,0.0,3.0,o,20.229,58328.57049675,9121.04,2175.76,752.0,588.4,9.0,86.7,593.3,-3918.9,7662.6,1.0,3.18,2.88,1.0,3.0,-0.4525,80.78688493296687,778.2469915209142,14.6,30.0
01a58328o0696o,21.4667514285714,-1.36714928571429,>17.79,0.0,3.0,o,21.629,58328.57846135,9138.94,2058.29,167.0,145.6,-40.1,41.9,154.0,3243.6,3165.3,1.06,3.05,2.68,1.0,3.0,-0.4705,-133.18574712087806,139.16415970984514,16.79,30.0
