#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59167o0426o,131.58837,-12.6560144444444,>20.34,0.0,3.0,o,22.27,59167.55660085,7890.48,7235.07,177.0,182.9,5.0,9.9,183.0,-1500.6,637.4,1.01,2.6,2.3,1.0,3.0,-0.4017,6.474853307449974,12.82020954875095,19.44,30.0
01a59167o0430o,131.58837,-12.6560144444444,>20.59,0.0,3.0,o,22.272,59167.55844745,7870.91,7196.07,184.0,182.8,-12.2,9.7,184.3,-7527.8,637.0,1.0,2.47,1.96,1.0,3.0,-0.4177,-12.956019726113896,10.301097651090556,19.54,30.0
01a59167o0442o,131.58837,-12.6560144444444,>20.55,0.0,3.0,o,22.274,59167.56397455,7930.75,7272.94,167.0,181.3,-9.8,9.4,182.9,-3952.5,557.6,0.86,2.46,2.12,1.0,3.0,-0.4017,-11.026959741506916,10.576879752057655,19.52,30.0
01a59167o0464o,131.58837,-12.6560144444444,>20.24,0.0,3.0,o,22.28,59167.57412475,7953.11,7157.14,163.0,181.5,0.7,13.4,182.5,1368.6,672.9,0.64,2.39,2.05,1.0,3.0,-0.4067,0.7392793021818218,14.151918070337732,19.53,30.0
02a59170o0733c,131.58837,-12.6560144444444,>20.72,0.0,3.0,c,22.211,59170.56653395,6399.69,5266.47,169.0,181.8,4.0,6.8,180.0,-757.8,354.3,0.98,2.53,2.3,1.0,3.0,-0.3957,5.292575886797348,8.99737900755549,19.68,30.0
02a59170o0739c,131.58837,-12.6560144444444,>20.226542871378953,0.0,1.03,c,22.213,59170.56927995,6419.4,5305.32,185.0,182.0,7.5,7.3,181.5,800.9,369.5,0.91,2.57,2.32,1.0,3.0,-0.3907,10.102785142848028,9.833377539038747,19.63,30.0
02a59170o0745c,131.58837,-12.6560144444444,>20.305629599700566,0.0,1.74,c,22.214,59170.57203505,6361.53,5227.46,189.0,181.4,11.8,6.8,180.4,-123.1,427.5,1.13,2.56,2.33,1.0,3.0,-0.3907,15.886807707917594,9.155109526596581,19.65,30.0
02a59170o0757c,131.58837,-12.6560144444444,>20.72,0.0,3.0,c,22.217,59170.57754325,6342.08,5343.46,170.0,182.1,-12.2,6.6,182.5,1154.6,423.8,1.13,2.59,2.33,1.0,3.0,-0.3917,-16.587245063391535,8.973427657244601,19.69,30.0
01a59172o0692o,131.58837,-12.6560144444444,>18.17,0.0,3.0,o,20.831,59172.53787395,4054.98,3363.05,214.0,176.1,3.9,19.2,176.7,478.6,1415.8,1.26,2.74,2.21,1.0,3.0,-0.3707,18.705365075624748,92.08795114153722,17.86,30.0
01a59172o0696o,131.58837,-12.6560144444444,>17.05,0.0,3.0,o,20.213,59172.53972065,4036.03,3324.12,47.0,194.0,-10.2,35.5,198.1,2074.2,2201.6,1.15,2.42,2.14,1.0,3.0,-0.4037,-76.2058052211028,265.22608679893625,17.32,30.0
