#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59245o0800o,240.666348,15.762048,>19.83,0.0,3.0,o,22.279,59245.58499375,797.31,7781.09,201.0,181.5,7.5,21.5,185.0,981.3,1342.3,1.19,2.18,2.04,1.0,3.0,-0.4117,7.229473492817802,20.724490679411034,19.04,30.0
01a59245o0809o,240.666348,15.762048,>19.93,0.0,3.0,o,22.282,59245.58915065,777.64,7740.24,184.0,181.5,3.0,21.6,183.9,1672.6,1237.7,0.88,2.1,1.92,1.0,3.0,-0.4237,2.643629098020112,19.034129505744808,19.1,30.0
01a59245o0821o,240.666348,15.762048,>20.0,0.0,3.0,o,22.284,59245.59514445,840.19,7820.41,149.0,180.4,2.6,20.3,175.0,-1301.9,945.2,1.28,2.1,1.93,1.0,3.0,-0.4237,2.298839744370297,17.94863338873732,19.14,30.0
01a59245o0844o,240.666348,15.762048,>20.02,0.0,3.0,o,22.292,59245.60575605,862.18,7702.92,135.0,181.0,7.9,20.4,183.7,-872.2,1250.9,0.87,2.06,1.93,1.0,3.0,-0.4197,6.776576820742119,17.49900849913155,19.18,30.0
01a59253o0779c,240.666348,15.762048,>20.71,0.0,3.0,c,22.363,59253.59853475,6974.96,7937.82,189.0,180.7,2.0,6.8,180.4,985.7,504.5,0.98,2.76,2.45,1.0,3.0,-0.3967,2.6758632027547873,9.097934889366277,19.72,30.0
01a59253o0786c,240.666348,15.762048,>20.76,0.0,3.0,c,22.368,59253.60175815,6958.16,7901.22,182.0,181.2,-3.6,7.2,181.4,335.8,520.6,1.15,2.56,2.38,1.0,3.0,-0.3957,-4.315967526903838,8.631935053807675,19.74,30.0
01a59253o0800c,240.666348,15.762048,>20.371701208785858,0.0,2.14,c,22.373,59253.60824735,7016.51,7978.59,181.0,181.7,15.6,7.3,180.3,491.5,451.5,1.28,2.59,2.31,1.0,3.0,-0.4027,18.399036781602213,8.609805673442063,19.74,30.0
01a59253o0825c,240.666348,15.762048,>20.37695490213094,0.0,1.34,c,22.382,59253.62044965,7041.92,7865.14,185.0,182.0,9.8,7.3,180.7,636.4,390.7,1.05,2.57,2.36,1.0,3.0,-0.3907,11.492908451396119,8.561044050529762,19.74,30.0
02a59255o0798c,240.666348,15.762048,>20.5,0.0,3.0,c,22.195,59255.59157795,4705.39,7075.25,199.0,180.6,-0.4,4.4,180.8,637.9,445.6,1.13,3.41,3.19,1.0,3.0,-0.3567,-0.9686431211519736,10.65507433267171,19.45,30.0
02a59255o0805c,240.666348,15.762048,>20.141019946587654,0.0,1.68,c,22.198,59255.59479645,4726.2,7114.27,184.0,182.0,7.9,4.7,180.4,453.3,355.4,1.39,3.31,3.07,1.0,3.0,-0.3607,17.887605401399995,10.641993086908858,19.49,30.0
02a59255o0821c,240.666348,15.762048,>20.65,0.0,3.0,c,22.206,59255.60216285,4666.61,7036.3,188.0,181.7,0.8,5.3,182.5,674.7,446.2,0.98,2.94,2.7,1.0,3.0,-0.3727,1.4202337433515706,9.409048549704154,19.64,30.0
02a59255o0843c,240.666348,15.762048,>20.255253840847548,0.0,1.14,c,22.213,59255.61229415,4646.72,7152.35,211.0,181.6,6.7,5.9,181.5,1168.0,358.2,1.14,2.85,2.55,1.0,3.0,-0.3777,10.869725793082635,9.571848086445902,19.71,30.0
01a59257o0869c,240.666348,15.762048,>20.49080798799532,0.0,1.3,c,22.385,59257.61909105,7800.53,3387.45,198.0,180.9,8.7,6.7,180.1,-1232.4,413.6,1.06,2.53,2.36,1.0,3.0,-0.3907,10.016373765082212,7.713759106442627,19.79,30.0
01a59257o0890c,240.666348,15.762048,>20.454811300094295,0.0,1.95,c,22.39,59257.62978275,7782.38,3344.62,173.0,182.1,12.9,6.6,183.1,-2158.4,417.2,1.21,2.59,2.45,1.0,3.0,-0.3827,15.596038694615041,7.979368634454206,19.8,30.0
01a59257o0898c,240.666348,15.762048,>20.387905100229982,0.0,2.19,c,22.392,59257.63347075,7841.49,3423.03,210.0,181.9,16.2,7.4,182.0,-787.1,435.1,0.8,2.53,2.39,1.0,3.0,-0.3817,18.611963062083856,8.5017609049025,19.79,30.0
01a59257o0911c,240.666348,15.762048,>20.451974587207488,0.0,2.62,c,22.395,59257.63997605,7860.53,3308.0,199.0,181.0,17.8,6.8,178.3,-2184.4,425.2,1.04,2.56,2.43,1.0,3.0,-0.3752,20.855710345281835,7.9673500195458695,19.78,30.0
01a59261o0753c,240.666348,15.762048,19.51,0.16,6.3,c,22.367,59261.57209895,7804.28,3390.69,234.0,181.5,46.6,7.4,180.1,-47.6,415.6,0.97,2.58,2.44,1.0,3.0,-0.3817,57.03667424425005,9.057325952949578,19.72,30.0
01a59261o0761c,240.666348,15.762048,19.64,0.17,5.99,c,22.371,59261.57581115,7784.29,3349.13,218.0,182.0,44.3,7.4,181.4,-325.2,481.5,1.18,2.49,2.35,1.0,3.0,-0.3887,50.539353354714535,8.442239612299947,19.79,30.0
01a59261o0777c,240.666348,15.762048,19.34,0.13,7.95,c,22.377,59261.58319755,7843.57,3425.79,236.0,181.7,64.4,8.1,181.7,-505.3,415.7,1.12,2.38,2.25,1.0,3.0,-0.3867,66.74274860073564,8.394662479285072,19.83,30.0
01a59261o0799c,240.666348,15.762048,19.84,0.19,5.33,c,22.383,59261.59336695,7863.61,3308.45,213.0,182.6,41.6,7.8,181.7,-1475.9,448.4,1.31,2.36,2.22,1.0,3.0,-0.3897,42.06462807337546,7.887117763757899,19.86,30.0
02a59263o0517c,240.666348,15.762048,>14.23,0.0,3.0,c,17.801,59263.59285365,1673.13,2703.8,157.0,190.8,-81.7,43.6,184.0,204.8,2832.4,0.87,2.59,2.37,1.0,3.0,-0.3937,-6610.417841416268,3527.713805211129,15.16,30.0
02a59267o0677c,240.666348,15.762048,19.17,0.16,6.24,c,22.201,59267.54879655,9104.61,9300.91,232.0,181.2,52.4,8.4,181.9,740.1,524.1,1.15,2.66,2.44,1.0,3.0,-0.3927,77.83259228016637,12.476980441858728,19.48,30.0
02a59267o0684c,240.666348,15.762048,18.85,0.11,9.23,c,22.205,59267.55203695,9136.73,9339.92,245.0,181.1,74.8,8.1,179.5,659.1,482.3,0.94,2.58,2.37,1.0,3.0,-0.3947,104.4788527534808,11.313886461272652,19.61,30.0
02a59267o0696c,240.666348,15.762048,19.2,0.14,7.09,c,22.208,59267.55754945,9075.91,9261.91,255.0,180.9,56.0,7.9,180.4,-6.6,528.6,1.05,2.55,2.33,1.0,3.0,-0.3987,76.07515987991789,10.732031483059846,19.72,30.0
02a59267o0768c,240.666348,15.762048,18.81,0.1,10.47,c,22.229,59267.59277075,9052.16,9382.35,239.0,181.1,67.0,6.4,179.1,472.0,364.7,0.91,2.82,2.6,1.0,3.0,-0.3847,108.75669572662134,10.388699293289202,19.7,30.0
01a59269o0655o,240.66634,15.76210125,18.65,0.16,6.12,o,22.269,59269.51682565,4707.8,9490.93,258.0,180.2,94.3,15.4,180.6,2247.9,1059.0,1.09,2.6,2.37,1.0,3.0,-0.4007,125.83229917698283,20.54949530567906,18.93,30.0
01a59269o0663o,240.66634,15.76210125,18.77,0.21,4.75,o,22.267,59269.52054305,4689.83,9450.06,239.0,180.4,61.3,12.9,178.7,2272.8,906.1,0.94,3.06,2.79,1.0,3.0,-0.3887,112.29097417562113,23.630563896664157,18.72,30.0
01a59269o0678o,240.66634,15.76210125,19.22,0.24,4.13,o,22.28,59269.52745295,4749.63,9527.98,217.0,179.4,67.7,16.4,181.2,1586.0,946.9,1.16,2.35,2.18,1.0,3.0,-0.3997,74.27997858185985,17.993968223670628,19.06,30.0
01a59269o0700o,240.66634,15.76210125,18.36,0.12,8.47,o,22.282,59269.53760285,4774.06,9414.29,263.0,179.2,117.7,13.9,174.8,1381.2,927.3,0.93,2.64,2.48,1.0,3.0,-0.3997,164.73687215739508,19.454906737364414,18.97,30.0
01a59277o0675o,240.666369,15.762127,18.91,0.18,5.39,o,21.791,59277.57890845,1522.91,3212.26,235.0,180.2,72.8,13.5,180.5,3050.2,732.3,1.05,2.09,1.85,1.0,3.0,-0.4467,98.76615323560601,18.31515204231705,19.06,30.0
01a59277o0681o,240.666369,15.762127,18.87,0.2,5.05,o,21.876,59277.58168375,1502.29,3173.53,250.0,180.0,75.7,15.0,176.9,852.8,786.9,0.98,2.15,1.98,1.0,3.0,-0.4307,103.02871303756699,20.4152007339961,19.09,30.0
01a59277o0687o,240.666369,15.762127,>19.5506173268918,0.0,2.28,o,21.939,59277.58445065,1561.1,3250.79,183.0,181.0,33.7,14.8,179.4,-457.2,715.8,0.84,2.12,1.95,1.0,3.0,-0.4217,41.683014404156616,18.30589356621715,19.17,30.0
01a59277o0700o,240.666369,15.762127,19.1,0.19,5.34,o,22.069,59277.59053315,1580.79,3134.4,256.0,181.9,77.9,14.6,178.9,738.3,718.1,1.39,2.1,1.92,1.0,3.0,-0.4207,83.2945768774521,15.611050351871636,19.27,30.0
02a59291o0452c,240.666369,15.762127,>20.76,0.0,3.0,c,22.223,59291.54327795,6770.8,8920.45,157.0,181.7,4.1,6.8,181.5,278.5,396.4,1.0,2.48,2.28,1.0,3.0,-0.4067,5.266585387539307,8.734824545187147,19.81,30.0
02a59291o0470c,240.666369,15.762127,>20.34823929952178,0.0,2.31,c,22.225,59291.55306935,6786.35,8959.2,198.0,182.4,16.2,7.0,181.6,472.7,389.8,1.16,2.46,2.25,1.0,3.0,-0.4047,20.29510885467173,8.769491480413711,19.8,30.0
02a59291o0476c,240.666369,15.762127,>20.64,0.0,3.0,c,22.227,59291.55587925,6724.78,8883.6,181.0,181.4,2.5,6.8,182.5,456.9,501.5,0.88,2.65,2.4,1.0,3.0,-0.3907,3.5461399367036135,9.64550062783383,19.71,30.0
02a59291o0488c,240.666369,15.762127,>20.091585176452437,0.0,2.32,c,22.217,59291.56180875,6709.16,8998.15,185.0,182.6,13.0,5.6,181.1,-15.1,448.6,0.93,3.1,2.88,1.0,3.0,-0.3807,25.885483371922618,11.15066976021282,19.57,30.0
01a59293o0565o,240.666386363636,15.7621236363636,20.19,0.27,3.5,o,22.271,59293.54292135,9289.73,5426.05,217.0,180.9,38.1,10.9,181.3,196.5,553.6,1.25,1.98,1.83,1.0,3.0,-0.4257,30.53514600605068,8.735776678896388,19.84,30.0
