#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a59664o0183c,145.70094,-3.60706,>19.806910678798126,0.0,1.56,c,22.121,59664.29941155,3002.51,9754.59,211.0,176.7,11.2,7.2,177.6,1176.6,633.0,1.08,2.94,2.73,1.0,3.0,-0.4127,22.557280778840443,14.501109072111714,19.39,30.0
02a59664o0187c,145.70094,-3.60706,>20.33,0.0,3.0,c,22.124,59664.30123845,3022.62,9794.06,191.0,179.1,0.0,8.0,176.2,-574.5,523.6,0.97,2.67,2.45,1.0,3.0,-0.4167,0.0,13.14395543685147,19.53,30.0
02a59664o0202c,145.70094,-3.60706,>20.42,0.0,3.0,c,22.126,59664.30822685,2966.82,9714.2,174.0,181.1,0.9,7.4,181.8,452.5,497.3,0.99,2.66,2.45,1.0,3.0,-0.4137,1.466388262488855,12.056970158241697,19.55,30.0
02a59664o0220c,145.70094,-3.60706,>20.38,0.0,3.0,c,22.128,59664.31657165,2947.39,9831.7,187.0,178.1,-7.3,7.1,178.8,323.4,588.4,1.08,2.77,2.55,1.0,3.0,-0.4097,-12.820399391825754,12.469155572871621,19.51,30.0
01a59666o0045o,145.70094,-3.60706,>20.36,0.0,3.0,o,22.205,59666.36966645,7250.93,8053.96,203.0,181.5,7.3,7.5,178.4,-827.3,516.6,0.97,2.78,2.62,1.0,3.0,-0.4667,12.97859536615339,13.33417332139047,19.35,30.0
01a59666o0054o,145.70094,-3.60706,>20.38,0.0,3.0,o,22.205,59666.37378445,7271.78,8093.52,182.0,181.7,-2.6,7.6,181.1,156.3,543.3,0.97,2.74,2.59,1.0,3.0,-0.4727,-4.528792473909057,13.238008769888012,19.38,30.0
01a59666o0070o,145.70094,-3.60706,>20.44,0.0,3.0,o,22.205,59666.38112695,7212.61,8018.0,201.0,181.5,-1.0,7.2,181.3,586.8,502.1,1.02,2.76,2.55,1.0,3.0,-0.4827,-1.743444022185356,12.552796959734563,19.33,30.0
01a59666o0093o,145.70094,-3.60706,>20.33,0.0,3.0,o,22.202,59666.39182715,7198.27,8136.84,169.0,181.4,-6.6,7.1,182.3,198.7,533.5,1.15,2.92,2.71,1.0,3.0,-0.4637,-12.748374799221201,13.71416076885917,19.29,30.0
04a59667o0330o,145.70094,-3.60706,>20.046768868146277,0.0,1.98,o,21.963,59667.11949765,980.11,7908.89,208.0,181.3,16.6,8.4,180.1,649.5,432.9,1.11,2.42,1.99,1.0,3.0,-0.4037,23.010988517637323,11.64411467157551,19.47,30.0
04a59667o0336o,145.70094,-3.60706,>20.39,0.0,3.0,o,21.962,59667.12221095,1001.01,7945.48,172.0,180.8,1.3,8.4,178.3,-460.0,525.8,0.9,2.5,2.02,1.0,3.0,-0.3987,1.8827535524004428,12.165484492433631,19.45,30.0
04a59667o0379o,145.70094,-3.60706,>20.33,0.0,3.0,o,21.96,59667.14300485,953.81,7850.19,202.0,180.9,7.0,9.3,179.8,-135.6,517.4,1.01,2.42,1.99,1.0,3.0,-0.4057,9.748217885730893,12.951203762471048,19.45,30.0
