#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59291o0280o,201.241618181818,-24.1807736363636,>20.6,0.0,3.0,o,22.283,59291.47494555,5054.18,9400.82,164.0,182.3,-3.7,10.7,183.2,-137.5,542.3,1.16,2.24,1.96,1.0,3.0,-0.4167,-3.5242325580974607,10.191699559903466,19.73,30.0
01a59291o0284o,201.241618181818,-24.1807736363636,>20.67,0.0,3.0,o,22.283,59291.47678795,5035.02,9362.81,176.0,182.9,1.4,10.5,184.8,397.5,540.7,1.36,2.19,1.92,1.0,3.0,-0.4197,1.2806549264768405,9.604911948576305,19.76,30.0
01a59291o0291o,201.241618181818,-24.1807736363636,>20.245910625774552,0.0,2.17,o,22.284,59291.48001355,5096.23,9442.43,193.0,183.4,23.6,10.9,183.0,402.4,605.4,1.3,2.14,1.91,1.0,3.0,-0.4167,20.908259846711825,9.65678103089656,19.75,30.0
01a59291o0302o,201.241618181818,-24.1807736363636,>20.6,0.0,3.0,o,22.285,59291.48508235,5116.59,9325.0,178.0,183.7,-1.3,11.1,184.7,49.7,577.2,1.08,2.2,1.93,1.0,3.0,-0.4157,-1.1942138053815163,10.19674864594987,19.78,30.0
02a59293o0366c,201.241618181818,-24.1807736363636,>20.48,0.0,3.0,c,22.099,59293.59684645,7273.0,5625.47,194.0,180.6,2.8,7.2,179.3,30.0,515.4,1.05,2.63,2.35,1.0,3.0,-0.3867,4.326536654165126,11.12537996785318,19.49,30.0
02a59293o0373c,201.241618181818,-24.1807736363636,>20.48,0.0,3.0,c,22.095,59293.60005535,7254.37,5587.42,198.0,181.2,3.9,7.1,179.7,-336.0,475.7,0.81,2.66,2.34,1.0,3.0,-0.3877,6.097065299672081,11.099785545556864,19.49,30.0
02a59293o0386c,201.241618181818,-24.1807736363636,>20.39,0.0,3.0,c,22.085,59293.60600245,7314.02,5664.83,180.0,181.0,-7.0,7.6,180.2,-17.1,520.5,0.82,2.64,2.37,1.0,3.0,-0.3867,-11.091979498041841,12.042720597873998,19.47,30.0
02a59293o0416c,201.241618181818,-24.1807736363636,>20.44,0.0,3.0,c,22.058,59293.61979245,7334.68,5549.66,162.0,180.9,-15.9,6.9,180.9,77.9,471.9,0.94,2.68,2.4,1.0,3.0,-0.3837,-26.47901985995044,11.490895410921889,19.42,30.0
02a59293o0474c,201.241618181818,-24.1807736363636,>19.82,0.0,3.0,c,21.974,59293.64651535,7294.19,5605.91,156.0,179.4,-1.3,10.4,179.0,576.8,822.4,0.9,2.82,2.49,1.0,3.0,-0.3677,-2.5162312574804453,20.129850059843562,18.86,30.0
01a59295o0508o,201.241618181818,-24.1807736363636,>20.17,0.0,3.0,o,22.25,59295.45690085,5050.33,9405.86,209.0,180.7,-6.3,11.0,180.7,-1120.3,827.7,1.18,2.57,2.41,1.0,3.0,-0.3867,-8.488861748843787,14.821822101155819,19.19,30.0
01a59295o0512o,201.241618181818,-24.1807736363636,>20.12,0.0,3.0,o,22.254,59295.45874525,5031.1,9366.11,195.0,182.7,-13.5,12.3,183.9,129.5,749.6,0.96,2.48,2.33,1.0,3.0,-0.3917,-16.986351847851584,15.476453905820334,19.22,30.0
01a59295o0518o,201.241618181818,-24.1807736363636,>20.21,0.0,3.0,o,22.252,59295.46150945,5092.03,9445.0,172.0,183.0,0.3,11.3,179.8,371.2,773.2,1.11,2.52,2.31,1.0,3.0,-0.4017,0.38449661493432236,14.48270582919281,19.23,30.0
01a59295o0549o,201.241618181818,-24.1807736363636,>20.08,0.0,3.0,o,22.251,59295.47623335,5113.58,9327.87,182.0,182.2,9.6,10.5,179.5,-1398.6,711.5,0.81,2.74,2.57,1.0,3.0,-0.3897,14.733762482362906,16.115052715084428,19.16,30.0
01a59299o0404o,201.241618181818,-24.1807736363636,>19.41037075534187,0.0,1.89,o,22.232,59299.45067955,7023.45,9298.57,239.0,182.5,40.9,21.6,179.7,1950.5,1196.8,0.89,2.13,2.0,1.0,3.0,-0.4087,39.32707554064798,20.769311287970577,18.77,30.0
01a59299o0408o,201.241618181818,-24.1807736363636,>19.5,0.0,3.0,o,22.182,59299.45252245,7002.79,9259.34,171.0,178.6,-39.3,25.6,188.3,1544.5,1404.0,0.85,2.29,2.02,1.0,3.0,-0.4167,-43.285072317623154,28.1958740796731,18.6,30.0
01a59299o0414o,201.241618181818,-24.1807736363636,>18.83,0.0,3.0,o,21.902,59299.45528575,7063.02,9337.1,123.0,160.9,-42.3,34.8,155.9,-1564.5,2237.7,0.84,2.29,2.13,1.0,3.0,-0.4067,-62.996177561678934,51.82664253301246,17.87,30.0
01a59299o0427o,201.241618181818,-24.1807736363636,>19.28816872964261,0.0,2.13,o,22.251,59299.46127215,7082.26,9219.51,262.0,182.3,47.5,22.3,181.9,-45.5,1261.7,1.08,2.26,2.08,1.0,3.0,-0.4097,49.570594681082284,23.272089713434422,18.78,30.0
02a59305o0495o,201.241618181818,-24.1807736363636,18.53,0.19,5.31,o,22.095,59305.54117615,2957.57,7554.84,277.0,176.6,105.7,19.9,174.7,1764.6,1140.3,0.92,2.43,2.12,1.0,3.0,-0.4167,140.46750455148148,26.445632361158765,18.62,30.0
02a59305o0503o,201.241618181818,-24.1807736363636,>19.54,0.0,3.0,o,22.093,59305.54487205,2936.81,7511.8,165.0,180.7,4.1,21.0,183.2,-1695.7,1336.8,0.97,2.4,2.08,1.0,3.0,-0.4137,5.274935804473292,27.01796387657052,18.64,30.0
02a59305o0517o,201.241618181818,-24.1807736363636,18.92,0.29,3.32,o,22.088,59305.55127965,2995.9,7591.96,252.0,173.6,60.1,18.1,169.2,-854.0,1385.6,1.17,2.7,2.37,1.0,3.0,-0.3987,98.20765191530256,29.576680526904763,18.52,30.0
02a59305o0539o,201.241618181818,-24.1807736363636,>19.47,0.0,3.0,o,22.082,59305.56145795,3016.8,7473.47,186.0,171.3,13.2,20.9,172.4,1507.8,1312.6,1.21,2.46,2.16,1.0,3.0,-0.4187,18.34516130394972,29.046505397920388,18.57,30.0
01a59307o0579o,201.241618181818,-24.1807736363636,19.21,0.18,5.56,o,22.274,59307.49818095,1710.38,3360.43,257.0,182.3,83.9,15.1,182.6,1005.3,702.4,1.12,2.12,1.94,1.0,3.0,-0.4147,75.3456696248235,13.560424449759651,19.33,30.0
01a59307o0586o,201.241618181818,-24.1807736363636,19.25,0.21,4.67,o,22.273,59307.50140575,1730.3,3398.18,265.0,180.7,74.2,15.9,180.0,1788.7,778.1,0.93,2.19,2.04,1.0,3.0,-0.4127,72.31642240245559,15.496376229097624,19.22,30.0
01a59307o0598o,201.241618181818,-24.1807736363636,19.24,0.2,4.82,o,22.274,59307.50693105,1671.3,3320.55,213.0,181.1,67.5,14.0,177.3,-1298.3,860.8,1.11,2.33,2.17,1.0,3.0,-0.3967,73.29564533921794,15.20205977406002,19.2,30.0
01a59307o0628o,201.241618181818,-24.1807736363636,19.15,0.19,5.3,o,22.262,59307.52098185,1656.45,3435.65,243.0,181.7,92.7,17.5,182.9,674.3,889.4,1.11,2.04,1.9,1.0,3.0,-0.4177,79.54671468637343,15.016909460750108,19.29,30.0
01a59311o0509c,201.241618181818,-24.1807736363636,18.65,0.11,9.18,c,21.642,59311.45359435,1705.65,3367.23,228.0,182.0,55.1,6.0,181.0,346.6,337.1,1.6,2.57,2.37,1.0,3.0,-0.3677,125.60062875348675,13.677019464989485,19.05,30.0
01a59311o0584c,201.241618181818,-24.1807736363636,18.7,0.12,8.46,c,21.938,59311.48857515,1730.32,3398.63,246.0,181.2,69.4,8.2,181.5,1075.6,442.5,0.88,2.55,2.38,1.0,3.0,-0.3717,120.45791819174924,14.232779959255677,19.32,30.0
01a59311o0591c,201.241618181818,-24.1807736363636,18.8,0.11,9.54,c,22.043,59311.49179985,1672.63,3322.29,247.0,181.4,75.4,7.9,179.6,708.9,463.1,1.25,2.45,2.29,1.0,3.0,-0.3727,109.93390573094094,11.518273942631744,19.48,30.0
01a59311o0605c,201.241618181818,-24.1807736363636,18.72,0.09,11.86,c,22.355,59311.49826385,1654.07,3438.16,305.0,181.9,98.4,8.3,181.3,691.5,466.5,1.05,2.56,2.39,1.0,3.0,-0.3807,118.24742985121561,9.97412263988912,19.71,30.0
01a59315o0392c,201.241618181818,-24.1807736363636,18.62,0.07,14.51,c,22.383,59315.39957215,7321.41,1441.91,283.0,181.0,136.4,9.4,183.4,1323.2,471.6,1.09,2.29,2.15,1.0,3.0,-0.3847,129.01703526897393,8.891203310325183,19.87,30.0
01a59315o0397c,201.241618181818,-24.1807736363636,18.64,0.07,15.1,c,22.38,59315.40187555,7302.7,1403.11,289.0,181.2,137.4,9.1,182.6,1214.2,565.9,0.96,2.26,2.12,1.0,3.0,-0.3897,127.40596982262194,8.43809552682576,19.87,30.0
01a59315o0473c,201.241618181818,-24.1807736363636,18.33,0.07,15.88,c,22.392,59315.43723645,3221.55,9115.01,352.0,181.4,187.4,11.8,181.6,1359.0,561.0,0.72,2.27,2.1,1.0,3.0,-0.3797,169.42343542844742,10.66807117425656,19.86,30.0
01a59315o0486c,201.241618181818,-24.1807736363636,18.52,0.07,14.6,c,22.388,59315.44325645,3204.34,9232.53,321.0,181.6,154.8,10.6,180.4,1206.9,502.5,0.72,2.28,2.11,1.0,3.0,-0.3847,142.41213717275795,9.751735491157843,19.85,30.0
01a59319o0370c,201.24162,-24.1807753333333,18.57,0.07,14.89,c,22.383,59319.38987215,7320.69,1440.81,277.0,181.0,138.5,9.3,180.1,310.2,482.9,1.37,2.32,2.17,1.0,3.0,-0.3947,135.19363256762819,9.07798399190572,19.87,30.0
01a59319o0377c,201.24162,-24.1807753333333,18.43,0.06,16.86,c,22.385,59319.39309285,7301.62,1401.94,310.0,178.8,156.8,9.3,176.4,1357.9,549.4,0.81,2.34,2.17,1.0,3.0,-0.3917,153.6669229171552,9.114173361795558,19.85,30.0
01a59319o0384c,201.24162,-24.1807753333333,18.65,0.07,14.86,c,22.39,59319.39631875,7360.19,1479.48,286.0,181.4,135.2,9.1,182.8,928.9,475.6,1.03,2.28,2.12,1.0,3.0,-0.3967,126.12644207708574,8.489279755188463,19.88,30.0
01a59319o0397c,201.24162,-24.1807753333333,18.46,0.06,17.12,c,22.388,59319.40230615,7379.4,1362.13,310.0,181.1,157.5,9.2,180.5,1252.7,459.8,1.14,2.3,2.16,1.0,3.0,-0.3897,150.32142724530084,8.780680194646143,19.87,30.0
