#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
02a58019o0538c,16.887806,32.40821,>20.32104413412639,0.0,1.36,c,22.369,58019.48557945,2770.45,1677.17,220.0,183.0,10.2,7.5,185.2,1038.8,454.4,1.25,2.51,2.39,1.0,3.0,-0.413,12.22223245920728,8.986935631770061,19.57,30.0
02a58019o0558c,16.887806,32.40821,>20.69,0.0,3.0,c,22.37,58019.49532495,2800.99,1714.31,157.0,181.7,-2.7,8.0,183.2,1171.0,487.7,1.01,2.5,2.36,1.0,3.0,-0.416,-3.1878253588699117,9.445408470725663,19.58,30.0
02a58019o0559c,16.887806,32.40821,>20.67,0.0,3.0,c,22.37,58019.49578085,2735.33,1636.91,174.0,181.7,-1.5,8.1,182.5,599.7,464.5,1.04,2.5,2.36,1.0,3.0,-0.416,-1.7710140882610617,9.563476076609733,19.57,30.0
02a58019o0561c,16.887806,32.40821,>20.67,0.0,3.0,c,22.369,58019.49669405,2818.04,1597.64,175.0,182.1,1.9,8.1,182.8,385.4,446.8,1.15,2.5,2.36,1.0,3.0,-0.416,2.245351604973291,9.572288421201923,19.57,30.0
01a58021o0483o,16.887806,32.40821,>20.2,0.0,3.0,o,22.287,58021.46141925,7663.44,9505.38,192.0,178.2,3.3,7.2,178.0,-194.9,646.1,0.95,3.39,2.79,1.0,3.0,-0.418,6.754552578290901,14.737205625361966,19.15,30.0
01a58021o0501o,16.887806,32.40821,>20.22,0.0,3.0,o,22.287,58021.47058285,7678.76,9581.48,189.0,179.9,-0.9,7.6,179.6,-79.5,533.0,0.86,3.26,2.72,1.0,3.0,-0.426,-1.7398337804955692,14.691929701962588,19.19,30.0
01a58021o0535o,16.887806,32.40821,None,None,None,o,22.286,58021.48764575,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.427,None,None,19.19,30.0
01a58021o0539o,16.887806,32.40821,>20.18,0.0,3.0,o,22.286,58021.48954515,7632.65,9579.9,178.0,179.8,6.6,7.4,179.9,48.9,514.5,0.89,3.39,2.77,1.0,3.0,-0.422,13.474173898691182,15.107407098532539,19.17,30.0
01a58021o0542o,16.887806,32.40821,>20.21,0.0,3.0,o,22.285,58021.49096315,7617.21,9702.98,183.0,180.7,2.0,7.0,179.4,38.6,528.5,0.92,3.41,2.83,1.0,3.0,-0.419,4.188413545630625,14.659447409707186,19.15,30.0
02a58023o0406o,16.887806,32.40821,>20.49,0.0,3.0,o,22.271,58023.48426405,2345.03,1507.6,177.0,183.0,0.1,11.3,185.1,1307.2,597.8,0.87,2.23,2.05,1.0,3.0,-0.432,0.10170386778130054,11.492537059286962,19.35,30.0
02a58023o0426o,16.887806,32.40821,>20.49,0.0,3.0,o,22.271,58023.49433725,2327.03,1466.59,179.0,182.2,-3.1,10.9,180.8,263.1,562.0,1.2,2.26,2.1,1.0,3.0,-0.432,-3.2731670679627314,11.508877755094764,19.34,30.0
02a58023o0428o,16.887806,32.40821,>20.49,0.0,3.0,o,22.27,58023.49525045,2394.18,1544.28,184.0,182.5,-0.5,11.4,183.6,1256.3,542.4,0.76,2.21,2.04,1.0,3.0,-0.437,-0.5042793573813937,11.497569348295775,19.37,30.0
02a58023o0464o,16.887806,32.40821,>20.48,0.0,3.0,o,22.269,58023.51371205,2407.07,1426.24,181.0,182.3,-8.1,11.1,183.2,351.2,487.2,1.24,2.25,2.08,1.0,3.0,-0.439,-8.503733028808641,11.653263780219252,19.35,30.0
01a58025o0536o,16.887806,32.40821,>19.99,0.0,3.0,o,22.284,58025.46658565,7263.41,9091.88,135.0,180.3,-8.0,6.6,181.6,725.5,580.9,0.85,3.64,3.43,1.0,3.0,-0.397,-21.26004776721684,17.539539407953892,18.91,30.0
01a58025o0557o,16.887806,32.40821,>19.83,0.0,3.0,o,22.283,58025.47691205,7281.51,9173.18,179.0,179.7,-9.5,6.1,181.2,640.7,602.3,1.0,4.11,3.81,1.0,3.0,-0.375,-31.05768981107062,19.942306089213766,18.79,30.0
01a58025o0559o,16.887806,32.40821,>19.88,0.0,3.0,o,22.281,58025.47785755,7215.31,9099.84,162.0,180.1,-6.1,5.6,179.9,-192.3,577.2,1.11,4.14,3.93,1.0,3.0,-0.382,-20.893032113147015,19.180488497315295,18.76,30.0
