#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59179o0481o,75.266175,-38.4484883333333,>18.76,0.0,3.0,o,22.005,59179.43025055,4051.94,1784.44,39.0,73.8,-4.5,36.3,71.7,475.8,1929.3,0.99,2.59,2.12,1.0,3.0,-0.3837,-6.717487764516092,54.187734633763135,18.29,30.0
01a59179o0487o,75.266175,-38.4484883333333,>17.42,0.0,3.0,o,21.149,59179.43301595,4106.05,1863.03,520.0,376.6,33.0,67.2,398.5,1827.0,3890.4,1.22,2.23,2.07,1.0,3.0,-0.4007,92.54392045782922,188.45307438685222,17.07,30.0
01a59179o0507o,75.266175,-38.4484883333333,>14.17128388585412,0.0,1.58,o,19.246,59179.44223955,4126.5,1748.74,197.0,394.2,190.1,120.6,383.3,9193.2,8597.8,1.41,2.6,2.38,1.0,3.0,-0.3897,4082.170756027055,2589.7411529556175,14.33,30.0
02a59181o0511o,75.266175,-38.4484883333333,>18.95,0.0,3.0,o,22.095,59181.48400865,74.6,9971.42,103.0,186.1,-52.1,27.6,188.5,-977.6,1835.1,1.54,2.72,2.42,1.0,3.0,-0.4157,-88.38544210204243,46.822230364997516,18.36,30.0
02a59181o0514o,75.266175,-38.4484883333333,>19.3,0.0,3.0,o,22.1,59181.48538815,10274.2,10020.8,235.0,188.4,13.6,17.5,188.4,939.9,1230.4,1.06,2.92,2.59,1.0,3.0,-0.4047,26.12042681663782,33.61084333023249,18.36,30.0
02a59181o0522o,75.266175,-38.4484883333333,>19.004804688396554,0.0,1.47,o,22.101,59181.48909945,10253.9,9981.7,192.0,191.3,28.5,19.4,191.1,-1242.0,1217.4,1.24,2.62,2.32,1.0,3.0,-0.4127,44.27849810513466,30.140451341740782,18.5,30.0
02a59181o0524o,75.266175,-38.4484883333333,>18.339856135084663,0.0,1.41,o,22.093,59181.49001365,55.21,9934.11,272.0,179.4,47.5,33.7,191.4,10243.4,2395.0,1.26,2.71,2.38,1.0,3.0,-0.4087,78.59566680217925,55.76155728912508,18.35,30.0
02a59181o0532o,75.266175,-38.4484883333333,>19.24,0.0,3.0,o,21.941,59181.49453515,116.37,10013.9,175.0,191.8,-33.0,19.9,198.9,4554.2,1325.4,1.54,2.62,2.31,1.0,3.0,-0.4137,-59.20875871243493,35.70467570840773,18.35,30.0
01a59183o0516o,75.266175,-38.4484883333333,>18.99907038536301,0.0,1.94,o,22.238,59183.41890315,4070.38,1821.28,282.0,208.8,52.3,26.9,208.6,1441.0,2111.1,1.16,2.47,2.07,1.0,3.0,-0.3887,58.92881838032351,30.309468727164475,18.37,30.0
01a59183o0519o,75.266175,-38.4484883333333,>19.33,0.0,3.0,o,22.238,59183.42028965,4052.08,1782.95,185.0,210.8,15.2,30.4,201.3,-981.8,1792.7,1.28,2.33,2.06,1.0,3.0,-0.4027,16.286414160300623,32.572828320601246,18.39,30.0
