2020dvr 0.013 148.646375 -19.8873
filter ATgr
60701.27827 -20.961 0.563
60701.305863 21.371 0.966
60701.334196 21.221 0.849
60705.209672 -21.246 0.864
60705.21971 20.636 0.652
60706.247116 21.036 0.906
60709.207217 20.102 0.335
60709.209923 19.972 0.695
60709.210374 20.708 0.697
filter ATri
60687.005762 -19.879 0.553
60687.007603 -20.057 0.732
60689.242605 -19.404 0.629
60689.244999 -19.607 0.978
60689.248158 19.461 0.613
60689.269529 19.953 0.911
60690.210555 19.643 0.838
60692.009155 20.413 0.882
60693.348566 20.289 0.935
60694.25491 -20.725 0.961
60694.256724 20.363 0.601
60694.260336 -20.742 0.957
60694.958393 -20.33 0.57
60697.216909 -19.804 0.724
60697.220168 -20.257 0.553
60698.281632 -21.152 0.962
60698.342119 -20.91 0.825
60699.008468 -20.97 0.931
60699.935462 -20.758 0.792
60699.938645 -20.764 0.758
60699.966122 21.14 0.952
60704.068625 -20.664 0.533
60704.091074 -20.318 0.713
60706.999979 -20.272 0.348
60707.963546 -20.121 0.537
60711.023236 21.117 0.949
60713.411095 20.733 0.54
60713.443531 -20.486 0.366
