2021adtd 0.069 139.07775 42.3896
filter ATgr
60699.446117 20.981 0.663
60699.447951 -21.213 0.835
60703.483556 21.381 0.784
60709.40506 -20.341 0.392
60709.432899 20.935 0.648
60709.450121 -21.092 0.667
60710.424598 21.278 0.938
60710.427344 -21.19 0.663
filter ATri
60685.466082 20.59 0.786
60685.472069 20.328 0.639
60686.409404 -20.163 0.881
60686.415319 18.779 0.463
60686.420802 19.935 0.847
60693.44316 -19.976 0.358
60695.465849 20.659 0.747
60697.301297 -20.463 0.564
60697.311131 -20.623 0.769
60708.413744 -21.329 0.88
60708.416952 20.433 0.531
60708.42509 21.102 0.837
60708.440763 -21.306 0.976
60709.430064 21.04 0.774
60709.450205 -20.697 0.513
60709.489664 -20.805 0.539
60709.492542 -20.595 0.506
60710.297402 20.097 0.455
60711.274692 -20.695 0.966
60711.286119 20.127 0.627
