2024zvu 0.07 49.5477057143 -45.5130142857
filter ATgr
60696.061804 21.502 0.947
60696.067289 21.29 0.689
60700.065323 21.252 0.8
60704.059712 20.909 0.556
60704.063034 21.235 0.842
60708.067637 19.731 0.28
60708.077441 20.326 0.372
60708.098981 20.458 0.409
filter ATri
60684.105933 20.608 0.841
60685.824115 19.79 0.495
60692.117298 19.97 0.52
60692.165786 20.388 0.876
60693.821341 20.916 0.792
60693.839776 20.182 0.378
60697.804278 20.511 0.437
60697.814916 19.683 0.199
60697.82633 20.249 0.424
60705.820136 20.305 0.478
60709.788633 -20.394 0.408
60709.791829 20.407 0.644
