2024ysw 0.0538 36.177421 -7.949553
filter ATgr
60695.038848 20.644 0.703
60695.042024 20.164 0.419
60695.047463 20.45 0.467
60695.061167 20.93 0.639
60696.28885 21.125 0.951
60696.299829 -20.441 0.576
60697.139937 20.585 0.694
60697.144218 20.135 0.449
60697.149256 20.574 0.652
60700.276057 11.944 0.333
60700.29941 -16.51 0.497
60704.276994 20.168 0.553
60704.297685 19.504 0.491
60707.029327 19.808 0.527
60707.032491 20.011 0.433
60708.233814 19.805 0.357
60708.242142 20.007 0.42
60708.254192 -20.117 0.741
filter ATri
60682.250935 20.409 0.559
60682.25507 19.397 0.243
60682.261014 19.929 0.446
60682.273329 20.274 0.577
60683.036635 19.487 0.644
60683.040276 18.911 0.405
60683.065076 19.339 0.56
60687.082443 20.085 0.931
60687.087607 19.48 0.603
60687.111958 19.512 0.507
60688.821957 20.092 0.85
60688.826026 19.726 0.488
60688.832435 20.108 0.916
60690.30477 20.244 0.594
60690.318807 19.426 0.333
60690.321596 20.443 0.854
60690.328921 20.163 0.68
60691.099859 20.01 0.868
60691.120318 19.868 0.801
60692.260166 20.593 0.688
60692.269719 20.691 0.831
60692.840522 20.106 0.551
60692.887692 19.612 0.463
60694.298155 20.543 0.579
60694.301372 20.66 0.634
60694.309748 20.257 0.411
60694.333298 20.68 0.713
60698.269955 20.514 0.436
60698.27317 21.051 0.705
60698.290107 19.957 0.252
60700.788147 20.623 0.649
60700.790854 20.079 0.45
60700.791305 20.037 0.335
60700.796756 20.704 0.774
60700.818078 20.39 0.619
60704.793889 20.714 0.968
60704.798885 19.932 0.474
