2020yef 0.053 37.892947033333 -14.151611533333
filter ATgr
60695.074067 -20.296 0.318
60696.29527 -20.904 0.864
60696.306632 20.892 0.748
60697.145574 20.903 0.879
60701.038637 20.476 0.576
60701.042297 -20.641 0.536
60703.07464 21.133 0.925
60703.089325 -20.975 0.833
60705.035006 20.543 0.885
60705.042285 20.567 0.654
60705.063613 20.788 0.818
60708.2435 -20.128 0.458
60708.260602 20.631 0.981
filter ATri
60684.285034 -20.573 0.968
60687.082893 18.967 0.364
60687.086172 19.406 0.694
60687.117026 18.949 0.317
60688.818323 19.275 0.398
60688.826927 20.239 0.92
60690.322509 20.006 0.754
60690.328007 -19.661 0.47
60690.874104 -19.681 0.628
60691.123966 -19.593 0.815
60691.154958 -19.803 0.986
60691.822846 20.265 0.566
60691.843 20.453 0.708
60693.087096 20.142 0.398
60693.096237 20.078 0.467
60694.297698 20.471 0.545
60694.300915 20.154 0.399
60698.28965 20.823 0.589
60699.802336 -20.37 0.427
60703.781479 19.477 0.43
60703.784638 20.783 0.974
60703.802789 20.109 0.471
60712.241211 -19.931 0.498
