ATLAS2024eif -99999 -99999 -99999
filter ATgr
60709.503482 -20.308 0.378
60709.514017 -20.849 0.583
60710.48074 21.152 0.653
filter ATri
60682.558849 -20.557 0.46
60682.564326 20.374 0.487
60684.564226 -20.357 0.415
60684.569742 -21.163 0.74
60686.573145 18.722 0.422
60690.526439 -19.741 0.511
60691.524114 -19.432 0.322
60691.532456 20.436 0.929
60692.530335 -20.261 0.738
60692.562276 -20.345 0.869
60693.506214 -19.79 0.536
60693.511737 19.404 0.37
60693.54127 19.737 0.609
60694.570027 20.496 0.742
60695.55966 -20.233 0.539
60696.545558 -20.116 0.811
60697.413849 20.719 0.695
60697.417539 -20.5 0.627
60697.42724 -20.085 0.55
60699.53374 21.201 0.988
60699.547783 -21.363 0.924
60700.606644 21.509 0.943
60703.643264 20.915 0.661
60703.659824 20.792 0.62
60704.530519 -19.71 0.711
60704.547116 20.921 0.83
60708.525915 -21.4 0.899
60708.539781 20.806 0.574
60710.440069 -19.932 0.336
60710.611758 -19.916 0.295
60711.428855 19.682 0.343
60711.440392 19.83 0.366
60711.445111 -20.187 0.397
