2019gbx 0.013 192.511716717 -14.7666545357
filter ATgr
60701.325717 -16.199 0.002
60701.328009 -16.264 0.002
60701.331181 -16.059 0.001
60703.241573 -16.128 0.001
60703.244291 -16.194 0.001
60703.278989 -16.144 0.001
60703.291964 -16.269 0.002
60705.297394 -16.438 0.002
60705.299201 -16.411 0.002
60705.304172 -16.36 0.002
60705.309606 -16.402 0.001
60709.290636 -16.36 0.002
60709.29249 -16.186 0.001
60709.295654 -16.276 0.001
60709.301096 -16.344 0.002
60710.299461 -16.353 0.002
60710.301731 -16.302 0.002
60710.304714 -16.296 0.002
60710.321857 -16.26 0.001
filter ATri
60684.591882 -20.153 0.536
60684.604792 -20.862 0.968
60685.304951 -20.651 0.758
60686.293928 20.588 0.964
60686.320657 20.425 0.659
60690.626936 -19.706 0.407
60690.641157 -20.179 0.558
60690.672841 -19.405 0.639
60692.056613 -19.64 0.43
60693.072349 -19.832 0.523
60693.079173 19.427 0.369
60693.092794 -20.097 0.916
60693.346536 -19.637 0.539
60697.304822 -20.178 0.647
60697.309381 -19.436 0.46
60697.333653 -20.506 0.956
60698.630044 19.832 0.579
60699.241258 -21.159 0.982
60699.244024 -20.617 0.799
60700.049709 -20.642 0.688
60707.036424 -20.694 0.691
60707.047313 -20.528 0.591
60708.028464 -21.049 0.878
60708.037569 -19.592 0.194
60711.011573 -20.5 0.672
