ATLAS2022ihz -99999 -99999 -99999
filter ATgr
60700.489528 21.287 0.869
60700.495636 21.398 0.851
60704.48748 -20.206 0.588
60704.520444 -18.493 0.578
60704.529506 -17.014 0.637
60707.221304 -20.774 0.694
60707.243424 21.409 0.954
60708.488798 20.377 0.396
60711.246442 -21.206 0.89
60711.249608 -20.521 0.491
60711.255043 20.542 0.42
filter ATri
60684.471311 20.795 0.943
60687.216941 -18.363 0.545
60687.226801 18.427 0.988
60688.945839 19.103 0.429
60694.511089 -20.893 0.882
60694.5211 20.253 0.493
60694.531984 -20.847 0.895
60696.526692 -19.292 0.968
60698.499467 -21.147 0.803
60698.505894 -21.088 0.69
60698.515662 -20.502 0.458
60699.275742 20.999 0.949
60699.289068 20.95 0.915
60701.009708 -21.262 0.873
60701.018298 -21.429 0.986
60709.029444 20.144 0.434
60709.057638 20.178 0.472
60709.061757 -20.957 0.885
60712.435241 -20.171 0.509
60713.049725 -20.493 0.707
60713.069176 20.882 0.903
60713.122129 20.61 0.634
60713.162824 21.032 0.726
