ATLAS2021bls -99999 -99999 -99999
filter ATri
60687.63721 -19.96 0.952
60693.634527 20.708 0.878
60693.639715 -20.617 0.856
60693.670534 19.337 0.322
60697.671572 -16.168 0.408
60699.657885 20.615 0.631
60699.669893 -19.679 0.338
60709.61486 -20.257 0.462
60709.641278 -20.858 0.712
60711.562277 -19.968 0.415
60711.567629 20.654 0.775
