2020uek 0.031942 13.4788046341 -31.0935546341
filter ATgr
60694.041 20.249 0.783
60694.061695 20.113 0.458
60698.046901 -19.867 0.487
60698.057521 -20.693 0.77
60702.037837 19.791 0.44
60702.04651 20.743 0.827
60706.034089 20.371 0.878
60706.041872 20.822 0.924
filter ATri
60685.054337 20.133 0.849
60685.057188 -19.773 0.545
60685.062333 20.485 0.962
60686.057913 -20.143 0.862
60686.07345 19.314 0.364
60687.798721 -19.201 0.962
60687.807912 19.054 0.693
60687.809279 -19.664 0.88
60687.814724 19.585 0.706
60687.825332 -19.074 0.568
60689.065324 18.77 0.522
60689.073677 -19.376 0.885
60689.085296 -19.829 0.978
60689.09363 19.515 0.775
60689.103865 -19.618 0.888
60690.065569 -19.078 0.552
60690.068774 19.323 0.765
60690.797993 20.178 0.709
60690.801166 -19.309 0.395
60690.817336 19.916 0.633
60693.0825 -20.14 0.734
60695.793123 20.268 0.826
60695.809489 19.681 0.364
60698.790539 19.795 0.603
60698.818056 19.679 0.312
60709.071804 19.537 0.386
60710.060665 20.005 0.706
60710.085053 19.884 0.691
60711.775835 19.948 0.979
