ATLAS2024bdo -99999 -99999 -99999
filter ATgr
60709.425396 -20.412 0.438
60709.448311 -21.131 0.835
60710.430533 -21.108 0.763
60710.435089 20.9 0.679
60710.441124 20.57 0.48
filter ATri
60682.501094 -21.122 0.733
60682.503364 -20.282 0.512
60682.506982 -20.337 0.413
60682.51258 -21.203 0.859
60684.493685 -20.249 0.454
60686.564718 -20.332 0.766
60693.464606 20.292 0.712
60693.466425 -20.263 0.814
60693.466878 20.407 0.843
60693.493665 20.232 0.799
60694.468597 -20.948 0.947
60694.471919 20.503 0.746
60695.550133 20.604 0.701
60696.462321 20.746 0.577
60697.351249 -20.287 0.396
60697.360477 21.229 0.943
60698.645254 19.421 0.424
60698.658844 -14.866 0.418
60699.468179 20.239 0.418
60699.470926 -19.937 0.371
60700.574711 -19.621 0.181
60703.576269 20.793 0.626
60703.58516 20.819 0.703
60703.595023 20.08 0.362
60704.447251 -20.236 0.885
60704.451371 -19.319 0.491
60704.453227 19.528 0.474
60704.455972 19.953 0.655
60708.377416 20.801 0.624
60708.38531 20.267 0.468
60711.359062 -20.344 0.535
60711.363956 20.528 0.656
