2020aeqs 0.08 211.863702385 13.0677081648
filter ATgr
60703.34407 20.661 0.552
60703.350434 20.529 0.438
60707.317142 21.099 0.901
60708.619381 20.341 0.392
60710.524376 -20.911 0.774
60710.542554 21.012 0.889
60712.57892 21.195 0.785
filter ATri
60690.578409 -20.121 0.835
60691.631435 20.246 0.601
60693.045682 19.479 0.762
60693.065491 19.674 0.883
60694.572478 20.461 0.592
60696.54988 -19.862 0.556
60698.534523 21.043 0.971
60699.662406 20.615 0.584
60700.589418 -21.197 0.804
60700.590847 -20.442 0.463
60700.600143 20.809 0.591
60700.602211 -21.068 0.909
60701.104835 -20.55 0.7
60705.084251 -20.292 0.554
60705.097293 20.553 0.838
60708.586272 -21.223 0.857
60708.59707 20.502 0.473
60711.50983 20.944 0.898
60711.515526 20.498 0.546
