2024zvr 0.06 144.40425 -19.021789
filter ATgr
60683.008815 19.975 0.207
60683.011189 20.402 0.301
60683.027923 20.072 0.238
60683.037998 20.614 0.426
60684.031112 19.835 0.204
60684.064106 19.456 0.148
60684.092683 20.17 0.288
60695.384953 20.101 0.407
60695.385406 20.784 0.768
60695.385858 20.838 0.753
60695.38631 20.869 0.835
60695.386762 19.893 0.398
60695.397641 20.399 0.562
60701.219515 20.076 0.346
60701.254923 20.356 0.396
60701.276917 20.693 0.572
60702.27692 20.44 0.355
60702.280002 20.239 0.322
60702.312283 20.863 0.622
60702.340932 20.589 0.512
60705.214238 19.699 0.35
60705.21971 20.992 0.984
60705.293032 21.056 0.91
60706.237342 20.486 0.4
60706.240573 20.139 0.311
60706.246193 20.369 0.343
60706.277954 20.218 0.41
60709.268212 21.32 0.812
60709.273109 20.723 0.643
60709.308618 19.848 0.278
60709.337473 20.676 0.636
60710.20749 20.593 0.6
60710.210657 20.885 0.768
60710.216084 20.997 0.72
60710.221523 20.223 0.375
60710.237592 20.03 0.444
60710.26703 20.093 0.459
60710.293999 20.083 0.557
filter ATri
60682.250496 19.585 0.21
60682.252319 20.069 0.324
60682.255231 19.751 0.274
60682.27184 19.751 0.269
60685.254139 19.262 0.202
60685.261177 19.335 0.196
60685.289572 19.74 0.207
60685.314365 19.527 0.171
60686.221182 19.926 0.567
60686.249047 19.707 0.39
60686.251328 20.396 0.687
60686.276761 19.556 0.363
60686.997995 19.608 0.358
60687.003022 19.848 0.352
60687.008054 19.439 0.28
60689.269529 19.348 0.548
60689.272721 20.072 0.932
60690.225871 19.061 0.407
60690.251159 -19.721 0.846
60690.95658 19.28 0.705
60690.958833 19.916 0.953
60690.962005 19.122 0.395
60690.984332 19.682 0.595
60692.037612 19.953 0.881
60692.064796 20.135 0.838
60692.093405 19.712 0.641
60693.29722 19.254 0.34
60693.299999 19.573 0.496
60693.33529 19.41 0.383
60693.352517 19.901 0.54
60694.218479 19.973 0.387
60694.220337 19.721 0.507
60694.221249 19.3 0.244
60694.25491 20.196 0.59
60694.255822 20.209 0.364
60694.256724 19.901 0.426
60694.260336 20.503 0.845
60694.945472 19.93 0.369
60694.947285 19.756 0.393
60694.949993 20.323 0.533
60694.950444 20.328 0.593
60694.955681 20.347 0.568
60694.956132 19.787 0.349
60694.963819 19.677 0.307
60695.384716 19.885 0.333
60695.385173 19.542 0.239
60695.38563 19.578 0.236
60695.386087 19.165 0.18
60695.386544 19.742 0.3
60697.211496 19.738 0.266
60697.2133 20.519 0.682
60697.216458 19.8 0.347
60697.238812 20.444 0.588
60698.265439 19.962 0.546
60698.268596 20.219 0.558
60698.277818 19.428 0.229
60698.281181 19.165 0.294
60698.313472 19.635 0.232
60698.342119 19.684 0.298
60698.977785 20.364 0.5
60698.980049 20.26 0.465
60698.983205 20.703 0.654
60699.008468 19.818 0.245
60699.011661 20.117 0.386
60699.015798 19.681 0.263
60699.049493 20.462 0.449
60699.077926 19.538 0.206
60699.930936 20.268 0.4
60699.935912 19.824 0.268
60699.962054 20.689 0.571
60704.068625 19.449 0.195
60704.078005 19.519 0.249
60704.091074 19.678 0.781
60704.098185 18.448 0.45
60706.942025 20.15 0.357
60706.945221 20.105 0.306
60706.965561 20.339 0.411
60706.968759 20.025 0.285
60707.979274 20.233 0.376
60708.0354 19.835 0.246
60708.060673 19.854 0.317
60710.971598 19.582 0.291
60710.978075 20.023 0.378
60710.982146 20.207 0.561
60710.988394 20.23 0.515
60711.020507 -20.507 0.605
