2021bjb 0.012 210.917992857 -34.1839028571
filter ATgr
60701.194185 -19.193 0.347
60701.198042 20.594 0.975
60701.205609 18.721 0.262
60701.337147 21.011 0.869
60702.318575 -21.282 0.964
60702.328147 20.937 0.684
60702.381154 -20.406 0.917
60705.339932 20.341 0.381
60705.34311 -20.45 0.401
60705.350229 -20.174 0.379
60705.373843 21.013 0.726
60706.324087 21.118 0.864
60706.327266 20.353 0.43
60706.34074 19.716 0.185
60709.319978 20.061 0.295
60709.323158 21.229 0.965
60709.328778 20.801 0.569
60709.334364 -20.994 0.611
60710.332011 -20.72 0.617
filter ATri
60685.325578 -20.463 0.681
60685.328908 20.643 0.82
60685.361083 -19.784 0.413
60686.338425 -20.374 0.498
60686.362241 -20.593 0.897
60687.065914 -19.781 0.386
60687.089228 -20.416 0.671
60687.094721 -19.526 0.237
60690.338054 -20.098 0.933
60691.06217 -19.912 0.714
60691.065348 -18.915 0.275
60691.081843 -19.729 0.517
60692.069313 -19.505 0.505
60692.072531 -19.643 0.475
60693.366823 -19.592 0.495
60693.372196 19.672 0.781
60693.374024 19.363 0.465
60694.355492 -19.982 0.608
60694.364816 -20.028 0.664
60695.083572 -19.203 0.246
60695.097499 -19.144 0.243
60695.105959 -18.842 0.182
60697.315394 -19.387 0.447
60697.319187 -20.056 0.778
60697.331278 -19.71 0.628
60699.092581 -20.238 0.565
60699.105983 -19.19 0.206
60699.107786 -19.919 0.376
60700.077825 -19.286 0.287
60700.081008 -20.589 0.921
60700.08192 -20.094 0.472
60707.060191 -19.109 0.203
60707.063344 -19.538 0.203
60707.06885 -21.074 0.891
60707.074755 -20.113 0.348
60708.047965 -20.041 0.323
60708.056558 -19.713 0.241
60708.065423 -20.195 0.393
60711.042082 19.992 0.371
