2020aqd 0.07 178.307625 -7.70895
filter ATgr
60685.062854 20.72 0.545
60685.06648 20.975 0.759
60685.073736 -21.307 0.934
60685.080985 20.553 0.566
60703.186619 21.166 0.944
60703.191158 -20.544 0.543
60703.20124 -20.592 0.559
60707.172116 -21.075 0.885
60707.205286 -20.994 0.72
60707.208001 -20.302 0.492
60708.548296 -20.587 0.481
60711.381778 20.846 0.78
60712.553573 -20.767 0.614
filter ATri
60684.569128 20.646 0.954
60684.572788 -20.029 0.44
60684.587341 -21.301 0.932
60687.287288 17.614 0.445
60689.005512 20.201 0.971
60690.495635 -20.026 0.771
60690.50301 -18.874 0.305
60690.515467 -19.827 0.505
60698.57009 20.978 0.818
60698.571918 -21.06 0.915
60699.258204 20.468 0.621
60699.260018 20.014 0.536
60704.988297 21.173 0.82
60705.122441 20.457 0.844
60709.038289 -20.73 0.562
60709.127842 19.683 0.646
