2020yff 0.07 122.795458067 -10.5881419862
filter ATgr
60703.22009 -20.869 0.676
60703.230935 20.119 0.298
60704.44954 -20.514 0.575
60707.202875 -20.74 0.6
60708.433274 -21.157 0.852
60708.447338 -20.87 0.571
60710.176988 -21.242 0.792
60711.195235 -20.411 0.36
60711.200696 -20.762 0.519
filter ATri
60684.435673 -20.419 0.56
60684.438845 20.387 0.638
60684.955964 20.395 0.619
60684.961382 -20.319 0.584
60687.193547 -18.953 0.468
60691.274094 -19.451 0.771
60691.30578 -19.436 0.919
60692.966666 -20.118 0.643
60692.990981 -19.401 0.305
60694.406074 21.099 0.931
60694.407907 19.777 0.276
60694.410654 -19.784 0.27
60695.234428 -20.396 0.891
60695.238047 -20.481 0.832
60695.245808 -19.48 0.32
60696.444768 -19.495 0.667
60696.447944 20.743 0.756
60696.455219 -20.576 0.577
60696.850739 -20.524 0.864
60698.212509 -20.273 0.518
60698.217721 -20.583 0.623
60698.220913 20.637 0.768
60698.446202 21.212 0.887
60698.457376 -20.581 0.455
60698.94155 20.385 0.508
60698.961458 -20.804 0.762
60700.966423 -20.516 0.568
60700.970042 -20.332 0.347
60700.977268 -20.865 0.678
60704.974522 -21.3 0.866
60705.008397 20.932 0.853
60707.884878 -21.021 0.804
60707.88669 -20.322 0.511
60707.895272 20.513 0.63
60708.88316 20.79 0.658
60712.398818 -19.503 0.216
60712.407575 20.795 0.866
60712.442726 -19.473 0.239
60712.851572 20.255 0.533
