2024rxr 0.064 209.8091825 25.96360375
filter ATgr
60710.541165 -21.303 0.952
filter ATri
60690.582951 20.564 0.982
60690.58841 20.443 0.793
60691.564573 20.433 0.63
60691.574334 -20.314 0.72
60692.551653 20.083 0.5
60692.572374 20.189 0.514
60693.559132 19.942 0.522
60693.561402 20.056 0.512
60693.571263 -20.478 0.792
60693.576792 20.056 0.487
60694.591304 20.034 0.544
60694.604548 -19.968 0.468
60695.488794 20.028 0.558
60696.590331 20.902 0.912
60699.581154 20.642 0.504
60699.594249 -20.893 0.584
60700.592281 21.046 0.796
60700.595517 20.745 0.523
60704.564711 -20.893 0.804
60708.554921 -20.531 0.459
60708.56582 -21.009 0.62
60710.519744 20.902 0.717
60711.516029 20.735 0.737
