2020ddw 0.018129 72.511646466667 82.6485057
filter ATgr
60695.382305 -20.479 0.544
60699.312919 20.52 0.625
60699.319302 20.059 0.4
60699.329985 20.903 0.838
60699.367752 19.83 0.328
60699.371386 20.852 0.9
60699.376684 20.376 0.566
60699.389071 20.567 0.644
60703.488646 20.635 0.769
60703.496083 20.862 0.771
filter ATri
60687.414381 -19.002 0.451
60687.417571 -19.613 0.822
60687.424003 19.948 0.966
60687.434028 -19.556 0.856
60691.366238 -19.399 0.388
60691.430879 19.885 0.762
60691.436836 -19.452 0.46
60693.244686 19.889 0.402
60693.273795 -20.442 0.566
60697.317538 -20.842 0.915
60697.328508 20.402 0.608
60697.370024 -20.227 0.449
60709.34303 20.885 0.923
60710.342023 -20.21 0.619
60710.352067 -19.86 0.58
60710.357637 -20.219 0.791
60710.386737 -20.157 0.63
60711.351051 -19.943 0.541
60711.355945 20.076 0.772
60711.460307 -20.231 0.65
60711.465463 -20.558 0.9
