2024moo 0.073 9.726792 32.378419
filter ATgr
60694.264364 20.308 0.447
60697.257245 20.74 0.591
60697.260418 20.87 0.786
60697.267745 21.173 0.959
filter ATri
60682.2649 -20.706 0.865
60682.268093 -20.704 0.805
60682.284237 -19.804 0.35
60684.284138 -19.164 0.273
60684.291627 -20.305 0.837
60685.288795 -19.133 0.46
60690.257822 -20.38 0.917
60690.26383 -20.051 0.673
60691.325214 -19.923 0.582
60695.283796 20.434 0.527
60696.255335 20.976 0.935
60696.268738 21.142 0.933
60696.271987 20.936 0.756
60699.275861 -20.339 0.551
60699.286516 -20.49 0.692
60699.300648 20.917 0.964
60704.253808 -19.863 0.344
