2024dz 0.04216 230.875292 20.441481
filter ATgr
60709.607798 -19.637 0.187
60709.610643 -20.144 0.318
60709.615899 -20.01 0.275
60709.626737 -19.642 0.219
60709.668862 -19.841 0.327
60710.568944 -20.249 0.39
60710.572298 -19.548 0.181
60710.57836 -20.8 0.632
60710.590011 -20.982 0.693
filter ATri
60682.646425 -20.426 0.461
60682.650565 21.113 0.827
60684.565483 -19.762 0.369
60684.568328 -19.758 0.281
60684.58419 -21.032 0.788
60684.620182 -19.974 0.321
60684.633343 -19.564 0.185
60690.613936 -20.231 0.753
60690.637035 -19.912 0.579
60691.646657 -19.926 0.43
60691.650913 -20.042 0.466
60691.65834 -19.915 0.519
60692.641318 -20.52 0.767
60692.657823 -20.267 0.516
60693.617776 -20.416 0.705
60693.624273 -20.313 0.612
60693.635909 20.796 0.891
60694.61376 -19.574 0.32
60694.619271 19.904 0.516
60694.630845 20.344 0.659
60695.617546 -20.529 0.712
60695.622697 20.746 0.73
60695.634498 20.851 0.867
60696.609265 -17.74 0.633
60696.61539 -19.993 0.502
60696.632772 -19.718 0.233
60697.560501 -19.84 0.454
60697.564311 12.979 0.001
60697.566187 20.384 0.828
60697.57032 13.454 0.002
60697.571772 -20.269 0.57
60697.575752 -12.364 0.0
60699.633451 -19.786 0.248
60699.639623 -20.155 0.374
60699.650148 -20.162 0.405
60699.656338 19.913 0.311
60700.584315 21.038 0.765
60704.623249 -19.877 0.446
60704.646874 -19.371 0.484
60708.606372 -19.921 0.301
60708.615765 -20.806 0.589
60710.544236 -19.868 0.388
60710.559734 -20.59 0.484
60710.630403 -19.696 0.231
60711.563491 -19.482 0.23
60711.56797 -20.524 0.556
60711.568874 -19.9 0.277
