ATLAS2024slf -99999 -99999 -99999
filter ATgr
60695.344698 -20.632 0.881
60699.334538 20.175 0.38
filter ATri
60682.352059 20.038 0.402
60682.362118 -20.766 0.658
60683.354852 20.166 0.502
60690.414595 20.238 0.74
60690.421887 19.909 0.59
60691.34159 20.784 0.827
60691.346821 20.25 0.531
60691.352848 -20.655 0.833
60691.367645 20.129 0.468
60691.436917 -20.059 0.506
60691.442071 19.885 0.527
60693.400589 -20.74 0.753
60693.405749 -20.193 0.426
60693.415568 20.29 0.576
60693.426813 20.323 0.601
60694.383065 19.141 0.713
60694.385886 20.242 0.802
60697.318202 20.234 0.488
60697.436344 20.663 0.662
60697.445415 20.599 0.529
60708.262573 21.174 0.85
60708.29331 -20.455 0.459
60709.302598 -20.666 0.544
60709.305766 20.64 0.619
60709.322705 20.911 0.667
60709.336974 21.188 0.758
60710.249729 20.723 0.823
60710.281014 20.78 0.803
60710.296636 20.019 0.358
60710.385779 20.509 0.705
60711.333299 19.936 0.48
60711.345905 20.32 0.685
