2020rdt 0.055 2.76179818657 -25.4414799123
filter ATgr
60694.03509 -19.532 0.559
60694.036918 19.821 0.749
60694.053935 -19.75 0.347
60694.056202 -19.638 0.226
60698.040495 19.92 0.638
60698.053879 20.663 0.787
60702.039663 -20.417 0.625
filter ATri
60685.037295 -19.199 0.561
60685.047856 -19.407 0.407
60686.791116 19.794 0.673
60686.794314 -20.369 0.932
60689.063042 -19.829 0.864
60689.066281 -18.832 0.358
60689.071406 19.254 0.623
60689.082099 19.251 0.605
60690.040636 19.348 0.475
60690.059173 19.239 0.359
60690.798898 -19.425 0.434
60694.782663 17.956 0.431
60694.787269 18.378 0.273
60694.791332 19.604 0.615
60694.794972 -19.709 0.541
60694.801352 -19.773 0.524
60695.783629 -19.425 0.883
60695.787238 -19.421 0.644
60695.794028 -19.675 0.523
60695.801764 -19.505 0.378
60695.805878 19.687 0.444
60698.781924 18.981 0.727
60698.784188 -18.571 0.533
60698.78509 -19.319 0.821
60698.789627 -19.021 0.369
60698.800148 -18.512 0.214
60698.802069 -19.697 0.506
