2024ptp 0.02 40.900157307 -11.0226402828
filter ATgr
60695.052965 20.084 0.348
60695.056155 20.894 0.675
60695.079132 20.818 0.596
60696.288398 21.417 0.97
60696.292017 20.908 0.736
60696.297984 19.787 0.243
60696.308451 20.246 0.343
60699.043725 20.422 0.38
60699.063262 21.07 0.729
60699.077378 21.043 0.732
60700.288387 17.632 0.791
60703.05686 20.814 0.956
60704.286643 20.103 0.575
60704.308331 -18.956 0.725
60707.03114 -20.228 0.706
60707.054761 20.764 0.811
60708.238496 20.053 0.576
60708.240313 19.979 0.481
60708.260602 20.656 0.929
filter ATri
60682.26515 19.462 0.271
60682.276544 20.53 0.657
60683.042169 19.74 0.585
60684.295942 19.433 0.37
60684.308466 20.399 0.791
60684.803184 19.899 0.751
60684.811772 19.639 0.557
60684.822205 20.013 0.929
60687.073347 19.319 0.496
60688.826476 -19.703 0.47
60688.831083 19.964 0.795
60688.833343 19.75 0.595
60688.844316 -20.103 0.795
60690.323423 19.94 0.57
60690.332149 20.481 0.951
60691.124417 19.148 0.344
60691.127601 20.015 0.68
60692.264708 20.92 0.759
60692.267891 -20.792 0.618
60692.310908 20.732 0.777
60692.844198 -20.585 0.838
60692.886788 19.974 0.614
60694.299527 20.057 0.319
60694.310667 20.456 0.508
60694.323072 20.095 0.391
60696.888677 -20.121 0.604
60696.912613 19.338 0.326
60696.922212 20.06 0.894
60698.278663 21.173 0.932
60698.285528 21.386 0.937
60698.301313 -20.338 0.396
60700.79221 20.866 0.921
60700.798577 -20.872 0.664
60704.797082 20.09 0.508
60704.812491 19.498 0.268
