2020ufe 0.075 81.0188528457 -23.0242033315
filter ATgr
60697.037574 21.033 0.944
60697.048025 21.26 0.925
60698.125172 20.499 0.508
60702.115652 -21.456 0.882
60702.124944 21.369 0.889
60702.134797 -21.022 0.792
60705.123875 20.624 0.56
60705.151875 -21.255 0.863
60706.10478 20.736 0.573
60706.110321 -20.918 0.611
filter ATri
60685.153807 -20.767 0.897
60685.156858 20.615 0.867
60686.150836 -19.763 0.865
60686.153641 -19.644 0.654
60686.171769 -19.558 0.66
60686.92862 20.153 0.809
60686.931395 -19.964 0.822
60689.156551 -20.002 0.763
60690.887123 19.958 0.622
60691.882136 20.692 0.958
60693.152279 -20.49 0.718
60693.175645 20.088 0.631
60694.136076 -20.718 0.773
60694.881122 21.235 0.899
60695.874317 -20.81 0.768
60695.877966 20.534 0.649
60695.893747 -20.61 0.635
60698.882615 20.827 0.725
60699.867818 -21.064 0.786
60699.87098 20.93 0.694
60699.877338 21.093 0.817
60699.887488 -20.436 0.395
60703.862335 20.91 0.726
60703.871588 20.588 0.7
60703.950024 -20.264 0.823
60706.843045 20.759 0.67
60706.853263 20.667 0.562
60707.819979 -21.109 0.88
60707.823197 21.065 0.778
60707.828641 21.047 0.773
60707.838921 -20.963 0.811
60710.113436 -20.479 0.545
60711.85385 17.837 0.83
