2020qdl 0.02 27.6801038636 -21.7725666592
filter ATgr
60694.06444 -20.282 0.443
60694.067626 -19.887 0.395
60694.068077 -20.808 0.602
60694.073954 -20.769 0.629
60694.075347 -21.181 0.851
60694.097147 -21.09 0.735
60698.056158 -20.735 0.612
60698.059783 -20.603 0.454
60698.065239 -21.049 0.704
60698.075508 -20.778 0.593
60701.036383 20.691 0.805
60701.043667 -20.187 0.404
60702.047863 -20.352 0.468
60705.029594 19.358 0.482
60706.037244 -20.655 0.766
60706.045505 -20.395 0.696
60706.047319 20.227 0.432
filter ATri
60685.077748 19.648 0.525
60686.079002 19.696 0.379
60686.082198 -19.839 0.585
60686.110067 19.672 0.51
60686.882834 20.231 0.913
60687.835391 19.705 0.64
60687.840856 19.947 0.82
60689.08758 18.902 0.298
60690.090088 -19.481 0.543
60690.816875 -20.448 0.964
60690.845888 -20.107 0.741
60691.809533 20.814 0.685
60693.043989 -19.787 0.361
60694.802812 20.853 0.981
60694.81851 -20.622 0.734
60694.823967 20.068 0.444
60694.851606 20.283 0.702
60694.872337 19.808 0.511
60695.866271 20.437 0.837
60698.829173 -20.914 0.944
60699.781945 19.834 0.673
60703.787811 19.96 0.394
60703.798701 20.497 0.6
60709.043923 19.709 0.379
60709.05426 20.13 0.453
60710.053633 -19.67 0.458
60710.800255 20.697 0.983
