2021qvv 0.001825 187.012167 9.80285
filter ATgr
60685.094609 -20.906 1.576
60685.096432 -20.281 1.028
60685.099165 -19.366 0.334
60685.102324 -21.081 1.679
60700.541107 19.546 0.318
60700.542918 15.923 0.008
60700.546096 21.124 1.378
60700.551546 -19.307 0.272
60703.237957 -21.512 2.4
60703.240671 19.103 0.228
60703.24383 20.919 1.581
60703.254437 -19.988 0.548
60704.496376 -19.655 0.292
60704.4992 -19.19 0.245
60704.504203 -22.27 4.267
60704.509687 20.578 1.329
60707.225065 -18.751 0.176
60707.225516 20.776 1.515
60707.252541 -19.205 0.249
60707.252992 -19.724 0.539
60707.264304 -18.61 0.179
60707.264755 -19.822 0.64
60707.269794 20.329 0.994
60707.270244 -18.784 0.155
60708.554215 -20.621 0.889
60708.556581 -20.274 0.631
60708.559561 19.345 0.248
60708.585055 -19.741 0.321
60711.299824 19.948 0.556
60711.302088 21.626 2.158
60711.305254 -19.771 0.519
60711.312524 20.52 0.843
filter ATri
60684.527113 -21.176 1.818
60684.529911 -20.923 1.32
60684.541832 -19.735 0.537
60684.544597 18.475 0.11
60684.551494 -20.722 3.025
60684.574711 19.413 0.469
60684.576517 18.986 0.443
60684.579693 -20.044 1.197
60687.305052 -16.645 1.39
60687.3106 -18.895 1.006
60687.313785 22.105 7.056
60687.32471 22.177 16.765
60689.023006 -18.533 0.403
60689.026178 -18.41 0.359
60689.041664 -18.762 0.472
60689.055692 -20.315 1.786
60690.489113 20.166 1.677
60690.492307 -19.604 0.693
60690.497768 19.463 0.683
60690.507797 -19.712 7.02
60690.53672 19.838 0.704
60690.539062 -19.87 0.828
60690.549225 -18.991 0.29
60690.553352 -21.291 2.607
60691.298202 -19.366 0.882
60691.301815 18.364 0.381
60691.311864 19.981 1.475
60691.317305 19.537 0.802
60695.325215 -20.221 1.852
60695.341503 20.366 1.821
60695.346228 -18.824 0.474
60696.491338 -18.893 0.949
60696.493619 -18.876 0.929
60696.4978 21.285 4.036
60697.658782 19.922 1.192
60698.574675 18.593 0.158
60698.577877 -19.845 0.592
60698.580715 20.197 1.078
60698.602904 19.667 0.74
60699.312243 -25.892 496.0
60699.337059 -20.991 2.878
60699.341293 -20.337 3.412
60700.993939 20.524 1.589
60700.997129 -19.533 0.438
60701.000298 0.0 20.219
60701.029846 -21.316 3.316
60704.638832 18.912 0.571
60704.63929 -20.055 0.93
60704.639746 19.782 1.042
60704.640203 20.072 1.351
60704.64066 19.462 0.591
60704.939434 -18.87 0.262
60704.939884 18.968 0.343
60704.940335 -19.862 0.619
60704.940785 -19.139 0.376
60704.941236 -18.539 0.176
60704.999649 -19.304 0.418
60705.001455 -21.493 2.373
60705.006871 -19.602 0.374
60705.035831 -18.712 0.172
60705.120173 24.167 52.0
60709.066959 -18.976 0.266
60709.070114 -19.247 0.319
60709.073283 -19.168 0.331
60709.088323 -19.12 0.309
60710.445252 19.689 0.665
60711.449516 20.923 5.057
60711.461044 20.167 0.958
60711.51222 19.78 3.399
60712.42585 -19.415 0.633
60712.461123 20.413 1.073
60712.478876 -19.835 0.758
60712.480684 -19.803 0.751
60712.627022 -20.835 1.036
60712.639792 -19.915 0.545
60712.667857 18.508 0.152
