2023abdj 0.03 187.874583 19.091389
filter ATgr
60709.510385 21.375 0.873
60710.49236 20.335 0.438
60710.495138 21.087 0.812
60710.511953 21.085 0.728
60710.524851 -20.181 0.56
filter ATri
60682.574584 -20.83 0.699
60682.576413 20.552 0.609
60691.559862 -20.479 0.675
60695.567114 20.6 0.699
60696.54693 -19.984 0.558
60696.549741 19.928 0.568
60697.460803 -19.906 0.912
60697.470024 18.161 0.577
60699.544395 -21.025 0.911
60700.618634 21.27 0.756
60703.60498 20.337 0.383
60703.636249 20.802 0.534
60708.523561 20.692 0.596
60711.440867 19.969 0.398
