2024afxa 0.08 50.95985 -51.238606
filter ATgr
60677.840355 18.757 0.083
60677.843113 18.643 0.092
60677.84857 18.603 0.069
60677.859503 18.643 0.089
60696.060434 18.468 0.086
60696.063631 18.897 0.103
60696.069106 18.725 0.082
60696.079104 18.629 0.086
60700.059325 18.978 0.103
60700.062518 18.899 0.097
60700.068202 18.995 0.101
60700.09128 18.803 0.089
60704.081724 19.328 0.161
60704.085403 19.283 0.134
60704.091862 19.219 0.135
60704.102243 18.507 0.094
filter ATri
60680.092158 18.78 0.134
60680.106194 18.928 0.151
60680.109374 18.49 0.112
60680.114579 18.442 0.107
60681.831907 18.353 0.094
60681.837585 18.552 0.115
60681.841235 18.814 0.158
60681.853108 18.754 0.132
60684.096296 18.465 0.126
60684.099339 18.562 0.178
60684.11474 18.58 0.14
60685.831179 18.58 0.138
60685.832083 18.687 0.163
60685.834351 18.508 0.137
60685.835252 18.865 0.207
60685.840867 18.394 0.108
60685.841789 18.344 0.137
60685.850904 18.355 0.134
60685.851826 18.491 0.189
60688.148373 19.39 0.447
60688.152111 19.026 0.302
60688.159583 18.472 0.185
60688.178019 19.272 0.665
60692.116805 18.345 0.137
60692.119628 18.549 0.166
60692.127127 18.893 0.242
60692.15558 18.581 0.188
60693.802306 18.79 0.109
60693.805995 18.726 0.11
60693.813434 18.833 0.107
60693.825123 18.964 0.136
60693.82788 18.797 0.132
60693.831536 18.953 0.157
60693.837911 18.408 0.08
60693.847915 18.845 0.153
60697.817681 19.231 0.147
60697.820889 19.369 0.199
60697.828206 18.969 0.145
60697.838168 19.665 0.241
60701.815931 19.176 0.211
60701.819579 19.591 0.278
60701.824677 19.14 0.184
60701.834838 18.769 0.136
60705.794251 19.335 0.183
60705.797488 19.392 0.194
60705.804538 19.18 0.158
60705.815105 19.972 0.307
