2020bjk 0.022 181.93657 -32.0134375
filter ATgr
60701.284123 21.241 0.875
60701.288169 21.005 0.735
60702.269245 21.121 0.831
60702.296518 20.79 0.965
60705.28889 21.069 0.815
60709.203057 20.172 0.319
60709.243714 -21.085 0.86
60709.383414 -20.093 0.442
60710.259667 20.941 0.819
60710.277017 21.246 0.811
filter ATri
60686.322557 20.564 0.611
60687.055888 -20.74 0.933
60689.29163 -19.759 0.553
60689.302012 19.565 0.44
60689.311601 -19.065 0.418
60689.313429 19.668 0.715
60690.299304 19.628 0.568
60690.310994 -19.151 0.532
60691.030078 -20.16 0.756
60692.053413 19.368 0.385
60694.305555 -19.497 0.332
60695.032994 -19.871 0.577
60697.288447 20.324 0.672
60698.235914 19.891 0.534
60698.24444 20.011 0.522
60698.254687 20.412 0.843
60700.029281 20.143 0.506
60707.013862 20.834 0.851
60707.026578 20.316 0.486
60707.989999 -20.624 0.633
60707.991802 -20.412 0.437
