2024nuu 0.041 255.61876556667 14.574599011111
filter ATgr
60709.631769 -20.248 0.445
60709.642764 20.249 0.401
60710.659046 -20.351 0.401
filter ATri
60689.664083 19.223 0.413
60690.662602 20.226 0.968
60690.674766 18.358 0.514
60691.642511 20.184 0.624
60691.653271 -20.475 0.878
60691.664376 20.052 0.631
60691.668105 -18.935 0.345
60692.641801 -19.671 0.386
60692.658306 -17.423 0.218
60696.646466 20.873 0.905
60697.651105 -18.163 0.529
60697.664965 19.716 0.678
60704.653368 -18.873 0.58
60704.65988 -17.359 0.518
60704.668809 -18.68 0.545
60708.633575 -20.291 0.53
60710.62992 -21.069 0.943
