2024gda 0.0543 161.718957906 11.8364059923
filter ATgr
60685.034733 21.115 0.848
60700.498812 -21.395 0.932
60703.252126 -21.089 0.86
60703.281819 20.218 0.368
60707.329095 20.984 0.823
60708.535424 21.01 0.728
60708.574692 20.098 0.275
60708.584391 20.764 0.686
60710.444336 21.048 0.904
60710.452198 -20.294 0.405
60710.45894 20.804 0.762
60711.278636 21.085 0.821
60711.323721 20.224 0.631
filter ATri
60683.299681 20.266 0.798
60683.301501 20.328 0.782
60683.304675 -20.573 0.802
60684.505005 19.985 0.342
60684.50689 20.266 0.484
60684.511449 -18.967 0.869
60684.517797 -19.512 0.823
60684.523102 20.02 0.383
60684.54101 20.997 0.857
60687.268997 -16.457 0.832
60687.292797 -19.107 0.727
60687.309213 -20.217 0.963
60687.325652 -19.446 0.5
60687.33582 19.454 0.593
60688.952673 19.502 0.882
60688.962643 19.215 0.57
60694.62558 19.446 0.313
60695.361552 20.237 0.681
60695.376584 -19.773 0.697
60697.390787 20.445 0.508
60697.41894 20.971 0.84
60698.620668 20.102 0.681
60699.323736 20.571 0.615
60699.508746 20.891 0.885
60699.511493 20.943 0.804
60700.947175 -20.309 0.632
60700.950358 20.729 0.802
60704.996471 20.558 0.558
60705.053725 -20.684 0.609
60708.987288 20.113 0.429
60708.989545 -20.853 0.737
60708.992729 -20.441 0.532
60709.126929 -19.508 0.717
60710.395875 -20.623 0.712
60711.381139 -20.98 0.931
60711.391599 20.723 0.703
