2021aaqb 0.04 1.6585 -34.904211
filter ATgr
60694.057603 20.071 0.364
60698.045999 19.806 0.388
60698.049186 20.706 0.826
60698.068469 20.366 0.585
60702.058957 -20.917 0.852
filter ATri
60685.064338 -20.002 0.683
60686.070241 -19.878 0.752
60686.835393 20.021 0.754
60687.801436 19.687 0.668
60687.817495 19.896 0.78
60687.822579 18.332 0.459
60689.068137 19.961 0.851
60689.090336 -19.664 0.937
60690.049823 19.7 0.584
60690.052136 -19.259 0.613
60690.065115 19.293 0.421
60690.072107 -19.066 0.588
60690.072557 -18.913 0.449
60690.809049 -19.55 0.621
60690.81367 -19.758 0.824
60694.809709 19.998 0.497
60695.814059 -19.962 0.473
