2024hud 0.05 210.51198125 -31.88369375
filter ATgr
60683.078201 21.128 0.845
60684.081966 -20.879 0.94
60684.083346 20.592 0.504
60684.086536 19.852 0.263
60684.088806 -20.81 0.569
60684.098955 -21.028 0.796
60702.322208 20.982 0.693
60702.329526 20.782 0.544
60705.31961 20.184 0.327
60705.327612 20.804 0.547
60706.193988 20.666 0.877
60706.197866 -20.146 0.562
60706.31636 -20.13 0.464
60706.320901 21.151 0.904
60709.323158 -20.357 0.393
60709.328778 -20.373 0.294
60710.316572 20.418 0.515
filter ATri
60682.356933 -20.603 0.783
60685.333218 20.515 0.722
60685.349699 19.685 0.278
60686.338425 20.189 0.382
60686.341633 20.485 0.667
60686.348494 20.329 0.488
60687.065914 20.092 0.628
60687.094721 20.841 0.816
60689.332383 -20.376 0.963
60689.354275 19.64 0.609
60689.364567 19.903 0.785
60690.338054 19.495 0.557
60690.340876 19.686 0.633
60690.359488 19.011 0.335
60691.065348 19.417 0.356
60691.071755 -19.984 0.65
60692.070666 -20.443 0.88
60692.073882 19.716 0.504
60692.096511 19.256 0.31
60692.103797 20.432 0.97
60693.344692 20.497 0.73
60693.360185 19.888 0.58
60693.374478 19.518 0.398
60694.338251 -19.689 0.427
60694.342426 -19.657 0.366
60694.358346 -20.473 0.84
60694.367614 20.651 0.992
60695.075414 -20.05 0.904
60695.078584 -19.933 0.777
60695.096099 20.07 0.547
60697.338341 19.748 0.758
60697.34208 -19.681 0.585
60697.368749 -19.511 0.631
60698.329071 20.007 0.938
60699.092581 -19.855 0.436
60699.105983 -19.738 0.39
60700.078738 20.35 0.578
60700.08192 20.288 0.523
60707.050035 -19.567 0.263
60707.05974 19.874 0.333
60707.068399 20.669 0.654
60707.069301 20.92 0.869
60708.047965 -20.35 0.396
60708.051122 20.519 0.626
60708.056558 19.736 0.279
60708.065423 19.859 0.263
60711.042082 20.752 0.691
60711.04572 20.258 0.475
60711.05913 -21.235 0.986
