2020abtz 0.13 6.1800729333333 -23.3527958
filter ATgr
60694.03509 19.827 0.515
filter ATri
60685.061348 20.227 0.749
60686.791568 -19.537 0.527
60686.795219 20.112 0.786
60687.790955 18.891 0.597
60687.799626 -20.113 0.87
60689.063042 -19.172 0.491
60689.066281 19.057 0.594
60689.082099 19.483 0.842
60690.036542 18.774 0.566
60690.039721 19.968 0.931
60690.78622 19.723 0.833
60690.79663 19.42 0.402
60694.78411 18.636 0.395
60694.794972 20.143 0.589
60694.805139 20.198 0.571
60695.787238 19.888 0.81
60695.794028 19.62 0.399
60698.791898 -20.431 0.78
60698.802069 20.641 0.926
