2005mc 0.0252 126.7765 21.646
filter ATgr
60709.382201 20.642 0.669
60709.392318 20.342 0.435
filter ATri
60682.445394 -19.222 0.195
60682.447202 -18.957 0.119
60682.451379 -18.985 0.113
60682.470817 -20.728 0.475
60684.418763 -20.032 0.431
60684.420591 -19.563 0.29
60684.4238 -19.698 0.322
60684.433233 -18.956 0.166
60686.388912 20.136 0.849
60686.391627 19.755 0.476
60686.394803 -19.367 0.474
60686.400243 18.98 0.297
60692.493199 -19.596 0.692
60692.496408 -19.139 0.359
60692.504437 -19.562 0.257
60692.515501 -18.845 0.173
60692.617622 -19.843 0.468
60692.618079 -19.34 0.361
60692.618536 20.514 0.881
60692.618993 20.548 0.983
60692.868531 -19.299 0.456
60692.868982 -18.702 0.261
60692.869432 19.949 0.932
60692.869883 -18.715 0.259
60693.481737 -19.834 0.394
60693.484924 -19.187 0.198
60693.490948 -19.8 0.423
60693.520012 -19.502 0.298
60694.464697 -19.617 0.348
60694.500107 -19.531 0.285
60694.505568 -20.663 0.761
60695.464233 -20.079 0.38
60695.494982 -19.903 0.323
60695.500286 -20.936 0.786
60696.451443 -20.561 0.521
60696.454838 -15.876 0.243
60696.486485 -19.767 0.347
60696.491609 -19.788 0.26
60697.583924 -19.843 0.568
60697.590806 -20.072 0.397
60699.448039 -20.354 0.418
60699.482828 -19.133 0.156
60699.486031 -19.882 0.275
60700.487118 -19.298 0.151
60700.489947 -19.821 0.255
60700.495486 -19.348 0.237
60700.505694 -19.441 0.196
60703.583295 16.725 0.023
60703.586575 -19.717 0.351
60703.593134 -20.175 0.459
60703.607882 -19.803 0.38
60704.429053 -19.863 0.394
60704.462579 -19.468 0.515
60704.48564 -20.15 0.896
60708.371335 21.394 0.95
60708.409934 -19.554 0.192
60710.363651 -19.252 0.187
60710.366767 -19.335 0.2
60710.369481 -20.424 0.528
60710.375059 -19.833 0.321
60710.404831 -19.399 0.18
60711.268172 -20.463 0.637
60711.273452 -20.356 0.6
60711.277198 -20.245 0.527
