2020jhf 0.015371 198.722667 27.008639
filter ATgr
60709.521745 20.862 0.65
60710.510069 20.628 0.517
60710.512933 20.504 0.344
60710.531039 20.34 0.372
filter ATri
60684.568819 19.925 0.306
60684.572036 20.525 0.428
60684.585129 20.555 0.506
60684.591145 20.762 0.53
60690.556618 20.496 0.845
60690.55986 19.896 0.707
60690.571259 20.365 0.703
60691.559393 19.565 0.291
60691.5683 19.216 0.248
60692.538181 20.108 0.656
60692.541413 18.996 0.218
60692.547466 20.081 0.591
60693.55363 20.408 0.673
60693.562316 19.528 0.354
60694.568202 20.191 0.54
60694.571387 20.002 0.551
60694.577581 -19.675 0.352
60694.583042 19.774 0.388
60695.572223 20.961 0.898
60695.577287 19.898 0.352
60696.53177 19.78 0.505
60696.556784 19.808 0.709
60696.559999 -20.114 0.6
60697.463403 20.455 0.563
60699.531893 -20.022 0.306
60699.535124 21.179 0.922
60700.579235 21.115 0.791
60700.583825 20.991 0.552
60700.590336 20.177 0.268
60704.55818 20.342 0.398
60704.560922 20.937 0.535
60704.567024 20.161 0.338
60708.532318 -20.705 0.648
60708.53552 -20.696 0.607
60708.538275 -20.552 0.511
60708.544326 20.422 0.432
60710.481807 20.425 0.471
60710.575882 19.599 0.205
60711.470541 19.948 0.339
60711.473327 -19.549 0.244
60711.474931 20.478 0.468
60711.479049 20.604 0.545
60712.513387 19.691 0.191
60712.51522 20.295 0.395
60712.522571 21.157 0.884
