2024aemh 0.07 185.9787577 -26.8807567
filter ATgr
60683.049109 18.705 0.087
60683.05046 18.74 0.091
60683.052266 18.718 0.081
60683.054071 18.928 0.118
60683.057685 19.285 0.157
60683.071413 18.801 0.085
60684.042797 19.355 0.157
60684.045585 18.878 0.106
60684.055663 18.983 0.119
60684.064707 19.142 0.128
60701.299156 20.046 0.347
60701.30842 20.194 0.362
60701.31118 20.473 0.504
60701.317673 19.786 0.281
60702.286557 19.878 0.259
60702.288517 20.123 0.308
60702.291696 20.189 0.378
60702.295598 19.089 0.227
60702.296968 20.325 0.475
60705.294548 19.932 0.23
60705.296493 20.329 0.37
60705.299651 20.97 0.602
60705.305077 20.174 0.326
60706.271311 19.812 0.382
60706.273582 19.816 0.322
60706.274484 20.366 0.366
60706.282905 20.785 0.626
60706.285167 19.68 0.22
60706.288833 20.679 0.591
60706.290184 20.497 0.553
60709.277819 20.574 0.52
60709.279623 20.048 0.276
60710.277467 20.401 0.394
60710.279731 20.301 0.408
60710.282906 20.044 0.298
60710.288352 20.331 0.35
filter ATri
60682.303641 19.071 0.132
60682.306848 18.744 0.12
60682.31282 18.937 0.125
60682.323172 19.06 0.137
60682.364443 19.098 0.202
60685.296377 18.826 0.129
60685.299582 18.98 0.151
60685.306782 18.956 0.15
60685.319004 19.164 0.177
60686.298587 19.135 0.196
60686.301389 18.903 0.144
60686.306846 19.365 0.262
60686.316967 19.425 0.215
60686.368333 18.926 0.192
60687.056338 19.469 0.272
60687.059535 18.749 0.139
60687.064998 19.271 0.197
60687.080474 18.986 0.14
60687.108253 18.943 0.196
60689.307483 18.986 0.417
60689.310246 18.909 0.366
60689.310697 18.738 0.248
60689.31388 19.149 0.419
60689.32852 19.184 0.326
60690.292461 18.624 0.196
60690.295643 19.389 0.373
60690.301173 19.46 0.446
60690.312744 18.345 0.14
60691.025546 19.377 0.725
60691.028727 19.38 0.415
60691.032787 19.858 0.679
60691.0434 19.481 0.493
60691.113631 19.845 0.853
60692.054318 18.719 0.196
60692.05613 18.77 0.169
60692.062046 18.727 0.163
60692.072049 18.707 0.157
60693.286975 19.618 0.62
60693.290162 19.047 0.305
60693.307776 18.948 0.298
60693.313855 18.617 0.234
60694.293255 19.376 0.331
60694.300066 19.032 0.267
60694.300971 18.175 0.258
60694.31037 19.164 0.317
60694.316747 18.368 0.294
60695.052848 18.956 0.25
60695.055122 19.719 0.464
60695.058305 18.726 0.226
60695.068828 19.471 0.447
60697.279026 18.883 0.187
60697.282209 19.138 0.263
60697.299296 19.57 0.358
60697.305273 19.185 0.291
60698.24018 18.977 0.188
60698.242991 19.101 0.206
60698.24827 19.556 0.236
60698.258145 20.45 0.684
60699.035368 19.497 0.229
60699.037627 19.155 0.18
60699.040425 19.274 0.179
60699.052836 19.095 0.141
60700.036989 19.267 0.178
60700.046976 19.487 0.219
60700.05016 19.147 0.161
60700.053322 19.444 0.24
60707.013862 20.413 0.572
60707.017024 19.835 0.312
60707.020636 20.211 0.516
60707.02703 20.331 0.503
60707.031006 19.712 0.319
60707.03416 19.962 0.339
60707.039629 19.306 0.194
60708.014276 19.742 0.258
60708.016079 20.546 0.604
60708.026137 19.863 0.29
60711.002993 19.694 0.231
60711.006158 19.907 0.269
60711.009311 19.959 0.343
