2024qjh 0.046 29.6433603349 -1.81095047093
filter ATgr
60695.069037 20.471 0.51
60695.072264 19.762 0.271
60695.082371 19.535 0.235
60696.276619 -19.952 0.336
60696.278428 17.951 0.831
60696.279787 -20.361 0.513
60696.287041 20.091 0.42
60700.274702 -16.804 0.595
60704.285247 20.41 0.989
60704.295392 19.869 0.81
60708.214641 19.367 0.669
60708.215545 19.602 0.75
filter ATri
60682.250022 19.651 0.39
60684.278685 -19.515 0.409
60684.280958 19.423 0.455
60684.281862 -19.204 0.292
60684.290964 -19.108 0.267
60684.291868 20.127 0.835
60684.302116 -19.242 0.296
60684.302568 -19.307 0.288
60684.786444 19.267 0.587
60684.789603 18.864 0.429
60684.794129 -19.14 0.437
60684.796407 19.702 0.817
60684.799575 -18.921 0.441
60684.816771 -19.769 0.901
60687.044732 19.842 0.58
60687.050172 -20.216 0.935
60687.067462 19.163 0.521
60688.792035 -20.272 0.901
60688.797 19.922 0.623
60688.810159 19.794 0.657
60690.283412 19.542 0.337
60690.293221 19.317 0.329
60690.299671 19.374 0.292
60691.087188 19.352 0.393
60691.090796 19.298 0.471
60691.113504 19.234 0.46
60692.259713 20.464 0.505
60692.262894 -20.806 0.654
60692.271097 19.689 0.28
60692.285076 -19.699 0.312
60692.816969 -20.292 0.601
60692.825568 20.848 0.835
60694.284692 -20.145 0.404
60694.288354 20.577 0.611
60694.296761 20.903 0.712
60694.306968 20.841 0.766
60698.268567 21.019 0.896
60698.271782 -19.478 0.176
60698.288275 20.829 0.768
60700.78182 -19.814 0.793
60700.802211 20.456 0.664
