2024actb 0.06 100.037184316 -22.3128444662
filter ATgr
60697.071305 20.704 0.535
60697.074502 20.345 0.443
60697.079065 20.19 0.354
60697.084498 19.968 0.28
60698.171285 20.735 0.395
60698.174534 20.487 0.325
60698.177721 20.067 0.306
60698.188702 19.963 0.258
60698.197592 20.338 0.393
60701.144651 20.789 0.574
60701.147844 20.722 0.467
60701.155176 19.79 0.231
60701.16512 21.052 0.833
60702.150813 20.308 0.348
60702.154002 20.6 0.486
60702.170311 20.69 0.525
60705.139949 19.976 0.387
60705.141807 20.268 0.397
60705.144994 19.649 0.251
60705.154183 20.022 0.304
60705.156974 18.556 0.134
60705.159718 19.903 0.386
60705.163051 20.82 0.991
60706.143636 19.921 0.25
60706.146805 20.045 0.336
60706.156984 20.237 0.31
60706.163362 20.023 0.282
60709.143119 20.403 0.382
60709.149245 20.336 0.371
60709.152421 20.348 0.362
60709.16294 20.926 0.569
60710.140732 20.88 0.655
60710.143931 20.357 0.343
60710.149466 20.475 0.435
60710.163572 20.228 0.361
filter ATri
60682.178182 18.806 0.13
60682.181361 19.353 0.166
60682.216747 19.298 0.172
60682.222337 18.95 0.132
60682.931805 19.189 0.19
60682.934961 19.125 0.153
60682.939053 19.513 0.217
60682.942242 19.286 0.172
60683.920708 19.063 0.186
60683.92611 18.994 0.158
60683.929268 19.657 0.315
60683.945391 18.724 0.107
60685.18191 18.984 0.231
60685.187227 18.915 0.231
60685.190427 19.552 0.451
60685.202108 19.154 0.262
60686.178493 19.183 0.263
60686.182153 18.976 0.253
60686.187686 19.864 0.449
60686.223008 19.058 0.262
60686.947406 19.596 0.459
60686.951037 19.101 0.253
60686.967643 18.924 0.225
60687.912648 18.443 0.336
60689.183721 18.491 0.226
60689.186898 19.686 0.627
60689.207586 18.914 0.297
60690.174488 18.608 0.206
60690.178155 19.655 0.887
60690.193055 19.881 0.772
60690.910091 19.132 0.263
60690.919984 19.111 0.298
60690.923146 18.771 0.198
60690.928606 19.066 0.295
60691.902463 19.089 0.191
60691.906142 19.284 0.218
60691.911584 19.889 0.41
60691.923759 19.872 0.371
60693.168103 19.007 0.329
60693.171319 19.467 0.35
60693.176751 19.331 0.324
60693.186806 19.654 0.427
60694.181967 19.617 0.231
60694.185646 19.921 0.371
60694.195668 19.636 0.253
60694.223808 19.866 0.263
60694.972592 20.277 0.528
60694.976712 19.298 0.2
60694.983968 19.784 0.278
60695.014875 19.814 0.401
60695.900089 19.648 0.314
60695.907362 19.707 0.372
60695.910532 19.043 0.211
60698.899247 19.997 0.289
60698.902893 19.903 0.28
60698.910006 20.322 0.349
60698.921876 20.217 0.368
60699.895722 20.099 0.29
60699.898933 19.692 0.217
60699.904866 19.948 0.303
60699.915761 20.011 0.29
60706.875104 20.58 0.512
60706.883763 20.433 0.526
60706.917915 19.95 0.325
60707.857638 19.776 0.26
60707.860817 19.93 0.314
60707.866319 20.016 0.339
60707.899042 19.843 0.257
60710.886566 21.11 0.885
60710.889721 20.626 0.711
60710.895172 20.268 0.459
