2021aann 0.1 2.48365665506 -22.312370084
filter ATgr
60698.035065 20.19 0.993
60698.040495 -20.541 0.947
60702.050623 -20.579 0.612
filter ATri
60685.036844 19.188 0.626
60685.047406 19.614 0.534
60686.047706 -19.943 0.93
60686.787058 -19.961 0.731
60686.797937 -19.7 0.555
60687.799626 -20.098 0.849
60689.066281 -19.33 0.592
60690.039721 19.509 0.575
60690.047102 19.772 0.586
60694.782663 -17.383 0.216
60694.785462 -18.777 0.526
60694.791332 -19.552 0.613
60695.781821 18.379 0.656
60695.791305 19.268 0.577
60698.781022 -18.8 0.598
60698.784188 -19.109 0.689
60698.789627 19.902 0.707
60698.800148 20.119 0.678
