2021aasi 0.040899 133.523680163 15.0967973116
filter ATgr
60699.189566 19.913 0.251
60703.219629 -21.061 0.936
60703.223244 20.266 0.457
60703.229572 20.838 0.736
60707.248022 20.852 0.966
60707.279671 19.588 0.269
60708.45325 -20.763 0.73
60708.453704 21.375 0.789
60708.459154 21.086 0.677
60708.466889 -20.798 0.688
60708.46916 -21.177 0.756
60711.220588 21.273 0.8
60711.22737 20.878 0.587
filter ATri
60684.436469 20.732 0.822
60686.397072 -19.045 0.294
60687.237128 17.292 0.369
60687.242102 -19.448 0.875
60692.513363 -20.352 0.707
60692.557491 -20.451 0.72
60693.521596 20.678 0.889
60693.524664 20.529 0.703
60693.530196 -20.646 0.907
60694.496351 -20.839 0.756
60694.498299 -20.735 0.647
60694.504662 20.302 0.988
60694.506937 20.731 0.837
60694.536881 20.622 0.764
60694.540831 -20.282 0.551
60694.544667 20.652 0.843
60694.546935 -20.424 0.857
60695.289988 -20.052 0.723
60695.468179 -20.204 0.452
60695.499372 -20.783 0.825
60695.538092 -20.542 0.967
60696.493569 -20.054 0.669
60696.552024 -20.096 0.562
60697.306386 -20.194 0.457
60697.312608 -20.311 0.41
60698.501304 -21.259 0.769
60699.491132 -20.131 0.382
60699.496755 -20.377 0.423
60700.50989 -20.674 0.782
60703.583752 20.872 0.714
60703.594071 -20.031 0.351
60704.466842 -19.606 0.541
60704.470066 -20.524 0.905
60704.493137 -19.234 0.485
60708.371792 -20.569 0.494
60708.375122 -20.996 0.704
60708.410831 -20.585 0.595
60708.422107 -20.057 0.298
60708.915297 -20.736 0.76
60708.957477 -20.728 0.664
60708.963416 20.307 0.414
60708.966581 20.231 0.426
60710.304258 20.295 0.517
60710.374146 20.704 0.653
60710.379582 -21.081 0.992
60711.290933 19.852 0.348
60711.298908 -20.78 0.894
60711.308326 -20.334 0.556
60711.314544 -20.59 0.796
60711.487203 -20.564 0.469
60712.366114 -19.673 0.407
60713.053882 20.28 0.545
60713.10835 20.194 0.448
