2024fxl 0.02201 190.151419382 26.5059336205
filter ATgr
60709.506656 -21.146 0.704
60709.509482 20.771 0.504
60709.512651 21.081 0.75
60710.491001 20.506 0.425
60710.49378 -20.447 0.747
60710.498822 20.142 0.319
60710.508642 20.416 0.366
filter ATri
60682.575961 19.844 0.257
60684.5823 -20.564 0.326
60686.53773 20.427 0.891
60686.54059 20.259 0.644
60690.540689 -19.419 0.304
60691.53016 19.885 0.556
60691.535221 19.386 0.368
60692.530792 19.582 0.425
60692.535424 20.406 0.774
60692.538643 19.646 0.417
60693.511737 20.089 0.662
60693.549521 20.576 0.91
60694.566392 -20.183 0.571
60694.574659 19.477 0.338
60695.564803 20.685 0.762
60695.574074 19.879 0.365
60696.55953 -20.122 0.415
60697.427905 20.249 0.405
60697.428645 -19.946 0.522
60699.537951 -20.577 0.561
60699.551934 20.304 0.424
60699.552391 21.116 0.733
60699.555155 20.355 0.463
60699.563436 20.891 0.819
60700.612655 21.063 0.69
60700.61634 20.08 0.234
60703.640429 -20.881 0.595
60704.543425 20.05 0.448
60704.545719 -20.691 0.573
60704.553976 20.829 0.533
60708.525458 -20.584 0.448
60708.527754 20.631 0.515
60708.530492 20.38 0.38
60708.53736 19.92 0.254
60710.445758 20.112 0.414
60711.446972 -19.837 0.38
60711.451875 20.315 0.582
60711.456357 20.35 0.528
60711.461567 20.668 0.798
