2021agev 0.072 123.004633333 -15.0993433333
filter ATgr
60701.226754 20.988 0.577
60701.232222 21.259 0.918
60702.184055 21.248 0.913
60702.225293 -21.205 0.919
60705.173974 -20.736 0.574
60705.189264 20.89 0.73
60705.19494 -20.841 0.716
60709.170661 20.733 0.576
60709.194079 -21.004 0.691
60710.20139 21.08 0.789
filter ATri
60684.957774 -20.876 0.814
60686.272543 -19.598 0.614
60686.983074 20.517 0.776
60688.973275 20.106 0.995
60688.998411 19.823 0.743
60689.00159 19.609 0.611
60689.029985 19.301 0.521
60690.483192 -19.938 0.726
60691.962473 20.639 0.986
60691.989409 -20.211 0.801
60691.996255 20.428 0.909
60692.997312 20.0 0.598
60693.014805 -19.828 0.508
60694.308686 -20.13 0.593
60694.410196 -20.607 0.46
60694.415706 20.177 0.447
60695.018568 -19.987 0.396
60695.046523 -20.522 0.698
60698.217721 -20.558 0.623
60698.44022 20.66 0.571
60698.94155 -20.629 0.637
60699.999877 -20.733 0.75
60706.956006 -20.291 0.449
60706.959636 -21.263 0.973
60707.893459 20.804 0.761
60710.915614 -20.758 0.788
60710.919293 -20.187 0.417
60710.960661 20.544 0.527
60712.810495 20.521 0.922
60712.85067 19.857 0.518
