2024aceg 0.0775 17.076208 -17.77145
filter ATgr
60694.04055 20.044 0.495
60694.044268 19.831 0.297
60694.053459 19.627 0.163
60694.063979 19.768 0.26
60698.037767 19.955 0.491
60698.04097 19.58 0.3
60698.053411 19.653 0.223
60698.060251 20.433 0.493
60702.037386 19.627 0.382
60702.040589 20.47 0.678
60702.052993 19.66 0.287
60702.066869 19.98 0.341
60706.033639 19.948 0.612
60706.040936 20.18 0.524
filter ATri
60682.069875 19.077 0.249
60682.073113 19.242 0.318
60682.078581 18.958 0.197
60682.099397 19.205 0.295
60682.830313 19.325 0.41
60682.833493 18.919 0.279
60682.847345 19.156 0.348
60682.853305 19.502 0.506
60683.834393 19.299 0.339
60683.837154 19.584 0.45
60683.842187 18.598 0.184
60683.851827 19.346 0.357
60685.049212 18.68 0.177
60685.052422 19.502 0.41
60685.05854 19.124 0.266
60685.071845 19.408 0.468
60686.05422 19.435 0.463
60686.064491 18.803 0.231
60686.07765 18.998 0.293
60686.080833 18.9 0.258
60686.828056 19.189 0.353
60686.831225 18.752 0.258
60686.850149 19.378 0.432
60686.883285 19.716 0.709
60687.804244 18.959 0.27
60687.807461 20.05 0.694
60687.813371 19.429 0.663
60687.829928 19.288 0.444
60689.074592 18.482 0.276
60689.083018 19.522 0.739
60690.041541 18.781 0.294
60690.045261 19.322 0.487
60690.055462 18.594 0.207
60690.061007 19.595 0.585
60690.797091 19.899 0.572
60690.800264 20.042 0.586
60690.805404 19.092 0.281
60690.815969 19.401 0.358
60691.783216 18.925 0.431
60691.786371 19.373 0.534
60691.791802 19.922 0.492
60691.802707 19.441 0.331
60693.033985 -19.321 0.746
60693.03715 19.599 0.761
60693.043528 19.88 0.534
60694.789071 19.316 0.364
60694.79817 19.601 0.361
60694.817157 19.608 0.358
60695.789041 19.401 0.384
60695.792212 18.953 0.221
60695.803133 20.299 0.689
60695.808589 19.317 0.224
60698.786894 19.722 0.477
60698.790089 19.545 0.435
60698.795529 20.405 0.705
60698.806157 19.929 0.37
60709.028455 18.967 0.373
60709.031615 19.312 0.481
60709.048194 20.013 0.614
60710.031007 19.768 0.745
60710.037378 19.625 0.49
60710.047569 20.254 0.808
60710.775146 19.423 0.726
60710.778315 19.7 0.743
